iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.12620091717001652,0.003096122202,7,7,100,53,0.052709,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.139053, 0.118958, 0.031964, 0.040052, 0.047676, 0.099779, 0.522519]","[0, 7, 8, 11, 14, 19, 27]"
1,idID,True,0.10766905579282833,0.003368783148,7,7,100,59,0.062715,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.136585, 0.0367, 0.045987, 0.05474, 0.114564, 0.599943, 0.011482]","[7, 8, 11, 14, 19, 27, 29]"
2,idID,True,0.08179117735556186,0.003084553658,7,7,100,56,0.061091,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.042019, 0.052652, 0.062673, 0.011449, 0.131168, 0.686893, 0.013146]","[8, 11, 14, 15, 19, 27, 29]"
3,idID,True,0.06887508501910214,0.003016167671,7,7,100,43,0.058024,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.044355, 0.010556, 0.05558, 0.012086, 0.138461, 0.725085, 0.013877]","[8, 10, 11, 15, 19, 27, 29]"
4,idID,True,0.06671309902660068,0.003026015142,6,6,100,37,0.059446,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.044828, 0.056173, 0.012215, 0.139938, 0.732821, 0.014025]","[8, 11, 15, 19, 27, 29]"
5,iDR,True,0.06454638522092238,0.0030008214699999997,6,6,100,28,0.056631,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.045464, 0.05697, 0.012388, 0.127732, 0.743221, 0.014224]","[8, 11, 15, 19, 27, 29]"
6,TID,True,0.06357030379958892,0.0030782781548000003,7,7,100,18,0.057902,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012773200000000002, 0.045464, 0.05697, 0.012388, 0.11495880000000001, 0.743221, 0.014224]","[4, 8, 11, 15, 19, 27, 29]"
7,iDR,True,0.0595839720808185,0.003027075658,7,7,100,46,0.056522,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01189, 0.042319, 0.053029, 0.011531, 0.107006, 0.760986, 0.01324]","[4, 8, 11, 15, 19, 27, 29]"
8,iDR,True,0.05769813662037471,0.0030078933660000005,7,7,100,26,0.057909,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012019, 0.042777, 0.053603, 0.011656, 0.097347, 0.769216, 0.013383]","[4, 8, 11, 15, 19, 27, 29]"
9,idID,True,0.057110342310084466,0.0030444570969999996,7,7,100,15,0.061213,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01206, 0.042922, 0.053785, 0.011696, 0.010034, 0.097677, 0.771826]","[4, 8, 11, 15, 18, 19, 27]"
10,iDR,True,0.05533035173925628,0.0030271277529999997,7,7,100,32,0.056818,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012179, 0.043345, 0.054316, 0.011811, 0.010133, 0.088776, 0.779439]","[4, 8, 11, 15, 18, 19, 27]"
11,TID,True,0.05321884673265043,0.0030052622241999996,7,7,100,31,0.055823,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.012179, 0.043345, 0.054316, 0.011811, 0.010133, 0.0798984, 0.7883166]","[4, 8, 11, 15, 18, 19, 27]"
12,TID,True,0.052464725165778846,0.00305371261396,7,7,100,20,0.052942,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.02016884, 0.043345, 0.054316, 0.011811, 0.010133, 0.07190856, 0.7883166]","[4, 8, 11, 15, 18, 19, 27]"
13,TID,True,0.050695763478787834,0.003036001535632,7,7,100,37,0.05836,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.02016884, 0.043345, 0.054316, 0.011811, 0.010133, 0.064717704, 0.7955074560000001]","[4, 8, 11, 15, 18, 19, 27]"
14,idID,True,0.049038584512622774,0.0030128874219999997,6,6,100,36,0.056531,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.020375, 0.043789, 0.054872, 0.011932, 0.06538, 0.803652]","[4, 8, 11, 15, 19, 27]"
15,iDR,True,0.04769588934201215,0.0030011162439999997,6,6,100,20,0.058617,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.020509, 0.044077, 0.055233, 0.012011, 0.059229, 0.808941]","[4, 8, 11, 15, 19, 27]"
16,idID,True,0.04688638064967653,0.0030585069539999996,6,6,100,19,0.055461,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.02055, 0.044166, 0.055344, 0.01002, 0.059348, 0.810571]","[4, 8, 11, 18, 19, 27]"
17,idID,True,0.045204630488594466,0.0030358832099999997,5,5,100,38,0.053759,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.020758, 0.044613, 0.055904, 0.059949, 0.818776]","[4, 8, 11, 19, 27]"
18,TID,True,0.04375814424234014,0.0030198723043999994,5,5,100,16,0.05999,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.020758, 0.044613, 0.0503136, 0.059949, 0.8243663999999999]","[4, 8, 11, 19, 27]"
19,TID,True,0.04244070970954887,0.00300546248936,5,5,100,23,0.056584,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.020758, 0.044613, 0.04528224, 0.059949, 0.82939776]","[4, 8, 11, 19, 27]"
20,TID,True,0.04181242328320594,0.00304181556296,5,5,100,16,0.058959,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0267529, 0.044613, 0.04528224, 0.053954100000000005, 0.82939776]","[4, 8, 11, 19, 27]"
21,iDR,True,0.040639358357161405,0.003032272359,5,5,100,26,0.055919,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.026898, 0.044855, 0.045528, 0.048822, 0.833897]","[4, 8, 11, 19, 27]"
22,TID,True,0.039435491957679904,0.0030192331397999998,5,5,100,30,0.059869,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.026898, 0.044855, 0.040975199999999996, 0.048822, 0.8384498]","[4, 8, 11, 19, 27]"
23,TID,True,0.0381745700593191,0.0030072082812,5,5,100,23,0.057128,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.026898, 0.044855, 0.040975199999999996, 0.0439398, 0.843332]","[4, 8, 11, 19, 27]"
24,TID,True,0.037680530500316764,0.0030338533759199995,5,5,100,15,0.057955,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.03129198, 0.044855, 0.040975199999999996, 0.03954582, 0.843332]","[4, 8, 11, 19, 27]"
25,TID,True,0.03664144785420372,0.0030241132404539997,5,5,100,26,0.062822,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.03129198, 0.044855, 0.040975199999999996, 0.035591238000000004, 0.847286582]","[4, 8, 11, 19, 27]"
26,iDR,True,0.03568667008618115,0.0030151590349999998,5,5,100,30,0.059802,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.031421, 0.04504, 0.037029, 0.035738, 0.850773]","[4, 8, 11, 19, 27]"
27,TID,True,0.03469072444304877,0.0030045539293999998,5,5,100,23,0.057278,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.031421, 0.04504, 0.0333261, 0.035738, 0.8544759]","[4, 8, 11, 19, 27]"
28,TID,True,0.034376826321118756,0.0030214439293999996,5,5,100,18,0.057701,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.035925, 0.040535999999999996, 0.0333261, 0.035738, 0.8544759]","[4, 8, 11, 19, 27]"
29,TID,True,0.03348864242760515,0.0030020798822,5,5,100,21,0.055746,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.035925, 0.0364824, 0.0333261, 0.035738, 0.8585295]","[4, 8, 11, 19, 27]"
30,TID,True,0.033069391249233374,0.0030237514054,5,5,100,15,0.055864,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0394988, 0.0364824, 0.0333261, 0.0321642, 0.8585295]","[4, 8, 11, 19, 27]"
31,TID,True,0.03221355536999964,0.00301582936294,5,5,100,31,0.061606,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0394988, 0.0364824, 0.0333261, 0.028947779999999996, 0.8617459199999999]","[4, 8, 11, 19, 27]"
32,TID,True,0.03130724018314906,0.0030062847678999994,5,5,100,27,0.057166,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0394988, 0.0364824, 0.029993489999999998, 0.028947779999999996, 0.8650785299999999]","[4, 8, 11, 19, 27]"
33,iDR,True,0.030616471341837086,0.003001068638,5,5,100,25,0.056661,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.039613, 0.036588, 0.030081, 0.026129, 0.867589]","[4, 8, 11, 19, 27]"
34,TID,True,0.030234998274357737,0.0030181035082999996,5,5,100,23,0.054958,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0426211, 0.036588, 0.0270729, 0.026129, 0.867589]","[4, 8, 11, 19, 27]"
35,iDR,True,0.029526919796358977,0.0030030606389999997,5,5,100,21,0.057201,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.042778, 0.03305, 0.027172, 0.026225, 0.870775]","[4, 8, 11, 19, 27]"
36,TID,True,0.02917464567470863,0.0030184481425999995,5,5,100,20,0.056925,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0454952, 0.03305, 0.024454800000000002, 0.026225, 0.870775]","[4, 8, 11, 19, 27]"
37,iDR,True,0.028526707093837762,0.00300486579,5,5,100,25,0.057591,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.045646, 0.029844, 0.024536, 0.026312, 0.873662]","[4, 8, 11, 19, 27]"
38,iDR,True,0.02788968981094326,0.0030001251259999997,5,5,100,24,0.055601,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.045766, 0.029923, 0.024601, 0.023743, 0.875967]","[4, 8, 11, 19, 27]"
39,TID,True,0.027565518380912528,0.0030140566722999997,5,5,100,23,0.05499,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0482261, 0.029923, 0.0221409, 0.023743, 0.875967]","[4, 8, 11, 19, 27]"
40,TID,True,0.02694787164807922,0.0030077155185399998,5,5,100,24,0.057268,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0482261, 0.029923, 0.019926810000000003, 0.023743, 0.87818109]","[4, 8, 11, 19, 27]"
41,TID,True,0.02630768367123891,0.00300186761764,5,5,100,22,0.05695,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0482261, 0.029923, 0.019926810000000003, 0.0213687, 0.88055539]","[4, 8, 11, 19, 27]"
42,TID,True,0.026038816507856492,0.0030131521701430002,5,5,100,28,0.057056,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.050218781000000004, 0.029923, 0.017934129000000004, 0.0213687, 0.88055539]","[4, 8, 11, 19, 27]"
43,iDR,True,0.025437564221469724,0.0030008507629999998,5,5,100,29,0.056779,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.05037, 0.027012, 0.017988, 0.021433, 0.883198]","[4, 8, 11, 19, 27]"
44,TID,True,0.02516813549917179,0.0030138477342,5,5,100,18,0.057467,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0525133, 0.027012, 0.017988, 0.0192897, 0.883198]","[4, 8, 11, 19, 27]"
45,TID,True,0.02455609024511244,0.0030009441017999996,5,5,100,29,0.05643,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0525133, 0.0243108, 0.017988, 0.0192897, 0.8858992]","[4, 8, 11, 19, 27]"
46,TID,True,0.024311285665555293,0.00301264137588,5,5,100,17,0.053583,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.05444227, 0.0243108, 0.017988, 0.01736073, 0.8858992]","[4, 8, 11, 19, 27]"
47,idID,True,0.021821783479774735,0.0030043426369999997,5,5,100,22,0.059091,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.054846, 0.024491, 0.018121, 0.010074, 0.892468]","[4, 8, 11, 18, 27]"
48,iDR,False,0.021348443711827904,0.0030003550849999998,5,5,100,11,0.053619,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.054946, 0.024535, 0.016339, 0.010092, 0.894088]","[4, 8, 11, 18, 27]"
49,TID,True,0.021258109658604727,0.0030034807357,5,5,100,18,0.05479,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.054946, 0.026168900000000002, 0.014705099999999999, 0.010092, 0.894088]","[4, 8, 11, 18, 27]"
50,iDR,True,0.020870615363673024,0.003000241816,5,5,100,15,0.055428,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.055027, 0.026207, 0.013254, 0.010107, 0.895405]","[4, 8, 11, 18, 27]"
51,TID,True,0.020662173849859664,0.003010069441,5,5,100,23,0.055261,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057647699999999996, 0.0235863, 0.013254, 0.010107, 0.895405]","[4, 8, 11, 18, 27]"
52,iDR,True,0.020168222563919747,0.00300036465,5,5,100,17,0.053205,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057784, 0.021278, 0.013285, 0.010131, 0.897522]","[4, 8, 11, 18, 27]"
53,TID,True,0.02009419394642696,0.0030029060705,5,5,100,15,0.054328,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057784, 0.022606499999999998, 0.0119565, 0.010131, 0.897522]","[4, 8, 11, 18, 27]"
54,iDR,True,0.01977569912206724,0.0030002745929999996,5,5,100,20,0.053912,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057853, 0.022634, 0.010774, 0.010143, 0.898596]","[4, 8, 11, 18, 27]"
55,iDR,False,0.01977569912206724,0.0030002745929999996,5,5,100,13,0.054411,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057853, 0.022634, 0.010774, 0.010143, 0.898596]","[4, 8, 11, 18, 27]"
56,TID,True,0.019590502183415532,0.003008762343,5,5,100,9,0.052534,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0601164, 0.020370600000000003, 0.010774, 0.010143, 0.898596]","[4, 8, 11, 18, 27]"
57,TID,True,0.01862899103069321,0.0030029953009999997,5,5,100,22,0.054431,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0601164, 0.020370600000000003, 0.010774, 0.01, 0.898596]","[4, 8, 11, 25, 27]"
58,idID,False,0.017708515855521002,0.003002643596,5,5,100,15,0.051729,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060172, 0.020389, 0.010009, 0.010009, 0.899421]","[4, 8, 18, 25, 27]"
