iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.07338932427190231,0.07338932427190231,0.004441769696,[0.058128 0.544754 0.04416  0.       0.05925  0.       0.       0.       0.       0.       0.023693 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.030741 0.       0.       0.       0.       0.012759 0.       0.       0.       0.05455  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.048342 0.       0.       0.       0.       0.       0.       0.032484 0.       0.036331 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.054807 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
1,0.07286035122130344,0.07286035122130344,0.0044526583328,[0.058128  0.5480024 0.04416   0.        0.05925   0.        0.        0.        0.        0.        0.023693  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.030741  0.        0.        0.        0.        0.012759  0.        0.        0.        0.05455   0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.048342  0.        0.        0.        0.        0.        0.        0.0292356 0.        0.036331  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.054807  0.        0.        0.        0.        0.       ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
2,0.06962348010447128,0.06962348010447128,0.004494303102,[0.055108 0.571486 0.041866 0.       0.056172 0.       0.       0.       0.       0.       0.022462 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.029144 0.       0.       0.       0.       0.012096 0.       0.       0.       0.051716 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.045831 0.       0.       0.       0.       0.       0.       0.027717 0.       0.034444 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.05196  0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
3,0.06879499013762758,0.06879499013762758,0.004492222906,[0.055362 0.574116 0.042059 0.       0.056431 0.       0.       0.       0.       0.       0.022565 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.029278 0.       0.       0.       0.       0.012152 0.       0.       0.       0.051954 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.041438 0.       0.       0.       0.       0.       0.       0.027845 0.       0.034603 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052199 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
4,0.06556184229677456,0.06556184229677456,0.004533571037,[0.052356 0.597238 0.039775 0.       0.053367 0.       0.       0.       0.       0.       0.02134  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.027688 0.       0.       0.       0.       0.011492 0.       0.       0.       0.049133 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.039188 0.       0.       0.       0.       0.       0.       0.026333 0.       0.032724 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049365 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
5,0.06233213164505423,0.06233213164505423,0.00457416856,[0.049405 0.619937 0.037533 0.       0.050359 0.       0.       0.       0.       0.       0.020137 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.026128 0.       0.       0.       0.       0.010844 0.       0.       0.       0.046364 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.036979 0.       0.       0.       0.       0.       0.       0.024849 0.       0.03088  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046583 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
6,0.061286953241158175,0.061286953241158175,0.004578280959000001,[0.049947 0.626735 0.037945 0.       0.050911 0.       0.       0.       0.       0.       0.020358 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.026414 0.       0.       0.       0.       0.       0.       0.       0.       0.046872 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.037384 0.       0.       0.       0.       0.       0.       0.025121 0.       0.031219 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047094 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
7,0.04613106239502135,0.04613106239502135,0.0047619475100000004,[0.036371 0.728192 0.027631 0.       0.037073 0.       0.       0.       0.       0.       0.014825 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019234 0.       0.       0.       0.       0.       0.       0.       0.       0.034132 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.027223 0.       0.       0.       0.       0.       0.       0.018293 0.       0.022733 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.034293 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
8,0.045463507575887886,0.045463507575887886,0.004763257178,[0.036506 0.730902 0.027734 0.       0.03349  0.       0.       0.       0.       0.       0.01488  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019306 0.       0.       0.       0.       0.       0.       0.       0.       0.034259 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.027324 0.       0.       0.       0.       0.       0.       0.018361 0.       0.022818 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.034421 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
9,0.03647307556492979,0.03647307556492979,0.004867310478,[0.028765 0.787961 0.021853 0.       0.026389 0.       0.       0.       0.       0.       0.011725 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015212 0.       0.       0.       0.       0.       0.       0.       0.       0.026995 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.02153  0.       0.       0.       0.       0.       0.       0.014468 0.       0.01798  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.027122 0.       0.       0.       0.       0.      ],[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],300,100,0.1,0.001,3,12,random,45,random
