iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.14099741445342603,0.004222233899000001,7,7,100,42,0.053593,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.035167, 0.064678, 0.691848, 0.043602, 0.099811, 0.04644, 0.018455]","[5, 10, 11, 13, 16, 23, 26]"
1,idID,True,0.11362862612218079,0.004453028285,7,7,100,31,0.067123,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.026883, 0.049442, 0.764437, 0.033331, 0.076299, 0.0355, 0.014108]","[5, 10, 11, 13, 16, 23, 26]"
2,idID,True,0.09489192224844031,0.004595822653999999,7,7,100,32,0.059532,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.021758, 0.040016, 0.809348, 0.026976, 0.061752, 0.028732, 0.011418]","[5, 10, 11, 13, 16, 23, 26]"
3,idID,True,0.07751671063213104,0.004852934183,7,7,100,37,0.058819,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.022945, 0.0422, 0.853519, 0.028448, 0.0303, 0.012041, 0.010546]","[5, 10, 11, 13, 23, 26, 27]"
4,idID,True,0.06440468772022138,0.004964062011999998,7,7,100,37,0.058408,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.023708, 0.881918, 0.029395, 0.010333, 0.031308, 0.012442, 0.010897]","[5, 11, 13, 14, 23, 26, 27]"
5,idID,True,0.0507915922928254,0.005060247782,7,7,100,53,0.057852,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010218, 0.024224, 0.901118, 0.030035, 0.010558, 0.012713, 0.011134]","[4, 5, 11, 13, 14, 26, 27]"
6,idID,True,0.03999960470102776,0.005124682492000001,7,7,100,46,0.058559,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010427, 0.024719, 0.010204, 0.919541, 0.010774, 0.012973, 0.011362]","[4, 5, 8, 11, 14, 26, 27]"
7,idID,True,0.03512974041388168,0.005137370266,6,6,100,57,0.057069,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010541, 0.024988, 0.010315, 0.929556, 0.013114, 0.011486]","[4, 5, 8, 11, 26, 27]"
8,idID,True,0.02689940250447648,0.0052196550190000005,6,6,100,52,0.057658,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010701, 0.010472, 0.9437, 0.010152, 0.013314, 0.011661]","[4, 8, 11, 19, 26, 27]"
9,idID,True,0.02129929794003138,0.005223952622000001,5,5,100,60,0.064078,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010811, 0.010579, 0.953379, 0.013451, 0.011781]","[4, 8, 11, 26, 27]"
10,idID,True,0.01834636327280805,0.0052427326709999994,5,5,100,65,0.06617,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010848, 0.010616, 0.95668, 0.010035, 0.011822]","[4, 8, 11, 12, 27]"
11,TID,True,0.01632597943054163,0.005245615555999999,5,5,100,81,0.054893,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010848, 0.010616, 0.95668, 0.01, 0.011822]","[4, 8, 11, 25, 27]"
12,TID,True,0.014921434911974493,0.0051291620359999995,5,5,100,79,0.062203,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010616, 0.95668, 0.01, 0.01, 0.011822]","[8, 11, 15, 25, 27]"
13,TID,True,0.014601135945921415,0.0051325478568,5,5,100,72,0.058172,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010616, 0.9578622, 0.01, 0.01, 0.0106398]","[8, 11, 15, 25, 27]"
14,iDR,False,0.014601135945921415,0.0051325478568,5,5,100,89,0.060366,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010616, 0.9578622, 0.01, 0.01, 0.0106398]","[8, 11, 15, 25, 27]"
15,iDR,False,0.014601135945921415,0.0051325478568,5,5,100,87,0.055819,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010616, 0.9578622, 0.01, 0.01, 0.0106398]","[8, 11, 15, 25, 27]"
16,iDR,False,0.014601135945921415,0.0051325478568,5,5,100,93,0.057585,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010616, 0.9578622, 0.01, 0.01, 0.0106398]","[8, 11, 15, 25, 27]"
