iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.051110687559129196,0.051110687559129196,0.005377658983000001,[0.       0.       0.       0.       0.       0.       0.       0.024389 0.019912 0.       0.       0.       0.512905 0.       0.035831 0.       0.       0.023067 0.       0.032219 0.       0.       0.       0.018673 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024293 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011374 0.       0.258902 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017977 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020459],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
1,0.05084737871757125,0.05084737871757125,0.005395251954999999,[0.       0.       0.       0.       0.       0.       0.       0.024265 0.01981  0.       0.       0.       0.51539  0.       0.035648 0.       0.       0.022949 0.       0.032055 0.       0.       0.       0.018578 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024169 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011316 0.       0.257581 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017885 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020355],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
2,0.05058404639351144,0.05058404639351144,0.005412836101000001,[0.       0.       0.       0.       0.       0.       0.       0.024141 0.019708 0.       0.       0.       0.517874 0.       0.035465 0.       0.       0.022831 0.       0.031891 0.       0.       0.       0.018483 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024045 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011258 0.       0.25626  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017793 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020251],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
3,0.050527610187052596,0.050527610187052596,0.005413572883,[0.       0.       0.       0.       0.       0.       0.       0.02415  0.019715 0.       0.       0.       0.518058 0.       0.035123 0.       0.       0.022839 0.       0.031902 0.       0.       0.       0.01849  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024054 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011262 0.       0.256351 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017799 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020258],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
4,0.050470988394331354,0.050470988394331354,0.005414289851,[0.       0.       0.       0.       0.       0.       0.       0.024158 0.019722 0.       0.       0.       0.51824  0.       0.034784 0.       0.       0.022847 0.       0.031913 0.       0.       0.       0.018496 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024062 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011266 0.       0.256441 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017805 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020265],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
5,0.050208466587736214,0.050208466587736214,0.005431882489,[0.       0.       0.       0.       0.       0.       0.       0.024033 0.01962  0.       0.       0.       0.520724 0.       0.034605 0.       0.       0.022729 0.       0.031748 0.       0.       0.       0.018401 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023938 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011208 0.       0.255119 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017713 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020161],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
6,0.04994640289918667,0.04994640289918667,0.005449471253,[0.       0.       0.       0.       0.       0.       0.       0.023909 0.019518 0.       0.       0.       0.523207 0.       0.034426 0.       0.       0.022611 0.       0.031584 0.       0.       0.       0.018306 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023814 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01115  0.       0.253798 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017621 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.020057],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
7,0.04968426368865395,0.04968426368865395,0.005467042365,[0.       0.       0.       0.       0.       0.       0.       0.023785 0.019416 0.       0.       0.       0.525688 0.       0.034247 0.       0.       0.022493 0.       0.03142  0.       0.       0.       0.018211 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.02369  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011092 0.       0.252477 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017529 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019953],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
8,0.04942209949051004,0.04942209949051004,0.005484604651,[0.       0.       0.       0.       0.       0.       0.       0.023661 0.019314 0.       0.       0.       0.528168 0.       0.034068 0.       0.       0.022375 0.       0.031256 0.       0.       0.       0.018116 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023566 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011034 0.       0.251156 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017437 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019849],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
9,0.04916028760175588,0.04916028760175588,0.005502161869000001,[0.       0.       0.       0.       0.       0.       0.       0.023537 0.019213 0.       0.       0.       0.530647 0.       0.033889 0.       0.       0.022257 0.       0.031092 0.       0.       0.       0.018021 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023442 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.010976 0.       0.249836 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017345 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019745],[0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],12.0,500,100,0.01,0.0015,2,12,best,12,best
