iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.2247479977927217,0.2247479977927217,0.004147679473,[0.         0.120181   0.         0.122941   0.         0.         0.131638   0.         0.121231   0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12875544 0.         0.         0.11948256 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
1,0.2245308926882479,0.2245308926882479,0.004147679473,[0.         0.11897919 0.         0.122941   0.         0.         0.131638   0.         0.121231   0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12875544 0.         0.         0.12068437 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
2,0.22431397418175253,0.22431397418175253,0.004147679473,[0.         0.11897919 0.         0.122941   0.         0.         0.13032162 0.         0.12254738 0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12875544 0.         0.         0.12068437 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
3,0.22396472023894762,0.22396472023894762,0.004147679473,[0.         0.11897919 0.         0.122941   0.         0.         0.1290184  0.         0.12254738 0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12875544 0.         0.         0.12198759 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
4,0.22362401445773245,0.22362401445773245,0.004147679473,[0.         0.11897919 0.         0.122941   0.         0.         0.1290184  0.         0.12254738 0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12746789 0.         0.         0.12327514 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
5,0.22328575514425128,0.22328575514425128,0.004147679473,[0.         0.11897919 0.         0.122941   0.         0.         0.1290184  0.         0.12254738 0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12619321 0.         0.         0.12454982 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
6,0.222938872532916,0.222938872532916,0.004147679473,[0.         0.11897919 0.         0.122941   0.         0.         0.12772822 0.         0.12254738 0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12619321 0.         0.         0.12584    0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
7,0.22260941046066549,0.22260941046066549,0.004147679473,[0.         0.11897919 0.         0.12171159 0.         0.         0.12772822 0.         0.12254738 0.131337   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12619321 0.         0.         0.12706941 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
8,0.22229572642863546,0.22229572642863546,0.004147679473,[0.         0.11897919 0.         0.12171159 0.         0.         0.12772822 0.         0.12254738 0.13002363 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12619321 0.         0.         0.12838278 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
9,0.22208192845072075,0.22208192845072075,0.004147679473,[0.         0.11897919 0.         0.12171159 0.         0.         0.12645094 0.         0.12382466 0.13002363 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12619321 0.         0.         0.12838278 0.         0.         0.         0.         0.124433  ],[0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1.],8.0,1000,100,0.01,0.004,1,7,TID,,first,single_objective
