iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.1765221745325663,0.0033075999059999995,7,7,100,95,0.039566,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.038862, 0.051998, 0.013107, 0.037561, 0.056758, 0.277395, 0.524318]","[0, 6, 7, 19, 23, 28, 29]"
1,idID,True,0.17516527576091034,0.003304553435,7,7,100,71,0.036946,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.039084, 0.052295, 0.013182, 0.037775, 0.051374, 0.278979, 0.527311]","[0, 6, 7, 19, 23, 28, 29]"
2,idID,True,0.17448322985524892,0.0033123874389999995,7,7,100,66,0.036308,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.035314, 0.0525, 0.013234, 0.037923, 0.051576, 0.280074, 0.52938]","[0, 6, 7, 19, 23, 28, 29]"
3,iDR,True,0.1692364183969553,0.0032460534369999996,7,7,100,100,0.039302,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.033539, 0.04986, 0.012569, 0.036016, 0.048983, 0.265993, 0.553041]","[0, 6, 7, 19, 23, 28, 29]"
4,iDR,True,0.16860787722848014,0.0032525703000000003,7,7,100,100,0.039527,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.030287, 0.050028, 0.012611, 0.036137, 0.049148, 0.266888, 0.554902]","[0, 6, 7, 19, 23, 28, 29]"
5,TID,True,0.1677221578045872,0.0032546419308000004,7,7,100,37,0.03001,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.0272583, 0.050028, 0.012611, 0.036137, 0.049148, 0.266888, 0.5579307]","[0, 6, 7, 19, 23, 28, 29]"
6,iDR,True,0.16647811795276551,0.003257961917,7,7,100,100,0.039415,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.027395, 0.045252, 0.012674, 0.036319, 0.049395, 0.26823, 0.560735]","[0, 6, 7, 19, 23, 28, 29]"
7,idID,True,0.15228752616062824,0.003243906645,7,7,100,71,0.036592,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.028518, 0.047108, 0.013194, 0.037808, 0.01041, 0.27923, 0.583731]","[0, 6, 7, 19, 25, 28, 29]"
8,TID,True,0.15228018998191173,0.0032407981386,7,7,100,42,0.030772,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.028518, 0.048427399999999995, 0.0118746, 0.037808, 0.01041, 0.27923, 0.583731]","[0, 6, 7, 19, 25, 28, 29]"
9,TID,True,0.151341083300159,0.0032407678922,7,7,100,52,0.031746,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.028518, 0.048427399999999995, 0.0118746, 0.0340272, 0.014190800000000002, 0.27923, 0.583731]","[0, 6, 7, 19, 25, 28, 29]"
10,idID,True,0.15131266669095964,0.0032385644830000004,7,7,100,60,0.035396,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.028559, 0.048496, 0.011891, 0.034076, 0.01279, 0.279627, 0.584561]","[0, 6, 7, 19, 25, 28, 29]"
11,iDR,True,0.1509856880991186,0.0032365311659999997,7,7,100,100,0.038964,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.028593, 0.048554, 0.010715, 0.034117, 0.012805, 0.27996, 0.585257]","[0, 6, 7, 19, 25, 28, 29]"
12,idID,True,0.15037308996544196,0.003242061452,7,7,100,63,0.035843,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025807, 0.048693, 0.010746, 0.034215, 0.012842, 0.280763, 0.586935]","[0, 6, 7, 19, 25, 28, 29]"
13,idID,True,0.149044347196126,0.0032452318530000004,7,7,100,68,0.036122,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025933, 0.044038, 0.010799, 0.034382, 0.012905, 0.282137, 0.589806]","[0, 6, 7, 19, 25, 28, 29]"
14,iDR,True,0.14901244259403096,0.0032432355569999996,7,7,100,89,0.038396,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025967, 0.044095, 0.010813, 0.034426, 0.01163, 0.282502, 0.590568]","[0, 6, 7, 19, 25, 28, 29]"
15,iDR,True,0.14398603387690112,0.003173509217,7,7,100,96,0.039374,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.024519, 0.041636, 0.01021, 0.032506, 0.010981, 0.266748, 0.613399]","[0, 6, 7, 19, 25, 28, 29]"
16,iDR,True,0.14132644539274813,0.003101066711,7,7,100,68,0.036242,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025191, 0.042777, 0.01049, 0.033397, 0.011282, 0.246653, 0.63021]","[0, 6, 7, 19, 25, 28, 29]"
17,iDR,True,0.14127978098452126,0.0030991578910000003,7,7,100,90,0.038794,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025219, 0.042825, 0.010502, 0.033435, 0.010165, 0.246932, 0.630922]","[0, 6, 7, 19, 25, 28, 29]"
18,TID,True,0.14126292598620094,0.0031086093685,7,7,100,62,0.03306,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025219, 0.0385425, 0.010502, 0.0377175, 0.010165, 0.246932, 0.630922]","[0, 6, 7, 19, 25, 28, 29]"
19,TID,True,0.14101692625203543,0.00310365665725,7,7,100,52,0.032019,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.02907325, 0.034688250000000004, 0.010502, 0.0377175, 0.010165, 0.246932, 0.630922]","[0, 6, 7, 19, 25, 28, 29]"
20,TID,True,0.14046721064994264,0.00309127175725,7,7,100,57,0.03269,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.02907325, 0.034688250000000004, 0.01, 0.0377175, 0.010165, 0.246932, 0.630922]","[0, 6, 14, 19, 25, 28, 29]"
21,TID,True,0.14036061897894514,0.00307260175725,7,7,100,51,0.032214,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.02907325, 0.034688250000000004, 0.01, 0.0377175, 0.010165, 0.246932, 0.630922]","[0, 6, 10, 19, 25, 28, 29]"
22,idID,True,0.13940771055310608,0.003067604041,7,7,100,57,0.035466,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.029198, 0.034837, 0.010043, 0.034091, 0.010209, 0.247992, 0.63363]","[0, 6, 10, 19, 25, 28, 29]"
23,TID,True,0.13653702947726293,0.0030699640420000004,7,7,100,52,0.032463,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.029198, 0.034837, 0.034091, 0.010209, 0.01, 0.247992, 0.63363]","[0, 6, 19, 25, 27, 28, 29]"
24,idID,True,0.1311603457433929,0.003092656603,7,7,100,53,0.035114,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.03552, 0.010196, 0.03476, 0.010409, 0.010196, 0.252857, 0.646061]","[6, 15, 19, 25, 27, 28, 29]"
25,idID,True,0.12328222026222344,0.003032726607,7,7,100,66,0.036089,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.036422, 0.010254, 0.010455, 0.010673, 0.010455, 0.259277, 0.662464]","[6, 9, 15, 25, 27, 28, 29]"
26,iDR,True,0.12210412267907406,0.003034331112,7,7,100,47,0.033993,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.0329, 0.010291, 0.010493, 0.010712, 0.010493, 0.260225, 0.664886]","[6, 9, 15, 25, 27, 28, 29]"
27,idID,True,0.12199054041128914,0.0030417148569999997,6,6,100,58,0.035456,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.033249, 0.0104, 0.010604, 0.010826, 0.262984, 0.671937]","[6, 9, 15, 25, 28, 29]"
28,idID,True,0.11970443405236439,0.0030728045,5,5,100,59,0.035514,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.033605, 0.010511, 0.010942, 0.265803, 0.679139]","[6, 9, 25, 28, 29]"
29,iDR,True,0.11857696522435267,0.003074415507,5,5,100,58,0.035268,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.030346, 0.010546, 0.010979, 0.266699, 0.681429]","[6, 9, 25, 28, 29]"
30,iDR,True,0.11754767342626468,0.003075879613,5,5,100,62,0.034943,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.027395, 0.010578, 0.011012, 0.267511, 0.683504]","[6, 9, 25, 28, 29]"
31,iDR,True,0.11660825166066564,0.003077202978,5,5,100,75,0.036229,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.024723, 0.010607, 0.011042, 0.268246, 0.685382]","[6, 9, 25, 28, 29]"
32,iDR,True,0.11258574537691278,0.003001679742,5,5,100,72,0.036654,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.025404, 0.010899, 0.011346, 0.248076, 0.704274]","[6, 9, 25, 28, 29]"
33,idID,True,0.08899678183355204,0.005231733916,5,5,100,29,0.033761,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.083094, 0.03565, 0.032709, 0.037112, 0.811435]","[6, 9, 15, 25, 28]"
34,idID,True,0.08743754379578829,0.0052390533509999995,5,5,100,89,0.03863,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.083391, 0.0322, 0.032826, 0.037245, 0.814338]","[6, 9, 15, 25, 28]"
35,TID,True,0.08624868620615,0.0052576853886,5,5,100,25,0.028777,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.083391, 0.0322, 0.0295434, 0.037245, 0.8176206]","[6, 9, 15, 25, 28]"
36,TID,True,0.08575303863892947,0.005247880488600001,5,5,100,33,0.029354,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.083391, 0.02898, 0.0327634, 0.037245, 0.8176206]","[6, 9, 15, 25, 28]"
37,iDR,True,0.0824372716308369,0.005270196591,5,5,100,100,0.039082,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.075683, 0.029224, 0.033039, 0.037558, 0.824496]","[6, 9, 15, 25, 28]"
38,idID,True,0.08188646238624234,0.005271994198,5,5,100,85,0.038247,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.075968, 0.029334, 0.033164, 0.03393, 0.827604]","[6, 9, 15, 25, 28]"
39,iDR,True,0.0787703614919162,0.0052924963750000005,5,5,100,100,0.039376,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.068895, 0.029559, 0.033418, 0.03419, 0.833939]","[6, 9, 15, 25, 28]"
40,iDR,True,0.07774951122001225,0.005309763732,5,5,100,100,0.039323,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.069126, 0.029658, 0.030177, 0.034305, 0.836734]","[6, 9, 15, 25, 28]"
41,iDR,True,0.07721211507160582,0.005311541768,5,5,100,100,0.039079,1000,100,0.1,0.003,1,2,15,random,6,random,ccef,"[0.069364, 0.02976, 0.030281, 0.030981, 0.839614]","[6, 9, 15, 25, 28]"
