iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.12640022323324568,0.0047584623670000005,8,8,100,95,0.058374,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.057208, 0.086013, 0.107567, 0.06076, 0.071198, 0.503955, 0.061031, 0.052268]","[3, 5, 8, 18, 19, 25, 26, 28]"
1,idID,True,0.08703378717351136,0.004769912649000001,8,8,100,43,0.062184,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.038239, 0.057494, 0.071901, 0.040614, 0.047591, 0.668429, 0.040795, 0.034937]","[3, 5, 8, 18, 19, 25, 26, 28]"
2,idID,True,0.0663207705678962,0.004775659306,8,8,100,34,0.058152,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.028717, 0.043178, 0.053997, 0.030501, 0.03574, 0.750993, 0.030637, 0.026237]","[3, 5, 8, 18, 19, 25, 26, 28]"
3,idID,True,0.05356053511759999,0.004779115829000001,8,8,100,31,0.058306,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.022992, 0.03457, 0.043232, 0.02442, 0.028615, 0.800636, 0.024529, 0.021006]","[3, 5, 8, 18, 19, 25, 26, 28]"
4,idID,True,0.04491447458903104,0.004781422433000001,8,8,100,36,0.058906,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.01917, 0.028824, 0.036046, 0.020361, 0.023858, 0.833775, 0.020452, 0.017514]","[3, 5, 8, 18, 19, 25, 26, 28]"
5,idID,True,0.038670423621344256,0.004783071056000001,8,8,100,33,0.057389,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.016438, 0.024716, 0.030908, 0.017459, 0.020457, 0.857467, 0.017537, 0.015018]","[3, 5, 8, 18, 19, 25, 26, 28]"
6,idID,True,0.03394944342910528,0.004784303377000001,8,8,100,34,0.056473,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.014387, 0.021633, 0.027052, 0.015281, 0.017905, 0.875248, 0.015349, 0.013144]","[3, 5, 8, 18, 19, 25, 26, 28]"
7,idID,True,0.029965306715387222,0.0047828367589999995,8,8,100,38,0.059166,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.014464, 0.021749, 0.027198, 0.015363, 0.018001, 0.879956, 0.010054, 0.013215]","[3, 5, 8, 18, 19, 25, 27, 28]"
8,idID,True,0.02642690782262989,0.004841060644,8,8,100,39,0.056906,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.014636, 0.027521, 0.010119, 0.015546, 0.018215, 0.890418, 0.010174, 0.013372]","[3, 8, 14, 18, 19, 25, 27, 28]"
9,idID,True,0.023953322846429544,0.004838242778,8,8,100,41,0.057249,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.014757, 0.027749, 0.010083, 0.010203, 0.015675, 0.897792, 0.010258, 0.013483]","[3, 8, 12, 14, 18, 25, 27, 28]"
