iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.20100491203359713,0.0047341922,7,7,100,38,0.106909,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.080807, 0.108121, 0.027255, 0.078102, 0.010902, 0.118019, 0.576795]","[0, 6, 7, 19, 20, 23, 28]"
1,iDR,True,0.19835696192756225,0.004744842902,7,7,100,57,0.10466,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.081772, 0.109412, 0.02758, 0.079035, 0.011032, 0.107486, 0.583683]","[0, 6, 7, 19, 20, 23, 28]"
2,iDR,True,0.19046670818210482,0.004803972559,7,7,100,59,0.106311,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.077262, 0.103378, 0.026059, 0.074676, 0.010424, 0.101558, 0.606643]","[0, 6, 7, 19, 20, 23, 28]"
3,idID,True,0.18919241619081034,0.004831186944,7,7,100,65,0.105764,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.070077, 0.104183, 0.026262, 0.075257, 0.010505, 0.102349, 0.611367]","[0, 6, 7, 19, 20, 23, 28]"
4,iDR,True,0.18696303045853402,0.004854737041,7,7,100,58,0.104631,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.070815, 0.094752, 0.026538, 0.076049, 0.010616, 0.103427, 0.617803]","[0, 6, 7, 19, 20, 23, 28]"
5,TID,True,0.18331601667055147,0.004874014457,7,7,100,50,0.103327,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.070815, 0.094752, 0.026538, 0.076049, 0.103427, 0.01, 0.617803]","[0, 6, 7, 19, 23, 25, 28]"
6,idID,True,0.15165345008835157,0.004990896053,7,7,100,51,0.10078,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.078166, 0.104588, 0.029293, 0.011038, 0.083943, 0.011038, 0.681934]","[0, 6, 7, 12, 19, 25, 28]"
7,iDR,True,0.14879869415759087,0.005016235588,7,7,100,58,0.104257,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.078992, 0.095124, 0.029603, 0.011155, 0.08483, 0.011155, 0.689142]","[0, 6, 7, 12, 19, 25, 28]"
8,iDR,True,0.14648144509846353,0.005018065513,7,7,100,30,0.103444,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.079668, 0.095938, 0.029856, 0.01125, 0.077, 0.01125, 0.695037]","[0, 6, 7, 12, 19, 25, 28]"
9,TID,True,0.14343465173498812,0.005025888713,7,7,100,28,0.103373,1000,100,0.1,0.004,1,2,15,best,6,random,ccef,"[0.079668, 0.095938, 0.029856, 0.01125, 0.0693, 0.01125, 0.7027370000000001]","[0, 6, 7, 12, 19, 25, 28]"
