iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.140629932841597,0.140629932841597,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.187372   0.         0.157216   0.         0.19810791 0.         0.45730409 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
1,0.140629932841597,0.140629932841597,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.187372   0.         0.157216   0.         0.19810791 0.         0.45730409 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
2,0.140629932841597,0.14414568116263693,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.187372   0.         0.157216   0.         0.19810791 0.         0.45730409 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
3,0.14020809222600453,0.1472395888680844,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.18549828 0.         0.157216   0.         0.19810791 0.         0.45917781 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
4,0.14020809222600453,0.14020809222600453,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.18549828 0.         0.157216   0.         0.19810791 0.         0.45917781 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
5,0.1398596755101955,0.14336487781584561,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.18549828 0.         0.15564384 0.         0.19810791 0.         0.46074997 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
6,0.1398596755101955,0.1398596755101955,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.18549828 0.         0.15564384 0.         0.19810791 0.         0.46074997 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
7,0.13944000814124963,0.14293650002900452,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1836433  0.         0.15564384 0.         0.19810791 0.         0.46260495 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
8,0.13944000814124963,0.13944000814124963,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1836433  0.         0.15564384 0.         0.19810791 0.         0.46260495 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
9,0.13902253969071768,0.14250853989424891,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.18180686 0.         0.15564384 0.         0.19810791 0.         0.46444139 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
10,0.13902253969071768,0.13902253969071768,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.18180686 0.         0.15564384 0.         0.19810791 0.         0.46444139 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
11,0.1390100816677698,0.14248564516003773,0.004146067893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1799888  0.         0.15746191 0.         0.19810791 0.         0.46444139 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
12,0.13322886731573166,0.13322886731573166,0.004146067893,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.170328 0.       0.161526 0.       0.177408 0.       0.490737 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
13,0.1316844433834349,0.1316844433834349,0.004146067893,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.167713 0.       0.164214 0.       0.170528 0.       0.497545 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
14,0.1312650139014594,0.1312650139014594,0.004146067893,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.166976 0.       0.165578 0.       0.1681   0.       0.499346 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
15,0.1312650139014594,0.1312650139014594,0.004146067893,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.166976 0.       0.165578 0.       0.1681   0.       0.499346 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.004,1,4,random,,random,single_objective
