iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.02839179562199905,0.02839179562199905,0.003587763968000001,[0.       0.554239 0.       0.       0.017048 0.034357 0.       0.025718 0.       0.045106 0.       0.       0.       0.       0.       0.       0.       0.       0.040611 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049714 0.       0.       0.       0.       0.       0.       0.       0.       0.044506 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.046997 0.051516 0.       0.03519  0.       0.       0.       0.       0.       0.       0.03648  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.018518 0.       0.       0.      ],[0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
1,0.0279512312284007,0.0279512312284007,0.0035862428050000006,[0.       0.556717 0.       0.       0.017124 0.034511 0.       0.025833 0.       0.045308 0.       0.       0.       0.       0.       0.       0.       0.       0.040793 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049936 0.       0.       0.       0.       0.       0.       0.       0.       0.040234 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047207 0.051746 0.       0.035347 0.       0.       0.       0.       0.       0.       0.036643 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.018601 0.       0.       0.      ],[0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
2,0.018451461310764177,0.018451461310764177,0.0041577469729999995,[0.       0.692865 0.       0.       0.011865 0.023911 0.       0.017899 0.       0.031392 0.       0.       0.       0.       0.       0.       0.       0.       0.028264 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.034599 0.       0.       0.       0.       0.       0.       0.       0.       0.027877 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.032708 0.035853 0.       0.024491 0.       0.       0.       0.       0.       0.       0.025389 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.012888 0.       0.       0.      ],[0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
3,0.017130837397613823,0.017130837397613823,0.004241284971999999,[0.       0.712766 0.       0.       0.011096 0.022362 0.       0.016739 0.       0.029358 0.       0.       0.       0.       0.       0.       0.       0.       0.026433 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.032357 0.       0.       0.       0.       0.       0.       0.       0.       0.026071 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.030589 0.03353  0.       0.022904 0.       0.       0.       0.       0.       0.       0.023744 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.012053 0.       0.       0.      ],[0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
4,0.015673602764562734,0.015673602764562734,0.0042786093100000006,[0.       0.720762 0.       0.       0.       0.022613 0.       0.016927 0.       0.029687 0.       0.       0.       0.       0.       0.       0.       0.       0.02673  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.03272  0.       0.       0.       0.       0.       0.       0.       0.       0.026363 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.030932 0.033906 0.       0.023161 0.       0.       0.       0.       0.       0.       0.02401  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.012188 0.       0.       0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
5,0.015409580614106628,0.015409580614106628,0.004279546954,[0.       0.722668 0.       0.       0.       0.022673 0.       0.016972 0.       0.029766 0.       0.       0.       0.       0.       0.       0.       0.       0.026801 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.032807 0.       0.       0.       0.       0.       0.       0.       0.       0.023789 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.031014 0.033996 0.       0.023222 0.       0.       0.       0.       0.       0.       0.024073 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01222  0.       0.       0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
6,0.01427372196538065,0.01427372196538065,0.004358223043,[0.       0.741358 0.       0.       0.       0.021145 0.       0.015828 0.       0.02776  0.       0.       0.       0.       0.       0.       0.       0.       0.024995 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.030596 0.       0.       0.       0.       0.       0.       0.       0.       0.022186 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.028924 0.031705 0.       0.021657 0.       0.       0.       0.       0.       0.       0.022451 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.011396 0.       0.       0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
7,0.013202036251462658,0.013202036251462658,0.004433372537,[0.       0.759209 0.       0.       0.       0.019686 0.       0.014736 0.       0.025844 0.       0.       0.       0.       0.       0.       0.       0.       0.02327  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.028484 0.       0.       0.       0.       0.       0.       0.       0.       0.020655 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.026928 0.029517 0.       0.020162 0.       0.       0.       0.       0.       0.       0.020901 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.010609 0.       0.       0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
8,0.012985527349366756,0.012985527349366756,0.004449545932,[0.       0.759209 0.       0.       0.       0.019686 0.       0.014736 0.       0.025844 0.       0.       0.       0.       0.       0.       0.       0.       0.02327  0.       0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.028484 0.       0.       0.       0.       0.       0.       0.       0.       0.020655 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.026928 0.029517 0.       0.020162 0.       0.       0.       0.       0.       0.       0.020901 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
9,0.01221875076821164,0.01221875076821164,0.004493285509999999,[0.       0.767349 0.       0.       0.       0.019897 0.       0.014894 0.       0.026121 0.       0.       0.       0.       0.       0.       0.       0.       0.023519 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.028789 0.       0.       0.       0.       0.       0.       0.       0.       0.020876 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.027217 0.029833 0.       0.020378 0.       0.       0.       0.       0.       0.       0.021125 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],300,100,0.1,0.002,2,13,idID,78,random
