iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.048438498283180705,0.010569390719,5,5,100,88,0.069464,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010744, 0.010719, 0.01, 0.010205]","[4, 25, 27, 28, 30]"
1,TID,True,0.038794577994105794,0.010563892819,5,5,100,91,0.074899,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.01, 0.010744, 0.010719, 0.01]","[4, 21, 25, 27, 28]"
2,idID,True,0.02971342559169993,0.010527045111,5,5,100,87,0.063406,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.010011, 0.010011, 0.010731, 0.010011]","[4, 16, 21, 27, 28]"
3,TID,True,0.021024150361240296,0.010549966033,5,5,100,91,0.067463,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.010011, 0.01, 0.010011, 0.010011]","[4, 16, 19, 21, 28]"
4,TID,True,0.021017844150870785,0.010532565364,5,5,100,90,0.069681,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 19, 28]"
5,TID,True,0.020647691920310785,0.010503345364,5,5,100,87,0.064422,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
6,iDR,False,0.020647691920310785,0.010503345364,5,5,100,88,0.074574,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
7,iDR,False,0.020647691920310785,0.010503345364,5,5,100,90,0.066931,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
8,iDR,False,0.020647691920310785,0.010503345364,5,5,100,89,0.062419,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
9,iDR,False,0.020647691920310785,0.010503345364,5,5,100,90,0.059205,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
10,iDR,False,0.020647691920310785,0.010503345364,5,5,100,89,0.061858,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
11,iDR,False,0.020647691920310785,0.010503345364,5,5,100,89,0.058891,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
12,iDR,False,0.020647691920310785,0.010503345364,5,5,100,91,0.074843,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
13,iDR,False,0.020647691920310785,0.010503345364,5,5,100,89,0.067588,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
14,iDR,False,0.020647691920310785,0.010503345364,5,5,100,87,0.059001,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
15,iDR,False,0.020647691920310785,0.010503345364,5,5,100,81,0.059379,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
16,iDR,False,0.020647691920310785,0.010503345364,5,5,100,83,0.061272,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.959235, 0.01, 0.010011, 0.01, 0.010011]","[4, 15, 16, 21, 28]"
