iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,TID,True,0.2626160508801773,0.0032075063716009034,10,"[0.12010105 0.05986933 0.15586855 0.0405258  0.11608201 0.02437089
 0.1753966  0.06330708 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.01557,1000,100,0.03,0.002,1,10,10,TID,6,first
1,TID,True,0.2612272745867327,0.003199592477164371,10,"[0.12010105 0.05986933 0.15586855 0.0405258  0.11608201 0.02437089
 0.1701347  0.06856897 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.015748,1000,100,0.03,0.002,1,10,10,TID,6,first
2,TID,True,0.25996722868272476,0.003198395406694981,10,"[0.12010105 0.05986933 0.15119249 0.0405258  0.11608201 0.02437089
 0.1701347  0.07324503 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,32,0.015989,1000,100,0.03,0.002,1,10,10,TID,6,first
3,TID,True,0.2590892419690221,0.0032021029262578374,10,"[0.11649802 0.05986933 0.15119249 0.0405258  0.11608201 0.02437089
 0.1701347  0.07684806 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,26,0.0156,1000,100,0.03,0.002,1,10,10,TID,6,first
4,TID,True,0.25772785877888205,0.0031944264486544016,10,"[0.11649802 0.05986933 0.15119249 0.0405258  0.11608201 0.02437089
 0.16503066 0.0819521  0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.015506,1000,100,0.03,0.002,1,10,10,TID,6,first
5,TID,True,0.25649165063543056,0.0031932652902990927,10,"[0.11649802 0.05986933 0.14665672 0.0405258  0.11608201 0.02437089
 0.16503066 0.08648788 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,36,0.015088,1000,100,0.03,0.002,1,10,10,TID,6,first
6,TID,True,0.2556359644619317,0.003196861584275064,10,"[0.11300308 0.05986933 0.14665672 0.0405258  0.11608201 0.02437089
 0.16503066 0.08998282 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,30,0.014286,1000,100,0.03,0.002,1,10,10,TID,6,first
7,TID,True,0.25430199594996017,0.0031894154009997314,10,"[0.11300308 0.05986933 0.14665672 0.0405258  0.11608201 0.02437089
 0.16007974 0.09493374 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,40,0.014907,1000,100,0.03,0.002,1,10,10,TID,6,first
8,TID,True,0.2529926256142298,0.0031821926032226584,10,"[0.11300308 0.05986933 0.14665672 0.0405258  0.11608201 0.02437089
 0.15527735 0.09973613 0.09418042 0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,34,0.014558,1000,100,0.03,0.002,1,10,10,TID,6,first
9,TID,True,0.25231574785729477,0.0031723629930506996,10,"[0.11300308 0.05986933 0.14665672 0.0405258  0.11608201 0.02437089
 0.15527735 0.10256154 0.091355   0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,24,0.013936,1000,100,0.03,0.002,1,10,10,TID,6,first
10,TID,True,0.25103093282747885,0.003165356879206939,10,"[0.11300308 0.05986933 0.14665672 0.0405258  0.11608201 0.02437089
 0.15061903 0.10721986 0.091355   0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,33,0.014434,1000,100,0.03,0.002,1,10,10,TID,6,first
11,TID,True,0.24981929649890805,0.003164230555602289,10,"[0.11300308 0.05986933 0.14225702 0.0405258  0.11608201 0.02437089
 0.15061903 0.11161957 0.091355   0.15029827]",[ 0  5  6  7 19 22 23 27 28 29],100,33,0.014493,1000,100,0.03,0.002,1,10,10,TID,6,first
12,TID,True,0.24937420315435593,0.0031544518066695462,10,"[0.11300308 0.05986933 0.14225702 0.0405258  0.11259955 0.02437089
 0.15061903 0.11161957 0.091355   0.15378073]",[ 0  5  6  7 19 22 23 27 28 29],100,30,0.014245,1000,100,0.03,0.002,1,10,10,TID,6,first
13,TID,True,0.248407757955313,0.0031461318255930847,10,"[0.11300308 0.05986933 0.14225702 0.0405258  0.10922157 0.02437089
 0.15061903 0.11499755 0.091355   0.15378073]",[ 0  5  6  7 19 22 23 27 28 29],100,31,0.014368,1000,100,0.03,0.002,1,10,10,TID,6,first
14,TID,True,0.24768823850158986,0.0031477234561700478,10,"[0.11300308 0.05986933 0.14225702 0.0405258  0.10922157 0.02437089
 0.15061903 0.11961097 0.091355   0.14916731]",[ 0  5  6  7 19 22 23 27 28 29],100,40,0.014869,1000,100,0.03,0.002,1,10,10,TID,6,first
15,TID,True,0.2464346048275664,0.0031409275257415995,10,"[0.11300308 0.05986933 0.14225702 0.0405258  0.10922157 0.02437089
 0.14610045 0.12412954 0.091355   0.14916731]",[ 0  5  6  7 19 22 23 27 28 29],100,34,0.014535,1000,100,0.03,0.002,1,10,10,TID,6,first
16,TID,True,0.24524801488232942,0.0031398349918450898,10,"[0.11300308 0.05986933 0.13798931 0.0405258  0.10922157 0.02437089
 0.14610045 0.12839725 0.091355   0.14916731]",[ 0  5  6  7 19 22 23 27 28 29],100,29,0.014168,1000,100,0.03,0.002,1,10,10,TID,6,first
17,TID,True,0.24408384831646143,0.0031387752339654745,10,"[0.11300308 0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.14610045 0.13253693 0.091355   0.14916731]",[ 0  5  6  7 19 22 23 27 28 29],100,37,0.014703,1000,100,0.03,0.002,1,10,10,TID,6,first
18,TID,True,0.24337795790576497,0.0031403191156251288,10,"[0.11300308 0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.14610045 0.13701195 0.091355   0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,36,0.01467,1000,100,0.03,0.002,1,10,10,TID,6,first
19,TID,True,0.24255250088294633,0.003143807520781821,10,"[0.10961299 0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.14610045 0.14040205 0.091355   0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,25,0.013973,1000,100,0.03,0.002,1,10,10,TID,6,first
20,TID,True,0.2417460469062605,0.0031471912737838126,10,"[0.1063246  0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.14610045 0.14369044 0.091355   0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,27,0.014067,1000,100,0.03,0.002,1,10,10,TID,6,first
21,TID,True,0.2405226634091604,0.0031405992212682177,10,"[0.1063246  0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.14171744 0.14807345 0.091355   0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,29,0.014207,1000,100,0.03,0.002,1,10,10,TID,6,first
22,TID,True,0.239323895405368,0.0031342049303280913,10,"[0.1063246  0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.13746592 0.15232497 0.091355   0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,37,0.014693,1000,100,0.03,0.002,1,10,10,TID,6,first
23,TID,True,0.23865279577458784,0.0031246702084612916,10,"[0.1063246  0.05986933 0.13384963 0.0405258  0.10922157 0.02437089
 0.13746592 0.15506562 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,25,0.013954,1000,100,0.03,0.002,1,10,10,TID,6,first
24,TID,True,0.2377219076089408,0.0031165998268171233,10,"[0.1063246  0.05986933 0.13384963 0.0405258  0.10594492 0.02437089
 0.13746592 0.15834227 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.014105,1000,100,0.03,0.002,1,10,10,TID,6,first
25,TID,True,0.23658246571677152,0.003115571861673897,10,"[0.1063246  0.05986933 0.12983414 0.0405258  0.10594492 0.02437089
 0.13746592 0.16235776 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,30,0.014295,1000,100,0.03,0.002,1,10,10,TID,6,first
26,TID,True,0.2354111964954787,0.003109369399461974,10,"[0.1063246  0.05986933 0.12983414 0.0405258  0.10594492 0.02437089
 0.13334194 0.16648174 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,39,0.014825,1000,100,0.03,0.002,1,10,10,TID,6,first
27,TID,True,0.2342951140857919,0.0031083722732730447,10,"[0.1063246  0.05986933 0.12593912 0.0405258  0.10594492 0.02437089
 0.13334194 0.17037676 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,24,0.013885,1000,100,0.03,0.002,1,10,10,TID,6,first
28,TID,True,0.23314909745688844,0.0031023558849274796,10,"[0.1063246  0.05986933 0.12593912 0.0405258  0.10594492 0.02437089
 0.12934168 0.17437702 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,27,0.014083,1000,100,0.03,0.002,1,10,10,TID,6,first
29,TID,True,0.23205631343026975,0.0031013886725242174,10,"[0.1063246  0.05986933 0.12216094 0.0405258  0.10594492 0.02437089
 0.12934168 0.17815519 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,34,0.01455,1000,100,0.03,0.002,1,10,10,TID,6,first
30,TID,True,0.23098598763942763,0.003100450476493054,10,"[0.1063246  0.05986933 0.11849611 0.0405258  0.10594492 0.02437089
 0.12934168 0.18182002 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.01412,1000,100,0.03,0.002,1,10,10,TID,6,first
31,TID,True,0.2298657933327336,0.003094614579797856,10,"[0.1063246  0.05986933 0.11849611 0.0405258  0.10594492 0.02437089
 0.12546143 0.18570027 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,34,0.014553,1000,100,0.03,0.002,1,10,10,TID,6,first
32,TID,True,0.22881858303814795,0.0030937045296476266,10,"[0.1063246  0.05986933 0.11494123 0.0405258  0.10594492 0.02437089
 0.12546143 0.18925515 0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,33,0.014401,1000,100,0.03,0.002,1,10,10,TID,6,first
33,TID,True,0.22772322138902906,0.003088043709853284,10,"[0.1063246  0.05986933 0.11494123 0.0405258  0.10594492 0.02437089
 0.12169759 0.193019   0.08861435 0.14469229]",[ 0  5  6  7 19 22 23 27 28 29],100,32,0.014372,1000,100,0.03,0.002,1,10,10,TID,6,first
34,TID,True,0.22703469130691134,0.003089541275063149,10,"[0.1063246  0.05986933 0.11494123 0.0405258  0.10594492 0.02437089
 0.12169759 0.19735977 0.08861435 0.14035152]",[ 0  5  6  7 19 22 23 27 28 29],100,29,0.014159,1000,100,0.03,0.002,1,10,10,TID,6,first
35,TID,True,0.22596370936871374,0.003084050279862637,10,"[0.1063246  0.05986933 0.11494123 0.0405258  0.10594492 0.02437089
 0.11804666 0.20101069 0.08861435 0.14035152]",[ 0  5  6  7 19 22 23 27 28 29],100,31,0.014294,1000,100,0.03,0.002,1,10,10,TID,6,first
36,TID,True,0.22491647110183474,0.00307872401451814,10,"[0.1063246  0.05986933 0.11494123 0.0405258  0.10594492 0.02437089
 0.11450526 0.20455209 0.08861435 0.14035152]",[ 0  5  6  7 19 22 23 27 28 29],100,37,0.014679,1000,100,0.03,0.002,1,10,10,TID,6,first
37,TID,True,0.22389345545632952,0.0030778412658724183,10,"[0.1063246  0.05986933 0.11149299 0.0405258  0.10594492 0.02437089
 0.11450526 0.20800033 0.08861435 0.14035152]",[ 0  5  6  7 19 22 23 27 28 29],100,33,0.014439,1000,100,0.03,0.002,1,10,10,TID,6,first
38,TID,True,0.22321894335503528,0.0030792939041259866,10,"[0.1063246  0.05986933 0.11149299 0.0405258  0.10594492 0.02437089
 0.11450526 0.21221088 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,25,0.013912,1000,100,0.03,0.002,1,10,10,TID,6,first
39,TID,True,0.2221962447174596,0.003074127426741825,10,"[0.1063246  0.05986933 0.11149299 0.0405258  0.10594492 0.02437089
 0.1110701  0.21564603 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.014115,1000,100,0.03,0.002,1,10,10,TID,6,first
40,TID,True,0.22164303218886475,0.0030751673570613715,10,"[0.1063246  0.05807325 0.11149299 0.0405258  0.10594492 0.02437089
 0.1110701  0.21744211 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,23,0.013765,1000,100,0.03,0.002,1,10,10,TID,6,first
41,TID,True,0.2206437632570033,0.0030701558739987347,10,"[0.1063246  0.05807325 0.11149299 0.0405258  0.10594492 0.02437089
 0.107738   0.22077422 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,31,0.014335,1000,100,0.03,0.002,1,10,10,TID,6,first
42,TID,True,0.22027301995778692,0.0030669802724078905,10,"[0.1063246  0.05807325 0.11149299 0.03931002 0.10594492 0.02437089
 0.107738   0.22198999 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,22,0.013726,1000,100,0.03,0.002,1,10,10,TID,6,first
43,TID,True,0.2193862873140498,0.0030591520022130473,10,"[0.1063246  0.05807325 0.11149299 0.03931002 0.10276657 0.02437089
 0.107738   0.22516834 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,29,0.014215,1000,100,0.03,0.002,1,10,10,TID,6,first
44,TID,True,0.21841181428007453,0.0030542908636422895,10,"[0.1063246  0.05807325 0.11149299 0.03931002 0.10276657 0.02437089
 0.10450586 0.22840048 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,33,0.014543,1000,100,0.03,0.002,1,10,10,TID,6,first
45,TID,True,0.21764382079962585,0.0030575731040542215,10,"[0.10313486 0.05807325 0.11149299 0.03931002 0.10276657 0.02437089
 0.10450586 0.23159022 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,27,0.014077,1000,100,0.03,0.002,1,10,10,TID,6,first
46,TID,True,0.21669304375220055,0.0030528577996405864,10,"[0.10313486 0.05807325 0.11149299 0.03931002 0.10276657 0.02437089
 0.10137068 0.23472539 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,39,0.014804,1000,100,0.03,0.002,1,10,10,TID,6,first
47,TID,True,0.21576460613466858,0.0030482839543593604,10,"[0.10313486 0.05807325 0.11149299 0.03931002 0.10276657 0.02437089
 0.09832956 0.23776651 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,30,0.014264,1000,100,0.03,0.002,1,10,10,TID,6,first
48,TID,True,0.21490465721632562,0.0030406905322703627,10,"[0.10313486 0.05807325 0.11149299 0.03931002 0.09968358 0.02437089
 0.09832956 0.24084951 0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,35,0.014565,1000,100,0.03,0.002,1,10,10,TID,6,first
49,TID,True,0.2139079119430583,0.003039834266084012,10,"[0.10313486 0.05807325 0.1081482  0.03931002 0.09968358 0.02437089
 0.09832956 0.2441943  0.08861435 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,29,0.014267,1000,100,0.03,0.002,1,10,10,TID,6,first
50,TID,True,0.21323679141256355,0.0030305855858732164,10,"[0.10313486 0.05807325 0.1081482  0.03931002 0.09968358 0.02437089
 0.09832956 0.24685273 0.08595592 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,31,0.014321,1000,100,0.03,0.002,1,10,10,TID,6,first
51,TID,True,0.212397469502221,0.003023219966446889,10,"[0.10313486 0.05807325 0.1081482  0.03931002 0.09669307 0.02437089
 0.09832956 0.24984324 0.08595592 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,33,0.014434,1000,100,0.03,0.002,1,10,10,TID,6,first
52,TID,True,0.21142202439057617,0.0030223893882461287,10,"[0.10313486 0.05807325 0.10490376 0.03931002 0.09669307 0.02437089
 0.09832956 0.25308768 0.08595592 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,28,0.01405,1000,100,0.03,0.002,1,10,10,TID,6,first
53,TID,True,0.21051946218765458,0.0030179527583233394,10,"[0.10313486 0.05807325 0.10490376 0.03931002 0.09669307 0.02437089
 0.09537968 0.25603757 0.08595592 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,35,0.014556,1000,100,0.03,0.002,1,10,10,TID,6,first
54,TID,True,0.2095661514216922,0.0030171470974686026,10,"[0.10313486 0.05807325 0.10175664 0.03931002 0.09669307 0.02437089
 0.09537968 0.25918468 0.08595592 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,31,0.014317,1000,100,0.03,0.002,1,10,10,TID,6,first
55,TID,True,0.20874951418095225,0.003010002446625065,10,"[0.10313486 0.05807325 0.10175664 0.03931002 0.09379228 0.02437089
 0.09537968 0.26208548 0.08595592 0.13614098]",[ 0  5  6  7 19 22 23 27 28 29],100,30,0.014254,1000,100,0.03,0.002,1,10,10,TID,6,first
56,TID,True,0.2080941426283357,0.003011411505731027,10,"[0.10313486 0.05807325 0.10175664 0.03931002 0.09379228 0.02437089
 0.09537968 0.2661697  0.08595592 0.13205675]",[ 0  5  6  7 19 22 23 27 28 29],100,37,0.014658,1000,100,0.03,0.002,1,10,10,TID,6,first
57,TID,True,0.20729824755674772,0.0030044811944127947,10,"[0.10313486 0.05807325 0.10175664 0.03931002 0.09097851 0.02437089
 0.09537968 0.26898347 0.08595592 0.13205675]",[ 0  5  6  7 19 22 23 27 28 29],100,27,0.014077,1000,100,0.03,0.002,1,10,10,TID,6,first
58,TID,True,0.20663811400286536,0.0029955099746083224,10,"[0.10313486 0.05807325 0.10175664 0.03931002 0.09097851 0.02437089
 0.09537968 0.27156215 0.08337725 0.13205675]",[ 0  5  6  7 19 22 23 27 28 29],100,25,0.013861,1000,100,0.03,0.002,1,10,10,TID,6,first
59,TID,True,0.20609943239953335,0.0029965187070182834,10,"[0.10313486 0.05633106 0.10175664 0.03931002 0.09097851 0.02437089
 0.09537968 0.27330435 0.08337725 0.13205675]",[ 0  5  6  7 19 22 23 27 28 29],100,18,0.013457,1000,100,0.03,0.002,1,10,10,TID,6,first
