iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.15848536258275062,0.002354526843,7,7,100,78,0.098496,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.124949, 0.102321, 0.184202, 0.010294, 0.268447, 0.138332, 0.171454]","[14, 15, 16, 21, 27, 28, 29]"
1,idID,True,0.15667264433881406,0.002359474631,6,6,100,98,0.104093,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.126249, 0.103385, 0.186118, 0.271239, 0.139771, 0.173237]","[14, 15, 16, 27, 28, 29]"
2,idID,True,0.12756204454700543,0.002193617523,6,6,100,100,0.096042,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.069111, 0.056595, 0.101884, 0.148481, 0.076513, 0.547417]","[14, 15, 16, 27, 28, 29]"
3,idID,True,0.12613666503455667,0.0021656814790000003,6,6,100,63,0.096269,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.069644, 0.057031, 0.102669, 0.149626, 0.069393, 0.551637]","[14, 15, 16, 27, 28, 29]"
4,idID,True,0.08931819515170496,0.002244873251,6,6,100,59,0.088988,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.037638, 0.030821, 0.055486, 0.540431, 0.037502, 0.298122]","[14, 15, 16, 27, 28, 29]"
5,idID,True,0.08845305034621509,0.002231427512,6,6,100,33,0.095339,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.03778, 0.030937, 0.055695, 0.542465, 0.033879, 0.299244]","[14, 15, 16, 27, 28, 29]"
6,iDR,True,0.08754798828782555,0.002224869368,6,6,100,48,0.09366,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.034131, 0.031054, 0.055906, 0.544522, 0.034007, 0.300379]","[14, 15, 16, 27, 28, 29]"
7,idID,True,0.08674815683834416,0.002212613871,6,6,100,45,0.09652,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.034247, 0.03116, 0.056097, 0.546381, 0.030711, 0.301404]","[14, 15, 16, 27, 28, 29]"
8,idID,True,0.08145282984910748,0.0021260043779999997,6,6,100,46,0.089681,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.034971, 0.031819, 0.057283, 0.010211, 0.557936, 0.307778]","[14, 15, 16, 19, 27, 29]"
9,idID,True,0.08056813119193441,0.002119571743,6,6,100,55,0.091564,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.031584, 0.031931, 0.057484, 0.010247, 0.559895, 0.308859]","[14, 15, 16, 19, 27, 29]"
10,iDR,True,0.0799205770137984,0.0021236090129999998,6,6,100,55,0.08677,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.032591, 0.032949, 0.059316, 0.010574, 0.577739, 0.286832]","[14, 15, 16, 19, 27, 29]"
11,idID,True,0.07734558907920626,0.002094993096,5,5,100,56,0.094367,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.032939, 0.033301, 0.05995, 0.583913, 0.289897]","[14, 15, 16, 27, 29]"
12,idID,True,0.05915763446939362,0.002166396565,5,5,100,46,0.094026,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.023261, 0.023516, 0.042335, 0.706171, 0.204717]","[14, 15, 16, 27, 29]"
13,idID,True,0.05824510929335973,0.0021744069869999998,5,5,100,49,0.099315,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.02336, 0.023616, 0.038263, 0.709173, 0.205587]","[14, 15, 16, 27, 29]"
14,idID,True,0.051525994539878966,0.002269532101,5,5,100,53,0.097011,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.010291, 0.024039, 0.024303, 0.7298, 0.211567]","[1, 14, 15, 27, 29]"
15,TID,True,0.04891202216364361,0.0022768311625,5,5,100,60,0.092921,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.010291, 0.024039, 0.024303, 0.7509567, 0.1904103]","[1, 14, 15, 27, 29]"
16,idID,True,0.0474567021504268,0.002282440137,5,5,100,55,0.096605,100,100,0.1,0.0015,1,2,15,best,49,random,bench_local,"[0.024046, 0.02431, 0.010003, 0.751175, 0.190466]","[14, 15, 25, 27, 29]"
