iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.19724814280177727,0.19724814280177727,0.004516624394,[0.059879 0.       0.       0.       0.       0.029843 0.080119 0.020196 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.057874 0.       0.       0.01214  0.087454 0.       0.       0.       0.029152 0.548404 0.074938 0.      ],[1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
1,0.1947070119212363,0.1947070119212363,0.0045034713124,[0.059879  0.        0.        0.        0.        0.029843  0.080119  0.020196  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.057874  0.        0.        0.01214   0.0787086 0.        0.        0.        0.0378974 0.548404  0.074938  0.       ],[1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
2,0.18779419585008622,0.18779419585008622,0.0045717684239999995,[0.056766 0.       0.       0.       0.       0.028292 0.075954 0.019146 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.054865 0.       0.       0.011509 0.074617 0.       0.       0.       0.035927 0.571883 0.071042 0.      ],[1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
3,0.1806292373515643,0.1806292373515643,0.004639122154,[0.053695 0.       0.       0.       0.       0.026762 0.071845 0.01811  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051897 0.       0.       0.010886 0.070581 0.       0.       0.       0.033984 0.595041 0.067199 0.      ],[1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
4,0.16938255612595446,0.16938255612595446,0.004552678138,[0.053695 0.       0.       0.       0.       0.026762 0.071845 0.010886 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051897 0.       0.       0.       0.070581 0.       0.       0.       0.033984 0.595041 0.067199 0.      ],[1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
5,0.16834789437584327,0.16834789437584327,0.004704088165,[0.051561 0.       0.       0.       0.       0.025698 0.068989 0.010453 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049834 0.       0.       0.       0.067775 0.       0.       0.       0.032633 0.628528 0.064528 0.      ],[1. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
6,0.12641828109141598,0.12641828109141598,0.004432114691,[0.051561 0.       0.       0.       0.       0.025698 0.068989 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049834 0.       0.       0.       0.010453 0.       0.       0.       0.032633 0.628528 0.064528 0.      ],[1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
7,0.08892496665343844,0.08892496665343844,0.004240111881,[0.051561 0.       0.       0.       0.       0.025698 0.010453 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049834 0.       0.       0.       0.       0.       0.       0.       0.032633 0.628528 0.064528 0.      ],[1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
8,0.08603538663705161,0.08603538663705161,0.004260926799,[0.051561 0.       0.       0.       0.       0.025698 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049834 0.       0.       0.       0.       0.       0.01     0.       0.032633 0.628528 0.064528 0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
9,0.06193690596694171,0.06193690596694171,0.004104322495,[0.051561 0.       0.       0.       0.       0.025698 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.049834 0.       0.       0.       0.       0.       0.       0.       0.032633 0.628528 0.01     0.      ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
10,0.061057337581258225,0.061057337581258225,0.004092048380799999,[0.051561  0.        0.        0.        0.        0.025698  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0448506 0.        0.        0.        0.        0.        0.        0.        0.0376164 0.628528  0.01      0.       ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0.],300,100,0.1,0.004,1,10,random,6,random
11,0.040599316244815095,0.040599316244815095,0.0040177150318,[0.01      0.        0.        0.        0.        0.025698  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0448506 0.        0.        0.        0.        0.        0.        0.        0.0376164 0.628528  0.        0.       ],[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
12,0.0397409279621751,0.0397409279621751,0.0040575650318,[0.        0.        0.        0.        0.        0.025698  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01      0.0448506 0.        0.        0.        0.        0.        0.        0.        0.0376164 0.628528  0.        0.       ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
13,0.03888756798409709,0.03888756798409709,0.0040525550318,[0.        0.        0.        0.        0.        0.025698  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0448506 0.        0.        0.        0.        0.        0.01      0.        0.0376164 0.628528  0.        0.       ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
14,0.037300990909320174,0.037300990909320174,0.00405711185276,[0.         0.         0.         0.         0.         0.025698   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.04036554 0.         0.         0.         0.         0.         0.01       0.         0.0376164  0.63301306 0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
15,0.036546705146038416,0.036546705146038416,0.004057079560328,[0.         0.         0.         0.         0.         0.025698   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03632899 0.         0.         0.         0.         0.         0.01403655 0.         0.0376164  0.63301306 0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
16,0.03523533454291064,0.03523533454291064,0.0040607705853056,[0.         0.         0.         0.         0.         0.025698   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.03269609 0.         0.         0.         0.         0.         0.01403655 0.         0.0376164  0.63664596 0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
17,0.03404150266738783,0.03404150266738783,0.0040640925077854405,[0.         0.         0.         0.         0.         0.025698   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02942648 0.         0.         0.         0.         0.         0.01403655 0.         0.0376164  0.63991557 0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
18,0.03404150266738783,0.03404150266738783,0.0040640925077854405,[0.         0.         0.         0.         0.         0.025698   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02942648 0.         0.         0.         0.         0.         0.01403655 0.         0.0376164  0.63991557 0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
19,0.03404150266738783,0.03404150266738783,0.0040640925077854405,[0.         0.         0.         0.         0.         0.025698   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02942648 0.         0.         0.         0.         0.         0.01403655 0.         0.0376164  0.63991557 0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],300,100,0.1,0.004,1,10,random,6,random
