iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.15465974064965837,0.15465974064965837,0.005961807757999999,[0.       0.       0.       0.       0.410512 0.       0.       0.       0.       0.       0.       0.       0.151857 0.       0.       0.       0.148623 0.       0.       0.       0.       0.       0.       0.143711 0.145297 0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
1,0.15436152157783284,0.15436152157783284,0.005961807757999999,[0.         0.         0.         0.         0.41194911 0.         0.         0.         0.         0.         0.         0.         0.151857   0.         0.         0.         0.148623   0.         0.         0.         0.         0.         0.         0.14227389 0.145297   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
2,0.15405331308716463,0.15405331308716463,0.005961807757999999,[0.       0.       0.       0.       0.414851 0.       0.       0.       0.       0.       0.       0.       0.147812 0.       0.       0.       0.146794 0.       0.       0.       0.       0.       0.       0.144795 0.145747 0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
3,0.15375278191621922,0.15375278191621922,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
4,0.15375278191621922,0.15375278191621922,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
5,0.15375278191621922,0.1568278375545436,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
6,0.15375278191621922,0.159902893192868,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
7,0.15375278191621922,0.16297794883119238,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
8,0.15375278191621922,0.16605300446951676,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
9,0.15375278191621922,0.16912806010784115,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
10,0.15375278191621922,,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
11,0.15375278191621922,0.17527817138448992,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
12,0.15375278191621922,0.17835322702281428,0.005961807757999999,[0.         0.         0.         0.         0.41629895 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.145747   0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
13,0.15345332760680475,0.1811288283517242,0.005961807757999999,[0.         0.         0.         0.         0.41775642 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14334705 0.14428953 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
14,0.1531544337461538,0.1531544337461538,0.005961807757999999,[0.         0.         0.         0.         0.41918989 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14428953 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
15,0.1531544337461538,0.1531544337461538,0.005961807757999999,[0.         0.         0.         0.         0.41918989 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14428953 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
16,0.1531544337461538,,0.005961807757999999,[0.         0.         0.         0.         0.41918989 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14428953 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
17,0.1531544337461538,0.15928061109599997,0.005961807757999999,[0.         0.         0.         0.         0.41918989 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14428953 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
18,0.1531544337461538,,0.005961807757999999,[0.         0.         0.         0.         0.41918989 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14428953 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
19,0.15285643611400115,0.16510879081369345,0.005961807757999999,[0.         0.         0.         0.         0.42063279 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14284663 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
20,0.15285643611400115,0.15285643611400115,0.005961807757999999,[0.         0.         0.         0.         0.42063279 0.         0.         0.         0.         0.         0.         0.         0.147812   0.         0.         0.         0.146794   0.         0.         0.         0.         0.         0.         0.14191358 0.14284663 0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],5.0,1000,100,0.01,0.0055,1,5,random,,first,single_objective
