iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.2153574766105332,0.00370963339107,8,8,100,73,0.044666,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.23118291000000002, 0.057888, 0.112482, 0.122218, 0.11332, 0.043701, 0.264981, 0.05422809000000001]","[3, 6, 8, 11, 14, 15, 21, 27]"
1,iDR,True,0.21421059606010262,0.0036623752589999997,8,8,100,100,0.0452,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.225215, 0.056394, 0.109578, 0.119063, 0.110395, 0.042573, 0.283955, 0.052828]","[3, 6, 8, 11, 14, 15, 21, 27]"
2,idID,True,0.1522215627466417,0.005288617236,8,8,100,77,0.040604,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.119135, 0.029831, 0.528982, 0.062982, 0.058397, 0.02252, 0.150207, 0.027945]","[3, 6, 8, 11, 14, 15, 21, 27]"
3,idID,True,0.10402374056876743,0.0038342168569999997,8,8,100,91,0.053399,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.060412, 0.015127, 0.268239, 0.031937, 0.029612, 0.01142, 0.076168, 0.507086]","[3, 6, 8, 11, 14, 15, 21, 27]"
4,TID,True,0.10244984654526704,0.0038210651645999997,8,8,100,44,0.036441,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.0543708, 0.015127, 0.268239, 0.031937, 0.029612, 0.01142, 0.076168, 0.5131272]","[3, 6, 8, 11, 14, 15, 21, 27]"
5,iDR,True,0.09871960855251899,0.0037486728399999994,8,8,100,100,0.04229,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.051717, 0.014389, 0.255146, 0.030378, 0.028167, 0.010863, 0.07245, 0.53689]","[3, 6, 8, 11, 14, 15, 21, 27]"
6,TID,True,0.09748881881890697,0.0038557911569999997,8,8,100,50,0.03864,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.051717, 0.01, 0.014389, 0.255146, 0.030378, 0.028167, 0.07245, 0.53689]","[3, 4, 6, 8, 11, 14, 21, 27]"
7,idID,True,0.08771441285708165,0.0038386820679999997,8,8,100,67,0.05009,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010445, 0.015029, 0.266493, 0.031729, 0.02942, 0.010445, 0.075672, 0.560767]","[4, 6, 8, 11, 14, 18, 21, 27]"
8,iDR,True,0.08676512829494153,0.0037489760709999995,8,8,100,80,0.043579,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010731, 0.01544, 0.24641, 0.032598, 0.030225, 0.010731, 0.077744, 0.57612]","[4, 6, 8, 11, 14, 18, 21, 27]"
9,TID,True,0.08620354002932955,0.0037896828293999996,8,8,100,58,0.038572,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010731, 0.01544, 0.2541844, 0.032598, 0.030225, 0.010731, 0.06996959999999999, 0.57612]","[4, 6, 8, 11, 14, 18, 21, 27]"
10,iDR,True,0.08272428809580447,0.0037105989740000003,8,8,100,93,0.055157,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010146, 0.014599, 0.240338, 0.030822, 0.028579, 0.010146, 0.066158, 0.599211]","[4, 6, 8, 11, 14, 18, 21, 27]"
11,iDR,True,0.08150340127595868,0.0036267711739999997,8,8,100,74,0.046307,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010396, 0.014959, 0.221631, 0.031581, 0.029283, 0.010396, 0.067787, 0.613968]","[4, 6, 8, 11, 14, 18, 21, 27]"
12,TID,True,0.08051890471860158,0.0035753084557999994,9,9,100,60,0.044514,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010396, 0.014959, 0.1994679, 0.031581, 0.029283, 0.010396, 0.067787, 0.0221631, 0.613968]","[4, 6, 8, 11, 14, 18, 21, 25, 27]"
13,idID,True,0.07237985652779566,0.0036846613009999998,9,9,100,60,0.041701,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011034, 0.015876, 0.211701, 0.033518, 0.031079, 0.011034, 0.023522, 0.651623, 0.010613]","[4, 6, 8, 11, 14, 18, 25, 27, 30]"
14,TID,True,0.07154727893109943,0.0036750617457999993,9,9,100,60,0.03791,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011034, 0.015876, 0.211701, 0.030166199999999997, 0.031079, 0.011034, 0.023522, 0.6549748, 0.010613]","[4, 6, 8, 11, 14, 18, 25, 27, 30]"
15,idID,True,0.06580730422073355,0.003629923315,9,9,100,72,0.047756,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011272, 0.016218, 0.21626, 0.030816, 0.010215, 0.011272, 0.024028, 0.669078, 0.010842]","[4, 6, 8, 11, 15, 18, 25, 27, 30]"
16,TID,True,0.06537787916336878,0.0036240493549999997,9,9,100,52,0.037131,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011272, 0.016218, 0.21626, 0.030816, 0.010215, 0.011272, 0.024028, 0.669078, 0.01]","[4, 6, 8, 11, 15, 18, 25, 27, 29]"
17,TID,True,0.06485476026059148,0.0036236341742,9,9,100,50,0.038534,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011272, 0.0145962, 0.21626, 0.030816, 0.010215, 0.011272, 0.024028, 0.6706998, 0.01]","[4, 6, 8, 11, 15, 18, 25, 27, 29]"
18,TID,True,0.06465410036808644,0.0036459938592,9,9,100,57,0.041013,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011272, 0.0145962, 0.21626, 0.030816, 0.011272, 0.024028, 0.6706998, 0.01, 0.01]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
19,iDR,True,0.06302179646043637,0.003573178065,9,9,100,49,0.038239,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011534, 0.014935, 0.199151, 0.031531, 0.011534, 0.024586, 0.686266, 0.010232, 0.010232]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
20,TID,True,0.062481645076370614,0.0035718884471,9,9,100,53,0.048467,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011534, 0.014935, 0.199151, 0.028377900000000005, 0.011534, 0.027739100000000003, 0.686266, 0.010232, 0.010232]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
21,iDR,True,0.061891668696544264,0.003567250598,9,9,100,82,0.037966,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011567, 0.014977, 0.199718, 0.025613, 0.011567, 0.027818, 0.688218, 0.010261, 0.010261]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
22,TID,True,0.06080063317996109,0.003520876078399999,9,9,100,49,0.030492,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011567, 0.014977, 0.1797462, 0.025613, 0.011567, 0.0477898, 0.688218, 0.010261, 0.010261]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
23,TID,True,0.06051904219113517,0.0035276471800999997,9,9,100,39,0.034316,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011567, 0.0134793, 0.18124389999999999, 0.025613, 0.011567, 0.0477898, 0.688218, 0.010261, 0.010261]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
24,TID,True,0.06012629423221261,0.0035159147841999994,9,9,100,38,0.033032,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011567, 0.0134793, 0.18124389999999999, 0.025613, 0.011567, 0.04301082, 0.69299698, 0.010261, 0.010261]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
25,TID,True,0.059465160351268205,0.0035085792209999995,9,9,100,32,0.029085,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011567, 0.0134793, 0.18124389999999999, 0.0230517, 0.011567, 0.04301082, 0.69555828, 0.010261, 0.010261]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
26,iDR,True,0.05897486026192962,0.0035046693240000006,9,9,100,81,0.044201,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011594, 0.01351, 0.181663, 0.020794, 0.011594, 0.04311, 0.697165, 0.010285, 0.010285]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
27,TID,True,0.058530102755818145,0.003504323468,9,9,100,20,0.032806,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011594, 0.012159, 0.181663, 0.020794, 0.011594, 0.04311, 0.698516, 0.010285, 0.010285]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
28,TID,True,0.05816097608942225,0.0035034729934,9,9,100,29,0.029844,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011594, 0.012159, 0.181663, 0.0187146, 0.011594, 0.045189400000000005, 0.698516, 0.010285, 0.010285]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
29,iDR,True,0.05775686279319244,0.0035002961239999995,9,9,100,64,0.037602,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011616, 0.012182, 0.182004, 0.016875, 0.011616, 0.045274, 0.699826, 0.010304, 0.010304]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
30,iDR,True,0.05741043599882312,0.0035014001299999995,9,9,100,32,0.044801,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.01163, 0.010977, 0.182226, 0.016896, 0.01163, 0.045329, 0.700679, 0.010317, 0.010317]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
31,iDR,False,0.05741043599882312,0.0035014001299999995,9,9,100,46,0.039917,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.01163, 0.010977, 0.182226, 0.016896, 0.01163, 0.045329, 0.700679, 0.010317, 0.010317]","[4, 6, 8, 11, 18, 25, 27, 29, 30]"
32,TID,True,0.056242842799012094,0.0035178157919999995,9,9,100,28,0.041922,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.01163, 0.182226, 0.016896, 0.01, 0.01163, 0.045329, 0.700679, 0.010317, 0.010317]","[4, 8, 11, 12, 18, 25, 27, 29, 30]"
33,idID,True,0.05420570181538745,0.0035114644979999995,8,8,100,51,0.050829,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011759, 0.184248, 0.017084, 0.011759, 0.045832, 0.708455, 0.010431, 0.010431]","[4, 8, 11, 18, 25, 27, 29, 30]"
34,idID,True,0.05244513800589467,0.0035233928949999996,7,7,100,42,0.036552,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011883, 0.18619, 0.017264, 0.011883, 0.046315, 0.715924, 0.010541]","[4, 8, 11, 18, 25, 27, 29]"
35,iDR,True,0.052061905425670435,0.003520493622,7,7,100,80,0.046048,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.011904, 0.186512, 0.015564, 0.011904, 0.046395, 0.717162, 0.010559]","[4, 8, 11, 18, 25, 27, 29]"
36,idID,True,0.05049083710195524,0.003536789359,6,6,100,43,0.039298,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.012031, 0.188502, 0.01573, 0.012031, 0.04689, 0.724815]","[4, 8, 11, 18, 25, 27]"
37,iDR,True,0.05013942688044473,0.003534168249,6,6,100,89,0.041692,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.01205, 0.188799, 0.014179, 0.01205, 0.046964, 0.725958]","[4, 8, 11, 18, 25, 27]"
38,TID,True,0.0497412059151829,0.0035226385870000005,6,6,100,20,0.033491,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.01205, 0.188799, 0.014179, 0.01205, 0.0422676, 0.7306544]","[4, 8, 11, 18, 25, 27]"
39,idID,True,0.04851477168854526,0.0035053040409999997,6,6,100,32,0.036838,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010042, 0.012101, 0.189591, 0.012101, 0.042445, 0.733721]","[1, 4, 8, 18, 25, 27]"
40,idID,True,0.048331136066514596,0.0035031372589999998,6,6,100,22,0.035246,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010054, 0.012116, 0.189821, 0.010904, 0.042496, 0.734609]","[1, 4, 8, 18, 25, 27]"
41,idID,False,0.048331136066514596,0.0035031372589999998,6,6,100,15,0.03556,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010054, 0.012116, 0.189821, 0.010904, 0.042496, 0.734609]","[1, 4, 8, 18, 25, 27]"
42,idID,False,0.048331136066514596,0.0035031372589999998,6,6,100,14,0.039181,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010054, 0.012116, 0.189821, 0.010904, 0.042496, 0.734609]","[1, 4, 8, 18, 25, 27]"
43,TID,True,0.04819771573364673,0.0035743201339999997,6,6,100,18,0.034013,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010054, 0.031098100000000004, 0.1708389, 0.010904, 0.042496, 0.734609]","[1, 4, 8, 18, 25, 27]"
44,TID,True,0.04782359154406016,0.0035638873659999994,6,6,100,55,0.04798,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010054, 0.031098100000000004, 0.1708389, 0.010904, 0.0382464, 0.7388585999999999]","[1, 4, 8, 18, 25, 27]"
45,TID,True,0.04671073661701449,0.0035242185734199994,6,6,100,52,0.035249,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.010054, 0.031098100000000004, 0.15375501, 0.010904, 0.055330290000000004, 0.7388585999999999]","[1, 4, 8, 18, 25, 27]"
46,idID,True,0.044627413050255915,0.0035175940249999997,5,5,100,41,0.036583,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.031414, 0.155317, 0.011015, 0.055892, 0.746363]","[4, 8, 18, 25, 27]"
47,iDR,True,0.04433296765622933,0.003510425874,5,5,100,62,0.045814,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.031591, 0.15619, 0.011077, 0.050585, 0.750557]","[4, 8, 18, 25, 27]"
48,TID,False,0.04433296765622933,0.003510425874,5,5,100,17,0.035505,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.031591, 0.15619, 0.011077, 0.050585, 0.750557]","[4, 8, 18, 25, 27]"
49,TID,True,0.04395044596729717,0.003568997124,5,5,100,16,0.033917,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.04721, 0.140571, 0.011077, 0.050585, 0.750557]","[4, 8, 18, 25, 27]"
50,idID,True,0.04211254612613083,0.003518440317,5,5,100,55,0.04176,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.047883, 0.128318, 0.011235, 0.051306, 0.761258]","[4, 8, 18, 25, 27]"
51,iDR,True,0.04181680921896998,0.0035118727859999995,5,5,100,69,0.039963,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.04813, 0.12898, 0.011293, 0.046414, 0.765184]","[4, 8, 18, 25, 27]"
52,idID,True,0.04154311653127245,0.0035058884179999996,5,5,100,34,0.035894,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.048354, 0.129581, 0.011346, 0.041967, 0.768751]","[4, 8, 18, 25, 27]"
53,TID,True,0.04131696608150989,0.0035025345403999998,5,5,100,25,0.036124,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.048354, 0.129581, 0.0102114, 0.041967, 0.7698856]","[4, 8, 18, 25, 27]"
54,idID,False,0.04131696608150989,0.0035025345403999998,5,5,100,24,0.036092,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.048354, 0.129581, 0.0102114, 0.041967, 0.7698856]","[4, 8, 18, 25, 27]"
55,TID,True,0.04081173852977635,0.0035511274154,5,5,100,10,0.028871,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.0613121, 0.1166229, 0.0102114, 0.041967, 0.7698856]","[4, 8, 18, 25, 27]"
56,TID,True,0.04026617484974263,0.0035948610028999997,5,5,100,43,0.032908,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.07297439, 0.10496061, 0.0102114, 0.041967, 0.7698856]","[4, 8, 18, 25, 27]"
57,iDR,True,0.03870898781604824,0.0035575332999999995,5,5,100,80,0.040501,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.073749, 0.095467, 0.01032, 0.042412, 0.778053]","[4, 8, 18, 25, 27]"
58,iDR,True,0.0372418566709145,0.003523239735,5,5,100,82,0.03852,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.07446, 0.086748, 0.010419, 0.042821, 0.785552]","[4, 8, 18, 25, 27]"
59,TID,True,0.036715453594265014,0.003555770235,5,5,100,28,0.034399,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.0831348, 0.07807320000000001, 0.010419, 0.042821, 0.785552]","[4, 8, 18, 25, 27]"
60,iDR,True,0.03544989574603502,0.003527765012,5,5,100,70,0.039977,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.083789, 0.070819, 0.010501, 0.043158, 0.791733]","[4, 8, 18, 25, 27]"
61,TID,True,0.035334524428928586,0.0035085927179999998,5,5,100,27,0.03449,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.083789, 0.070819, 0.01, 0.043158, 0.791733]","[4, 8, 13, 25, 27]"
62,TID,True,0.03532452187456859,0.003525112718,5,5,100,28,0.033075,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.083789, 0.070819, 0.01, 0.043158, 0.791733]","[4, 8, 18, 25, 27]"
63,TID,True,0.034651433281021674,0.0035086685461999997,5,5,100,27,0.038518,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.083789, 0.06373709999999999, 0.01, 0.050239900000000004, 0.791733]","[4, 8, 18, 25, 27]"
64,idID,True,0.03432988778404933,0.0035039544509999996,5,5,100,28,0.032498,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.084255, 0.064091, 0.010056, 0.045467, 0.796132]","[4, 8, 18, 25, 27]"
65,idID,False,0.03432988778404933,0.0035039544509999996,5,5,100,22,0.033906,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.084255, 0.064091, 0.010056, 0.045467, 0.796132]","[4, 8, 18, 25, 27]"
66,iDR,False,0.03432988778404933,0.0035039544509999996,5,5,100,33,0.034808,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.084255, 0.064091, 0.010056, 0.045467, 0.796132]","[4, 8, 18, 25, 27]"
67,iDR,False,0.03432988778404933,0.0035039544509999996,5,5,100,24,0.031325,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.084255, 0.064091, 0.010056, 0.045467, 0.796132]","[4, 8, 18, 25, 27]"
68,TID,True,0.033873687123217124,0.0035279885759999996,5,5,100,19,0.037084,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.0906641, 0.057681899999999994, 0.010056, 0.045467, 0.796132]","[4, 8, 18, 25, 27]"
69,idID,True,0.031993725251956075,0.003510047226,4,4,100,39,0.04039,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.091585, 0.058268, 0.045929, 0.804218]","[4, 8, 25, 27]"
70,iDR,True,0.031645438707360106,0.0035041345879999997,4,4,100,62,0.042443,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.092008, 0.058537, 0.041527, 0.807929]","[4, 8, 25, 27]"
71,idID,False,0.031645438707360106,0.0035041345879999997,4,4,100,33,0.040739,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.092008, 0.058537, 0.041527, 0.807929]","[4, 8, 25, 27]"
72,TID,True,0.03118925495499693,0.003526085963,4,4,100,19,0.034807,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.09786170000000001, 0.0526833, 0.041527, 0.807929]","[4, 8, 25, 27]"
73,TID,True,0.030109892163121408,0.00350091915059,4,4,100,20,0.036138,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.09786170000000001, 0.04741497, 0.041527, 0.81319733]","[4, 8, 25, 27]"
74,TID,False,0.030109892163121408,0.00350091915059,4,4,100,20,0.033792,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.09786170000000001, 0.04741497, 0.041527, 0.81319733]","[4, 8, 25, 27]"
75,iDR,False,0.030109892163121408,0.00350091915059,4,4,100,53,0.044612,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.09786170000000001, 0.04741497, 0.041527, 0.81319733]","[4, 8, 25, 27]"
76,idID,False,0.030109892163121408,0.00350091915059,4,4,100,39,0.040607,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.09786170000000001, 0.04741497, 0.041527, 0.81319733]","[4, 8, 25, 27]"
77,iDR,False,0.030109892163121408,0.00350091915059,4,4,100,42,0.036171,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.09786170000000001, 0.04741497, 0.041527, 0.81319733]","[4, 8, 25, 27]"
78,TID,True,0.02971457132732536,0.00351869976434,4,4,100,17,0.040581,100,100,0.1,0.0035,1,2,15,random,11,first,bench_local,"[0.10260319700000001, 0.042673473, 0.041527, 0.81319733]","[4, 8, 25, 27]"
