iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,87,0.069249,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
1,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,88,0.077217,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
2,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,92,0.078724,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
3,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,96,0.069303,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
4,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,91,0.066123,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
5,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,89,0.06544,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
6,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,86,0.064847,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
7,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,90,0.066799,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
8,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,95,0.063068,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
9,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,91,0.061751,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
10,iDR,False,0.007431141192708424,0.004858669655000001,5,5,100,88,0.062305,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01033, 0.010021, 0.010126, 0.9591784, 0.0103446]","[4, 8, 18, 25, 27]"
