iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.09885849680970746,0.09885849680970746,0.004576148076,[0.       0.       0.       0.058824 0.       0.       0.062824 0.       0.       0.       0.       0.016934 0.       0.02114  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.689511 0.078757 0.       0.072011 0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
1,0.0767944710591318,0.0767944710591318,0.004627519698,[0.       0.       0.       0.044887 0.       0.       0.047939 0.       0.       0.       0.       0.012922 0.       0.016131 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.763073 0.060097 0.       0.05495  0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
2,0.06276291184294264,0.06276291184294264,0.0046592245380000005,[0.       0.       0.       0.036289 0.       0.       0.038757 0.       0.       0.       0.       0.010447 0.       0.013041 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.808456 0.048586 0.       0.044425 0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
3,0.0441123731906228,0.0441123731906228,0.004479554490000001,[0.       0.       0.       0.036289 0.       0.       0.038757 0.       0.       0.       0.       0.       0.       0.013041 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.808456 0.010447 0.       0.044425 0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
4,0.04197470219294222,0.04197470219294222,0.004553875648000001,[0.       0.       0.       0.036289 0.01     0.       0.038757 0.       0.       0.       0.       0.       0.       0.013041 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.808456 0.       0.       0.044425 0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
5,0.029396141000665246,0.029396141000665246,0.004244975423,[0.       0.       0.       0.036289 0.       0.       0.038757 0.       0.       0.       0.       0.       0.       0.013041 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.808456 0.       0.       0.01     0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
6,0.018576811092187256,0.018576811092187256,0.004068110588,[0.       0.       0.       0.01     0.       0.       0.038757 0.       0.       0.       0.       0.       0.       0.013041 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.808456 0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
7,0.014844662288868759,0.014844662288868759,0.004011885266,[0.       0.       0.       0.       0.       0.       0.038757 0.       0.       0.       0.       0.       0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.808456 0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
8,0.01366115415976801,0.01366115415976801,0.0040204079303,[0.        0.        0.        0.        0.        0.        0.0348813 0.        0.        0.        0.        0.        0.        0.01      0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.8123317 0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
9,0.012306502510289011,0.012306502510289011,0.0040073679303,[0.        0.        0.        0.        0.        0.        0.0348813 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.8123317 0.        0.01      0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.004,1,7,TID,19,best
