iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.12272901425842535,0.003976588566,7,7,100,86,0.114894,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.077727, 0.061555, 0.12034, 0.059088, 0.040574, 0.559692, 0.081023]","[2, 11, 14, 21, 24, 25, 29]"
1,idID,True,0.0875944775624431,0.004226169461,7,7,100,44,0.104861,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.053966, 0.042737, 0.083552, 0.041025, 0.02817, 0.694296, 0.056254]","[2, 11, 14, 21, 24, 25, 29]"
2,idID,True,0.06805700823506686,0.004358880518,7,7,100,34,0.10624,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.041331, 0.032731, 0.06399, 0.03142, 0.021575, 0.76587, 0.043083]","[2, 11, 14, 21, 24, 25, 29]"
3,idID,True,0.055634086649532136,0.004441238336,7,7,100,31,0.098103,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.03349, 0.026522, 0.05185, 0.025459, 0.017482, 0.810287, 0.03491]","[2, 11, 14, 21, 24, 25, 29]"
4,idID,True,0.04626076385318412,0.004445331227999999,7,7,100,36,0.100504,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.034953, 0.02768, 0.026571, 0.018246, 0.845679, 0.010437, 0.036435]","[2, 11, 21, 24, 25, 27, 29]"
5,idID,True,0.03746514322756438,0.004603049449000001,7,7,100,41,0.100521,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.035902, 0.010272, 0.028432, 0.027292, 0.018741, 0.868641, 0.01072]","[2, 4, 11, 21, 24, 25, 27]"
6,idID,True,0.03016136421638748,0.0047249890539999995,7,7,100,41,0.105335,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.010545, 0.029188, 0.010266, 0.028018, 0.019239, 0.891739, 0.011005]","[4, 11, 18, 21, 24, 25, 27]"
7,idID,True,0.022909071474756484,0.004735157589,7,7,100,50,0.105248,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.010751, 0.010196, 0.010467, 0.028566, 0.019615, 0.909184, 0.01122]","[4, 8, 18, 21, 24, 25, 27]"
8,idID,True,0.016919011097109443,0.0047729156210000005,7,7,100,57,0.098812,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.010954, 0.010389, 0.010189, 0.010665, 0.019986, 0.926384, 0.011432]","[4, 8, 16, 18, 24, 25, 27]"
9,idID,True,0.01304890763154164,0.004768190865000001,7,7,100,64,0.11004,100,100,0.1,0.003,1,2,15,best,25,first,bench_local,"[0.011065, 0.010494, 0.010101, 0.010292, 0.010773, 0.935729, 0.011547]","[4, 8, 15, 16, 18, 25, 27]"
