iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.10473401944926644,0.10473401944926644,0.002627142208,[0.       0.       0.       0.       0.       0.       0.078118 0.       0.151792 0.       0.       0.       0.       0.       0.       0.058973 0.       0.       0.       0.       0.       0.711117 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
1,0.09947869582725712,0.09947869582725712,0.00257747008,[0.       0.       0.       0.       0.       0.       0.072932 0.       0.141714 0.       0.       0.       0.       0.       0.       0.055058 0.       0.       0.       0.       0.       0.730296 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
2,0.09422260492545008,0.09422260492545008,0.002529931886,[0.       0.       0.       0.       0.       0.       0.067968 0.       0.132069 0.       0.       0.       0.       0.       0.       0.051311 0.       0.       0.       0.       0.       0.748652 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
3,0.09129142360826163,0.09129142360826163,0.002525072174,[0.        0.        0.        0.        0.        0.        0.0611712 0.        0.132069  0.        0.        0.        0.        0.        0.        0.051311  0.        0.        0.        0.        0.        0.7554488 0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
4,0.0890362307478785,0.0890362307478785,0.002524648421,[0.       0.       0.       0.       0.       0.       0.055393 0.       0.132882 0.       0.       0.       0.       0.       0.       0.051627 0.       0.       0.       0.       0.       0.760098 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
5,0.08695253800699164,0.08695253800699164,0.002524260187,[0.       0.       0.       0.       0.       0.       0.050131 0.       0.133622 0.       0.       0.       0.       0.       0.       0.051915 0.       0.       0.       0.       0.       0.764332 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
6,0.08496072407957345,0.08496072407957345,0.002533283014,[0.        0.        0.        0.        0.        0.        0.050131  0.        0.133622  0.        0.        0.        0.        0.        0.        0.0467235 0.        0.        0.        0.        0.        0.7695235 0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
7,0.08301749704726205,0.08301749704726205,0.002532975553,[0.       0.       0.       0.       0.       0.       0.045345 0.       0.134295 0.       0.       0.       0.       0.       0.       0.046959 0.       0.       0.       0.       0.       0.773401 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
8,0.08123117699767754,0.08123117699767754,0.002532698518,[0.       0.       0.       0.       0.       0.       0.040996 0.       0.134907 0.       0.       0.       0.       0.       0.       0.047173 0.       0.       0.       0.       0.       0.776924 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
9,0.07959224594722342,0.07959224594722342,0.002532442627,[0.       0.       0.       0.       0.       0.       0.037048 0.       0.135462 0.       0.       0.       0.       0.       0.       0.047367 0.       0.       0.       0.       0.       0.780122 0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],500,100,0.1,0.0025,1,4,best,11,random
