iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.10179996110797039,0.10179996110797039,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.67173085 0.         0.         0.         0.         0.         0.32826915 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
1,0.1012744743662329,0.1012744743662329,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.67501354 0.         0.         0.         0.         0.         0.32498646 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
2,0.10074444148581285,0.10074444148581285,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.67826341 0.         0.         0.         0.         0.         0.32173659 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
3,0.10021010296811847,0.10021010296811847,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.68148077 0.         0.         0.         0.         0.         0.31851923 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
4,0.09967169302824751,0.09967169302824751,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.68466596 0.         0.         0.         0.         0.         0.31533404 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
5,0.09912943973508802,0.09912943973508802,0.006068849324999999,[0.        0.        0.        0.        0.        0.        0.        0.        0.6878193 0.        0.        0.        0.        0.        0.3121807 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
6,0.09858356514848136,0.09858356514848136,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.69094111 0.         0.         0.         0.         0.         0.30905889 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
7,0.09803428545350697,0.09803428545350697,0.006068849324999999,[0.        0.        0.        0.        0.        0.        0.        0.        0.6940317 0.        0.        0.        0.        0.        0.3059683 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
8,0.09803428545350697,0.09803428545350697,0.006068849324999999,[0.        0.        0.        0.        0.        0.        0.        0.        0.6940317 0.        0.        0.        0.        0.        0.3059683 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
9,0.09748181109194777,0.10238352536462311,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.69709138 0.         0.         0.         0.         0.         0.30290862 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
10,0.09692634689099393,0.09692634689099393,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.70012047 0.         0.         0.         0.         0.         0.29987953 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
11,0.09636809218924132,0.09636809218924132,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.70311926 0.         0.         0.         0.         0.         0.29688074 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
12,0.09580724096003981,0.09580724096003981,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.70608807 0.         0.         0.         0.         0.         0.29391193 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
13,0.09524398193224574,0.09524398193224574,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.70902719 0.         0.         0.         0.         0.         0.29097281 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
14,0.09467849870843172,0.09467849870843172,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.71193692 0.         0.         0.         0.         0.         0.28806308 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
15,0.09411096988060519,0.09411096988060519,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.71481755 0.         0.         0.         0.         0.         0.28518245 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
16,0.0935415691434877,0.0935415691434877,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.71766937 0.         0.         0.         0.         0.         0.28233063 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
17,0.09297046540540378,0.09297046540540378,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72049268 0.         0.         0.         0.         0.         0.27950732 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
18,0.09297046540540378,0.09297046540540378,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72049268 0.         0.         0.         0.         0.         0.27950732 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
19,0.09239782289682902,0.0970463461670992,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72328775 0.         0.         0.         0.         0.         0.27671225 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
20,0.09182380127664495,0.09182380127664495,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72605488 0.         0.         0.         0.         0.         0.27394512 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
21,0.09182380127664495,0.09182380127664495,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72605488 0.         0.         0.         0.         0.         0.27394512 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
22,0.09182380127664495,0.09641499134047721,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72605488 0.         0.         0.         0.         0.         0.27394512 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
23,0.09124855573614793,0.10043093586381242,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.72879433 0.         0.         0.         0.         0.         0.27120567 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
24,0.09067223710085771,0.09067223710085771,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.73150638 0.         0.         0.         0.         0.         0.26849362 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
25,0.09009499193017119,0.09009499193017119,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.73419132 0.         0.         0.         0.         0.         0.26580868 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
26,0.09009499193017119,0.09009499193017119,0.006068849324999999,[0.         0.         0.         0.         0.         0.         0.         0.         0.73419132 0.         0.         0.         0.         0.         0.26580868 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.0055,1,2,TID,,first,single_objective
