iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.18994765354299795,0.18994765354299795,0.00350387012496,[0.         0.         0.179554   0.         0.0176008  0.         0.         0.14256648 0.185855   0.         0.         0.         0.         0.         0.         0.157785   0.         0.         0.         0.         0.         0.         0.         0.139709   0.017103   0.01584072 0.         0.143985   0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
1,0.18883473347258142,0.18883473347258142,0.0035407509230000003,[0.       0.       0.164553 0.       0.017923 0.       0.       0.145173 0.189253 0.       0.       0.       0.       0.       0.       0.16067  0.       0.       0.       0.       0.       0.       0.       0.142264 0.017416 0.01613  0.       0.146618 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
2,0.18644907025797236,0.18644907025797236,0.0036266207525,[0.        0.        0.164553  0.        0.0324403 0.        0.        0.1306557 0.189253  0.        0.        0.        0.        0.        0.        0.16067   0.        0.        0.        0.        0.        0.        0.        0.142264  0.017416  0.01613   0.        0.146618  0.        0.        0.       ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
3,0.18452922740810235,0.18452922740810235,0.0036080016219999997,[0.       0.       0.162175 0.       0.031972 0.       0.       0.128768 0.186518 0.       0.       0.       0.       0.       0.       0.158348 0.       0.       0.       0.       0.       0.       0.       0.140208 0.017164 0.015897 0.       0.158949 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
4,0.1822866468863656,0.1822866468863656,0.0036841678939999994,[0.        0.        0.162175  0.        0.0448488 0.        0.        0.1158912 0.186518  0.        0.        0.        0.        0.        0.        0.158348  0.        0.        0.        0.        0.        0.        0.        0.140208  0.017164  0.015897  0.        0.158949  0.        0.        0.       ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
5,0.17904134140805025,0.17904134140805025,0.003737782949,[0.        0.        0.1459575 0.        0.0448488 0.        0.        0.1158912 0.186518  0.        0.        0.        0.        0.        0.        0.158348  0.        0.        0.        0.        0.        0.        0.        0.140208  0.017164  0.0321145 0.        0.158949  0.        0.        0.       ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
6,0.17641405187354361,0.17641405187354361,0.00373596345716,[0.         0.         0.1459575  0.         0.0448488  0.         0.         0.10430208 0.186518   0.         0.         0.         0.         0.         0.         0.158348   0.         0.         0.         0.         0.         0.         0.         0.140208   0.017164   0.04370362 0.         0.158949   0.         0.         0.        ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
7,0.17449328624627666,0.17449328624627666,0.0037140894060000004,[0.       0.       0.143674 0.       0.044147 0.       0.       0.10267  0.1836   0.       0.       0.       0.       0.       0.       0.155871 0.       0.       0.       0.       0.       0.       0.       0.138014 0.016895 0.04302  0.       0.172108 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
8,0.172419778066618,0.172419778066618,0.003690810187,[0.       0.       0.141243 0.       0.0434   0.       0.       0.100933 0.180494 0.       0.       0.       0.       0.       0.       0.153234 0.       0.       0.       0.       0.       0.       0.       0.135679 0.016609 0.042292 0.       0.186116 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
9,0.1701841970816492,0.1701841970816492,0.0037860975486999995,[0.        0.        0.141243  0.        0.0569679 0.        0.        0.100933  0.180494  0.        0.        0.        0.        0.        0.        0.153234  0.        0.        0.        0.        0.        0.        0.        0.1221111 0.016609  0.042292  0.        0.186116  0.        0.        0.       ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
10,0.16799111638927236,0.16799111638927236,0.003759638806,[0.       0.       0.138662 0.       0.055927 0.       0.       0.099089 0.177196 0.       0.       0.       0.       0.       0.       0.150434 0.       0.       0.       0.       0.       0.       0.       0.11988  0.016306 0.041519 0.       0.200987 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
11,0.16563255268725494,0.16563255268725494,0.0037316324689999998,[0.       0.       0.13593  0.       0.054825 0.       0.       0.097137 0.173705 0.       0.       0.       0.       0.       0.       0.14747  0.       0.       0.       0.       0.       0.       0.       0.117518 0.015985 0.040701 0.       0.21673  0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
12,0.16310096824287568,0.16310096824287568,0.003702065688,[0.       0.       0.133046 0.       0.053662 0.       0.       0.095076 0.17002  0.       0.       0.       0.       0.       0.       0.144342 0.       0.       0.       0.       0.       0.       0.       0.115025 0.015646 0.039838 0.       0.233345 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
13,0.16039173000239446,0.16039173000239446,0.0036709578600000003,[0.       0.       0.130012 0.       0.052438 0.       0.       0.092908 0.166143 0.       0.       0.       0.       0.       0.       0.141051 0.       0.       0.       0.       0.       0.       0.       0.112402 0.015289 0.03893  0.       0.250827 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
14,0.1575008429274099,0.1575008429274099,0.003638346091,[0.       0.       0.126831 0.       0.051155 0.       0.       0.090635 0.162078 0.       0.       0.       0.       0.       0.       0.1376   0.       0.       0.       0.       0.       0.       0.       0.109652 0.014915 0.037977 0.       0.269158 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
15,0.15585939838127624,0.15585939838127624,0.0036919566934999998,[0.        0.        0.126831  0.        0.0602185 0.        0.        0.0815715 0.162078  0.        0.        0.        0.        0.        0.        0.1376    0.        0.        0.        0.        0.        0.        0.        0.109652  0.014915  0.037977  0.        0.269158  0.        0.        0.       ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
16,0.15283196078340242,0.15283196078340242,0.003656466478,[0.       0.       0.123507 0.       0.05864  0.       0.       0.079433 0.15783  0.       0.       0.       0.       0.       0.       0.133993 0.       0.       0.       0.       0.       0.       0.       0.106778 0.014524 0.036982 0.       0.288313 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
17,0.14962004657911757,0.14962004657911757,0.003619524406,[0.       0.       0.120046 0.       0.056997 0.       0.       0.077207 0.153407 0.       0.       0.       0.       0.       0.       0.130238 0.       0.       0.       0.       0.       0.       0.       0.103786 0.014117 0.035946 0.       0.308257 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
18,0.14622254071527724,0.14622254071527724,0.0035811980579999996,[0.       0.       0.116456 0.       0.055293 0.       0.       0.074898 0.148819 0.       0.       0.       0.       0.       0.       0.126343 0.       0.       0.       0.       0.       0.       0.       0.100682 0.013695 0.034871 0.       0.328942 0.       0.       0.      ],[0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0.],500,100,0.1,0.0035,1,7,idID,51,random
