iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.06767682750223765,0.06767682750223765,0.0006660733769999999,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.06808  0.       0.       0.       0.       0.064089 0.080579 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052771 0.       0.       0.       0.127072 0.       0.077821 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051554 0.110294 0.       0.       0.       0.       0.       0.061188 0.010554 0.       0.       0.       0.       0.       0.040293 0.       0.       0.028631 0.021416 0.       0.       0.       0.       0.086558 0.       0.       0.026142 0.       0.092958],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
1,0.06761079438016188,0.06761079438016188,0.000663203827,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.068021 0.       0.       0.       0.       0.064034 0.080509 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052725 0.       0.       0.       0.126962 0.       0.077754 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051509 0.110199 0.       0.       0.       0.       0.       0.061135 0.010545 0.       0.       0.       0.       0.       0.040258 0.       0.       0.028606 0.021397 0.       0.       0.       0.       0.087348 0.       0.       0.026119 0.       0.092878],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
2,0.06752003960274743,0.06752003960274743,0.0006617414862699999,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.068021   0.         0.         0.         0.         0.064034   0.080509   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.052725   0.         0.         0.         0.126962   0.         0.077754   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.051509   0.10909701 0.         0.         0.         0.         0.         0.061135   0.010545   0.         0.         0.         0.         0.         0.040258   0.         0.         0.028606   0.021397   0.         0.         0.         0.         0.08844999 0.         0.         0.026119   0.         0.092878  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
3,0.06745313057836735,0.06745313057836735,0.0006588195729999998,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.067961 0.       0.       0.       0.       0.063977 0.080438 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052678 0.       0.       0.       0.12685  0.       0.077685 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051464 0.109001 0.       0.       0.       0.       0.       0.061081 0.010536 0.       0.       0.       0.       0.       0.040222 0.       0.       0.028581 0.021378 0.       0.       0.       0.       0.089256 0.       0.       0.026096 0.       0.092796],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
4,0.0673857448646768,0.0673857448646768,0.000655874249,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.0679   0.       0.       0.       0.       0.06392  0.080366 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052631 0.       0.       0.       0.126737 0.       0.077616 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051418 0.108904 0.       0.       0.       0.       0.       0.061027 0.010527 0.       0.       0.       0.       0.       0.040186 0.       0.       0.028556 0.021359 0.       0.       0.       0.       0.090068 0.       0.       0.026073 0.       0.092713],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
5,0.06731512566535103,0.06731512566535103,0.0006541658849999999,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.067221 0.       0.       0.       0.       0.06392  0.080366 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052631 0.       0.       0.       0.126737 0.       0.077616 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051418 0.108904 0.       0.       0.       0.       0.       0.061027 0.010527 0.       0.       0.       0.       0.       0.040186 0.       0.       0.028556 0.021359 0.       0.       0.       0.       0.090747 0.       0.       0.026073 0.       0.092713],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
6,0.06728149964522025,0.06728149964522025,0.0006603477279999998,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.067136 0.       0.       0.       0.       0.063839 0.080264 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052564 0.       0.       0.       0.127842 0.       0.077518 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051353 0.108766 0.       0.       0.       0.       0.       0.06095  0.010514 0.       0.       0.       0.       0.       0.040135 0.       0.       0.02852  0.021332 0.       0.       0.       0.       0.090632 0.       0.       0.02604  0.       0.092596],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
7,0.06719395821764637,0.06719395821764637,0.0006579951901599999,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.067136   0.         0.         0.         0.         0.063839   0.07946136 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.052564   0.         0.         0.         0.127842   0.         0.077518   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.051353   0.108766   0.         0.         0.         0.         0.         0.06095    0.010514   0.         0.         0.         0.         0.         0.040135   0.         0.         0.02852    0.021332   0.         0.         0.         0.         0.09143464 0.         0.         0.02604    0.         0.092596  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
8,0.06715696995158235,0.06715696995158235,0.00066180113,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.06646464 0.         0.         0.         0.         0.063839   0.07946136 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.052564   0.         0.         0.         0.12851336 0.         0.077518   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.051353   0.108766   0.         0.         0.         0.         0.         0.06095    0.010514   0.         0.         0.         0.         0.         0.040135   0.         0.         0.02852    0.021332   0.         0.         0.         0.         0.09143464 0.         0.         0.02604    0.         0.092596  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
9,0.06708824010804808,0.06708824010804808,0.000658776523,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.066404 0.       0.       0.       0.       0.063781 0.079389 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.052516 0.       0.       0.       0.128396 0.       0.077447 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.051306 0.108667 0.       0.       0.       0.       0.       0.060894 0.010504 0.       0.       0.       0.       0.       0.040098 0.       0.       0.028494 0.021312 0.       0.       0.       0.       0.092265 0.       0.       0.026016 0.       0.092511],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.],16.0,500,100,0.01,0.0005,2,16,TID,76,first
