iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.20395195109585873,0.0045216444649999995,7,7,100,43,0.03093,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.099173, 0.024999, 0.071638, 0.09742680000000001, 0.5398841999999999, 0.092759]","[0, 6, 7, 19, 23, 28, 29]"
1,TID,True,0.20081949642612434,0.0045536079229,7,7,100,28,0.028987,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.0892557, 0.024999, 0.071638, 0.09742680000000001, 0.5498014999999999, 0.092759]","[0, 6, 7, 19, 23, 28, 29]"
2,TID,True,0.1973308203554589,0.004572849715899999,7,7,100,35,0.029093,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.0892557, 0.024999, 0.071638, 0.08768412, 0.55954418, 0.092759]","[0, 6, 7, 19, 23, 28, 29]"
3,TID,True,0.1940805506721061,0.004590167329599999,7,7,100,32,0.029625,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.0892557, 0.024999, 0.071638, 0.078915708, 0.568312592, 0.092759]","[0, 6, 7, 19, 23, 28, 29]"
4,TID,True,0.19198081150870897,0.0046256383712,7,7,100,31,0.029355,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.0892557, 0.024999, 0.071638, 0.078915708, 0.577588492, 0.08348309999999999]","[0, 6, 7, 19, 23, 28, 29]"
5,TID,True,0.18952777456601153,0.004632916792,7,7,100,28,0.0289,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.0892557, 0.024999, 0.0644742, 0.078915708, 0.584752292, 0.08348309999999999]","[0, 6, 7, 19, 23, 28, 29]"
6,TID,True,0.186437586306556,0.00466168390411,7,7,100,29,0.029126,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.08033013, 0.024999, 0.0644742, 0.078915708, 0.5936778620000001, 0.08348309999999999]","[0, 6, 7, 19, 23, 28, 29]"
7,TID,True,0.183310928008855,0.0046772697564400004,7,7,100,40,0.030421,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.08033013, 0.024999, 0.0644742, 0.0710241372, 0.6015694328000001, 0.08348309999999999]","[0, 6, 7, 19, 23, 28, 29]"
8,TID,True,0.1804244619346435,0.004691297023537,7,7,100,33,0.029439,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.08033013, 0.024999, 0.0644742, 0.06392172348, 0.6086718465200001, 0.08348309999999999]","[0, 6, 7, 19, 23, 28, 29]"
9,TID,True,0.17808729646868388,0.004697847602257,7,7,100,34,0.029842,1000,100,0.1,0.0035,1,2,15,TID,6,best,ccef,"[0.074119, 0.08033013, 0.024999, 0.05802677999999999, 0.06392172348, 0.61511926652, 0.08348309999999999]","[0, 6, 7, 19, 23, 28, 29]"
