iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,TID,True,0.21592935113615114,0.0023831831107789343,10,"[0.16542877 0.15313373 0.10414743 0.14205155 0.0859876  0.07632217
 0.04953954 0.05856271 0.05274639 0.11208012]",[ 1  2  5 14 15 16 17 20 22 27],100,24,0.014197,1000,100,0.01,0.001,1,10,10,random,3,first
1,iDR,True,0.21574410282775122,0.0023831325261890355,10,"[0.16524356 0.15296229 0.10403083 0.14189251 0.08589133 0.07623673
 0.04948408 0.05849714 0.05268733 0.11307419]",[ 1  2  5 14 15 16 17 20 22 27],100,100,0.019103,1000,100,0.01,0.001,1,10,10,random,3,first
2,idID,True,0.1274926711233877,0.0023620459830162818,10,"[0.08803947 0.08149618 0.05542618 0.07559836 0.04576171 0.04061787
 0.02636443 0.03116647 0.02807108 0.52745825]",[ 1  2  5 14 15 16 17 20 22 27],100,100,0.018813,1000,100,0.01,0.001,1,10,10,random,3,first
3,TID,True,0.12729153096559165,0.002362739515517163,10,"[0.08803947 0.08068122 0.05542618 0.07559836 0.04576171 0.04061787
 0.02636443 0.03116647 0.02807108 0.52827321]",[ 1  2  5 14 15 16 17 20 22 27],100,29,0.014149,1000,100,0.01,0.001,1,10,10,random,3,first
4,TID,True,0.1271177898142568,0.0023611204695753265,10,"[0.08715908 0.08068122 0.05542618 0.07559836 0.04576171 0.04061787
 0.02636443 0.03116647 0.02807108 0.5291536 ]",[ 1  2  5 14 15 16 17 20 22 27],100,31,0.014202,1000,100,0.01,0.001,1,10,10,random,3,first
5,TID,True,0.12702597997824974,0.0023621258543399743,10,"[0.08715908 0.08068122 0.05542618 0.07559836 0.04530409 0.04061787
 0.02636443 0.03116647 0.02807108 0.52961122]",[ 1  2  5 14 15 16 17 20 22 27],100,29,0.014141,1000,100,0.01,0.001,1,10,10,random,3,first
6,idID,True,0.09004333130490087,0.0023545201586699298,10,"[0.05968211 0.0552464  0.03795303 0.05176591 0.03102194 0.02781305
 0.01805302 0.02134121 0.01922165 0.67790168]",[ 1  2  5 14 15 16 17 20 22 27],100,100,0.01879,1000,100,0.01,0.001,1,10,10,random,3,first
7,TID,True,0.08989973726874581,0.0023549903055143854,10,"[0.05968211 0.05469393 0.03795303 0.05176591 0.03102194 0.02781305
 0.01805302 0.02134121 0.01922165 0.67845414]",[ 1  2  5 14 15 16 17 20 22 27],100,38,0.014776,1000,100,0.01,0.001,1,10,10,random,3,first
8,TID,True,0.08977047060608821,0.0023538927515574823,10,"[0.05908529 0.05469393 0.03795303 0.05176591 0.03102194 0.02781305
 0.01805302 0.02134121 0.01922165 0.67905096]",[ 1  2  5 14 15 16 17 20 22 27],100,32,0.014297,1000,100,0.01,0.001,1,10,10,random,3,first
9,idID,True,0.06967382583482376,0.002350123088755478,10,"[0.04507062 0.04172087 0.02895081 0.03948736 0.02366373 0.02121597
 0.01377096 0.01627921 0.01466239 0.7551781 ]",[ 1  2  5 14 15 16 17 20 22 27],100,71,0.017148,1000,100,0.01,0.001,1,10,10,random,3,first
10,TID,True,0.06955767423684853,0.0023494826038105653,10,"[0.04507062 0.04172087 0.02895081 0.03909248 0.02366373 0.02121597
 0.01377096 0.01627921 0.01466239 0.75557297]",[ 1  2  5 14 15 16 17 20 22 27],100,28,0.014018,1000,100,0.01,0.001,1,10,10,random,3,first
11,TID,True,0.06950132172878899,0.00235000249588583,10,"[0.04507062 0.04172087 0.02895081 0.03909248 0.02342709 0.02121597
 0.01377096 0.01627921 0.01466239 0.75580961]",[ 1  2  5 14 15 16 17 20 22 27],100,29,0.014138,1000,100,0.01,0.001,1,10,10,random,3,first
12,TID,True,0.06946643382767122,0.002350270478689445,10,"[0.04507062 0.04172087 0.02895081 0.03909248 0.02342709 0.02121597
 0.01363325 0.01627921 0.01466239 0.75594732]",[ 1  2  5 14 15 16 17 20 22 27],100,13,0.013097,1000,100,0.01,0.001,1,10,10,random,3,first
13,idID,True,0.05687793222919243,0.002347943237316092,10,"[0.03652244 0.03380801 0.02345994 0.03167813 0.01898386 0.01719211
 0.01104754 0.01319166 0.0118815  0.80223479]",[ 1  2  5 14 15 16 17 20 22 27],100,83,0.017862,1000,100,0.01,0.001,1,10,10,random,3,first
14,TID,True,0.05684261008245182,0.0023476678242438315,10,"[0.03652244 0.03380801 0.02345994 0.03167813 0.01898386 0.01719211
 0.01104754 0.01319166 0.01176268 0.80235361]",[ 1  2  5 14 15 16 17 20 22 27],100,28,0.014063,1000,100,0.01,0.001,1,10,10,random,3,first
15,idID,True,0.05019891013900091,0.002295790878539462,10,"[0.03733173 0.03455715 0.02397978 0.01940452 0.01757306 0.01129234
 0.01348397 0.01202332 0.82013255 0.01022158]",[ 1  2  5 15 16 17 20 22 27 30],100,63,0.016724,1000,100,0.01,0.001,1,10,10,random,3,first
16,idID,True,0.04404734803669598,0.002322365061711964,10,"[0.03827157 0.02458348 0.01025175 0.01989303 0.01801547 0.01157663
 0.01382343 0.01232602 0.8407797  0.01047892]",[ 1  5 10 15 16 17 20 22 27 30],100,78,0.017531,1000,100,0.01,0.001,1,10,10,random,3,first
17,iDR,True,0.043695030977434074,0.0023224954210645694,10,"[0.03795247 0.02437851 0.01016628 0.01972717 0.01786526 0.0114801
 0.01370818 0.01222325 0.84210723 0.01039155]",[ 1  5 10 15 16 17 20 22 27 30],100,100,0.018751,1000,100,0.01,0.001,1,10,10,random,3,first
18,TID,True,0.043608224295339525,0.0023217974751372815,10,"[0.03757295 0.02437851 0.01016628 0.01972717 0.01786526 0.0114801
 0.01370818 0.01222325 0.84248676 0.01039155]",[ 1  5 10 15 16 17 20 22 27 30],100,30,0.014185,1000,100,0.01,0.001,1,10,10,random,3,first
19,TID,True,0.043568459809817155,0.002321747988610734,10,"[0.03757295 0.02437851 0.01016628 0.01972717 0.01786526 0.0114801
 0.0135711  0.01222325 0.84262384 0.01039155]",[ 1  5 10 15 16 17 20 22 27 30],100,22,0.013722,1000,100,0.01,0.001,1,10,10,random,3,first
20,TID,True,0.043482448627559546,0.002321057022142719,10,"[0.03719722 0.02437851 0.01016628 0.01972717 0.01786526 0.0114801
 0.0135711  0.01222325 0.84299957 0.01039155]",[ 1  5 10 15 16 17 20 22 27 30],100,33,0.01435,1000,100,0.01,0.001,1,10,10,random,3,first
21,idID,True,0.037447241953271884,0.0024216448686193905,10,"[0.03773986 0.01014588 0.01031459 0.02001496 0.01812588 0.01164758
 0.01376908 0.01240156 0.85529747 0.01054314]",[ 1  4 10 15 16 17 20 22 27 30],100,71,0.017289,1000,100,0.01,0.001,1,10,10,random,3,first
22,iDR,True,0.03714203189989258,0.0024209355231857247,10,"[0.03741981 0.01005984 0.01022711 0.01984522 0.01797217 0.0115488
 0.01365231 0.01229639 0.85652461 0.01045373]",[ 1  4 10 15 16 17 20 22 27 30],100,100,0.018765,1000,100,0.01,0.001,1,10,10,random,3,first
23,idID,True,0.030156159633430726,0.002377760727130824,10,"[0.01034346 0.01051545 0.02040472 0.01847886 0.0118744  0.01403721
 0.01264306 0.01028193 0.88067248 0.01074845]",[ 4 10 15 16 17 20 22 25 27 30],100,58,0.016456,1000,100,0.01,0.001,1,10,10,random,3,first
24,TID,True,0.03010276503238595,0.0023781406523942154,10,"[0.01034346 0.01051545 0.02040472 0.01829407 0.0118744  0.01403721
 0.01264306 0.01028193 0.88085727 0.01074845]",[ 4 10 15 16 17 20 22 25 27 30],100,31,0.014254,1000,100,0.01,0.001,1,10,10,random,3,first
