iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.18482648909552188,0.18482648909552188,0.0046651878220000005,[0.       0.111262 0.111056 0.       0.110967 0.       0.       0.       0.       0.       0.       0.       0.11124  0.       0.111074 0.       0.       0.       0.111063 0.       0.       0.       0.111238 0.       0.       0.111006 0.       0.111093 0.       0.       0.      ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
1,0.1847681920217059,0.1847681920217059,0.0046651878220000005,[0.       0.111114 0.111093 0.       0.111084 0.       0.       0.       0.       0.       0.       0.       0.111112 0.       0.111095 0.       0.       0.       0.111094 0.       0.       0.       0.111111 0.       0.       0.111088 0.       0.111208 0.       0.       0.      ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
2,0.17775593346322896,0.17775593346322896,0.0046651878220000005,[0.       0.105883 0.105882 0.       0.105881 0.       0.       0.       0.       0.       0.       0.       0.105883 0.       0.105882 0.       0.       0.       0.105882 0.       0.       0.       0.105883 0.       0.       0.105881 0.       0.152944 0.       0.       0.      ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
3,0.17775593346322896,0.17775593346322896,0.0046651878220000005,[0.       0.105883 0.105882 0.       0.105881 0.       0.       0.       0.       0.       0.       0.       0.105883 0.       0.105882 0.       0.       0.       0.105882 0.       0.       0.       0.105883 0.       0.       0.105881 0.       0.152944 0.       0.       0.      ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
4,0.17751885783218324,0.17949392375955245,0.0046651878220000005,[0.         0.105883   0.105882   0.         0.105881   0.         0.         0.         0.         0.         0.         0.         0.105883   0.         0.105882   0.         0.         0.         0.105882   0.         0.         0.         0.10482417 0.         0.         0.105881   0.         0.15400283 0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
5,0.1774495573201555,0.1774495573201555,0.0046651878220000005,[0.       0.10559  0.10559  0.       0.10559  0.       0.       0.       0.       0.       0.       0.       0.10559  0.       0.10559  0.       0.       0.       0.10559  0.       0.       0.       0.105534 0.       0.       0.152795 0.       0.108131 0.       0.       0.      ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
6,0.17721953935594761,0.17721953935594761,0.0046651878220000005,[0.        0.10559   0.1045341 0.        0.10559   0.        0.        0.        0.        0.        0.        0.        0.10559   0.        0.10559   0.        0.        0.        0.10559   0.        0.        0.        0.105534  0.        0.        0.1538509 0.        0.108131  0.        0.        0.       ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
7,0.17697661193592013,0.17697661193592013,0.0046651878220000005,[0.        0.1045341 0.1045341 0.        0.10559   0.        0.        0.        0.        0.        0.        0.        0.10559   0.        0.10559   0.        0.        0.        0.10559   0.        0.        0.        0.105534  0.        0.        0.1538509 0.        0.1091869 0.        0.        0.       ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
8,0.17674772292005256,0.17674772292005256,0.0046651878220000005,[0.         0.1045341  0.1045341  0.         0.10559    0.         0.         0.         0.         0.         0.         0.         0.10559    0.         0.10559    0.         0.         0.         0.10559    0.         0.         0.         0.10447866 0.         0.         0.1538509  0.         0.11024224 0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
9,0.17674772292005256,0.17674772292005256,0.0046651878220000005,[0.         0.1045341  0.1045341  0.         0.10559    0.         0.         0.         0.         0.         0.         0.         0.10559    0.         0.10559    0.         0.         0.         0.10559    0.         0.         0.         0.10447866 0.         0.         0.1538509  0.         0.11024224 0.         0.         0.        ],[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.],9.0,1000,100,0.01,0.002,1,8,random,,best,single_objective
