iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.14490607719194334,0.14490607719194334,0.006702685957,[0.       0.       0.       0.       0.481934 0.       0.184428 0.       0.       0.       0.       0.       0.159254 0.       0.174383 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
1,0.14456219248810545,0.14456219248810545,0.006702685957,[0.         0.         0.         0.         0.48377828 0.         0.18258372 0.         0.         0.         0.         0.         0.159254   0.         0.174383   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
2,0.14421922606322607,0.14421922606322607,0.006702685957,[0.         0.         0.         0.         0.48560412 0.         0.18075788 0.         0.         0.         0.         0.         0.159254   0.         0.174383   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
3,0.14421922606322607,0.14421922606322607,0.006702685957,[0.         0.         0.         0.         0.48560412 0.         0.18075788 0.         0.         0.         0.         0.         0.159254   0.         0.174383   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
4,0.14237762302224724,0.14598310367382789,0.006702685957,[0.       0.       0.       0.       0.496198 0.       0.171616 0.       0.       0.       0.       0.       0.163096 0.       0.16909  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
5,0.1418937168278111,0.1418937168278111,0.006702685957,[0.       0.       0.       0.       0.498989 0.       0.168473 0.       0.       0.       0.       0.       0.165073 0.       0.167465 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
6,0.14183228596011987,0.14183228596011987,0.006702685957,[0.         0.         0.         0.         0.498989   0.         0.168473   0.         0.         0.         0.         0.         0.16342227 0.         0.16911573 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
7,0.14174543049204563,0.14174543049204563,0.006702685957,[0.       0.       0.       0.       0.499731 0.       0.167344 0.       0.       0.       0.       0.       0.165325 0.       0.167601 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
8,0.14174543049204563,0.14174543049204563,0.006702685957,[0.       0.       0.       0.       0.499731 0.       0.167344 0.       0.       0.       0.       0.       0.165325 0.       0.167601 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
9,0.14174543049204563,0.14528906625434676,0.006702685957,[0.       0.       0.       0.       0.499731 0.       0.167344 0.       0.       0.       0.       0.       0.165325 0.       0.167601 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
10,0.14174543049204563,0.14883270201664792,0.006702685957,[0.       0.       0.       0.       0.499731 0.       0.167344 0.       0.       0.       0.       0.       0.165325 0.       0.167601 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
11,0.14172815655943038,0.1523590638463338,0.006702685957,[0.       0.       0.       0.       0.499928 0.       0.166926 0.       0.       0.       0.       0.       0.166118 0.       0.167028 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
12,0.14172815655943038,0.14172815655943038,0.006702685957,[0.       0.       0.       0.       0.499928 0.       0.166926 0.       0.       0.       0.       0.       0.166118 0.       0.167028 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
13,0.14139627926107262,0.1449394831750584,0.006702685957,[0.         0.         0.         0.         0.50159726 0.         0.16525674 0.         0.         0.         0.         0.         0.166118   0.         0.167028   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
14,0.14139627926107262,0.14139627926107262,0.006702685957,[0.         0.         0.         0.         0.50159726 0.         0.16525674 0.         0.         0.         0.         0.         0.166118   0.         0.167028   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
15,0.1410546392208256,0.1445895462023524,0.006702685957,[0.         0.         0.         0.         0.50325844 0.         0.16525674 0.         0.         0.         0.         0.         0.16445682 0.         0.167028   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
16,0.1410546392208256,0.1410546392208256,0.006702685957,[0.         0.         0.         0.         0.50325844 0.         0.16525674 0.         0.         0.         0.         0.         0.16445682 0.         0.167028   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
