iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.10030641213416461,0.10030641213416461,0.0027180145009999997,[0.       0.       0.       0.       0.       0.       0.       0.       0.064299 0.       0.549304 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.047002 0.       0.       0.05451  0.       0.       0.       0.       0.011463 0.       0.       0.02507  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.025892 0.       0.       0.       0.       0.04548  0.       0.       0.       0.036728 0.       0.       0.       0.049806 0.       0.       0.036624 0.       0.       0.053823 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],12.0,500,100,0.1,0.0025,2,12,best,30,random
1,0.0973925502231815,0.0973925502231815,0.002788410535,[0.       0.       0.       0.       0.       0.       0.       0.       0.060951 0.       0.572771 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.044555 0.       0.       0.051672 0.       0.       0.       0.       0.010866 0.       0.       0.023765 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.024544 0.       0.       0.       0.       0.043112 0.       0.       0.       0.034816 0.       0.       0.       0.047213 0.       0.       0.034717 0.       0.       0.05102  0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],12.0,500,100,0.1,0.0025,2,12,best,30,random
2,0.09426956613277954,0.09426956613277954,0.0028578340690000002,[0.       0.       0.       0.       0.       0.       0.       0.       0.057649 0.       0.595915 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.042141 0.       0.       0.048873 0.       0.       0.       0.       0.010277 0.       0.       0.022478 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023214 0.       0.       0.       0.       0.040776 0.       0.       0.       0.03293  0.       0.       0.       0.044655 0.       0.       0.032836 0.       0.       0.048256 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],12.0,500,100,0.1,0.0025,2,12,best,30,random
3,0.08365907775533973,0.08365907775533973,0.00296350474,[0.       0.       0.       0.       0.       0.       0.       0.       0.057649 0.       0.595915 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.042141 0.       0.       0.048873 0.       0.       0.       0.       0.       0.       0.       0.022478 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023214 0.       0.       0.       0.       0.040776 0.       0.       0.       0.03293  0.       0.       0.       0.010277 0.       0.       0.032836 0.       0.       0.048256 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],11.0,500,100,0.1,0.0025,2,12,best,30,random
4,0.0780426913226571,0.0780426913226571,0.002958945792,[0.       0.       0.       0.       0.       0.       0.       0.       0.057649 0.       0.595915 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.042141 0.       0.       0.048873 0.       0.       0.       0.       0.       0.       0.       0.022478 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.023214 0.       0.       0.       0.       0.010277 0.       0.       0.       0.03293  0.       0.       0.       0.       0.       0.       0.032836 0.       0.       0.048256 0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],10.0,500,100,0.1,0.0025,2,12,best,30,random
5,0.07774606277882148,0.07774606277882148,0.0029530223844,[0.        0.        0.        0.        0.        0.        0.        0.        0.057649  0.        0.595915  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.042141  0.        0.        0.0439857 0.        0.        0.        0.        0.        0.        0.        0.0273653 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.023214  0.        0.        0.        0.        0.010277  0.        0.        0.        0.03293   0.        0.        0.        0.        0.        0.        0.032836  0.        0.        0.048256  0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],10.0,500,100,0.1,0.0025,2,12,best,30,random
6,0.07720898463900397,0.07720898463900397,0.002958936148,[0.        0.        0.        0.        0.        0.        0.        0.        0.057649  0.        0.595915  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.042141  0.        0.        0.0439857 0.        0.        0.        0.        0.        0.        0.        0.0273653 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.0264976 0.        0.        0.        0.        0.010277  0.        0.        0.        0.03293   0.        0.        0.        0.        0.        0.        0.0295524 0.        0.        0.048256  0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],10.0,500,100,0.1,0.0025,2,12,best,30,random
7,0.07704504382787275,0.07704504382787275,0.00296781345132,[0.         0.         0.         0.         0.         0.         0.         0.         0.057649   0.         0.595915   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.042141   0.         0.         0.0439857  0.         0.         0.         0.         0.         0.         0.         0.02462877 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02923413 0.         0.         0.         0.         0.010277   0.         0.         0.         0.03293    0.         0.         0.         0.         0.         0.         0.0295524  0.         0.         0.048256   0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],10.0,500,100,0.1,0.0025,2,12,best,30,random
8,0.07229818075682576,0.07229818075682576,0.002952188877,[0.         0.         0.         0.         0.         0.         0.         0.         0.057649   0.         0.595915   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.042141   0.         0.         0.0439857  0.         0.         0.         0.         0.         0.         0.         0.010277   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02923413 0.         0.         0.         0.         0.         0.         0.         0.         0.03293    0.         0.         0.         0.         0.         0.         0.0295524  0.         0.         0.048256   0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],9.0,500,100,0.1,0.0025,2,12,best,30,random
9,0.07200000184891751,0.07200000184891751,0.002958664445,[0.         0.         0.         0.         0.         0.         0.         0.         0.057649   0.         0.595915   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.042141   0.         0.         0.0439857  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.02923413 0.         0.         0.         0.         0.         0.         0.         0.         0.03293    0.         0.         0.         0.         0.         0.         0.0295524  0.         0.         0.048256   0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],9.0,500,100,0.1,0.0025,2,12,best,30,random
