iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.09828869140521664,0.008576572307000001,7,7,100,68,0.059372,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.683521, 0.082344, 0.032521, 0.073022, 0.017824, 0.032298, 0.078469]","[4, 12, 19, 20, 22, 28, 29]"
1,idID,True,0.0768827339316957,0.009126720918,7,7,100,35,0.0557,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.759603, 0.062549, 0.024703, 0.055468, 0.013539, 0.024534, 0.059605]","[4, 12, 19, 20, 22, 28, 29]"
2,idID,True,0.060130786812520556,0.009361672887000001,7,7,100,36,0.055494,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.801732, 0.026073, 0.058544, 0.01429, 0.025895, 0.062911, 0.010555]","[4, 19, 20, 22, 28, 29, 30]"
3,idID,True,0.04396586148616862,0.009802904274,7,7,100,35,0.054061,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.846522, 0.02753, 0.061815, 0.015088, 0.010559, 0.027342, 0.011145]","[4, 19, 20, 22, 25, 28, 30]"
4,idID,True,0.029139279722484344,0.010184705229,7,7,100,40,0.057341,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.892781, 0.010546, 0.029034, 0.015912, 0.011136, 0.028836, 0.011754]","[4, 10, 19, 22, 25, 28, 30]"
5,idID,True,0.022377346122516097,0.010264075044,7,7,100,43,0.055416,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.910105, 0.010751, 0.016221, 0.011352, 0.010194, 0.029396, 0.011982]","[4, 10, 22, 25, 27, 28, 30]"
6,idID,True,0.018024959914666572,0.010311876565,7,7,100,47,0.055437,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.928106, 0.010964, 0.010198, 0.016542, 0.011577, 0.010396, 0.012219]","[4, 10, 21, 22, 25, 27, 30]"
7,idID,True,0.014768267129021963,0.010334302679999999,7,7,100,61,0.054822,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.934216, 0.010066, 0.011036, 0.010265, 0.011653, 0.010464, 0.012299]","[4, 9, 10, 21, 25, 27, 30]"
8,idID,True,0.011662861773403003,0.010406995431,6,6,100,76,0.058545,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.943716, 0.011148, 0.010369, 0.011772, 0.01057, 0.012424]","[4, 10, 21, 25, 27, 30]"
9,idID,True,0.008991768864479617,0.010496359403,5,5,100,54,0.059537,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.953605, 0.011265, 0.011895, 0.010681, 0.012554]","[4, 10, 25, 27, 30]"
10,iDR,True,0.008724740713353853,0.010506564549000001,5,5,100,38,0.056067,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.954804, 0.011279, 0.01191, 0.010694, 0.011313]","[4, 10, 25, 27, 30]"
11,TID,True,0.008473884312648098,0.010516163629500001,5,5,100,52,0.058076,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.9559352999999999, 0.011279, 0.01191, 0.010694, 0.0101817]","[4, 10, 25, 27, 30]"
12,iDR,True,0.008245832710260496,0.010525676041,5,5,100,62,0.054177,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.957015, 0.010163, 0.011923, 0.010706, 0.010193]","[4, 10, 25, 27, 30]"
13,iDR,False,0.008057081603670304,0.010532516994,5,5,100,67,0.054372,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
14,iDR,False,0.008057081603670304,0.010532516994,5,5,100,91,0.053757,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
15,iDR,False,0.008057081603670304,0.010532516994,5,5,100,90,0.05409,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
16,iDR,False,0.008057081603670304,0.010532516994,5,5,100,84,0.052907,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
17,iDR,False,0.008057081603670304,0.010532516994,5,5,100,91,0.054489,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
18,iDR,False,0.008057081603670304,0.010532516994,5,5,100,94,0.055246,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
19,iDR,False,0.008057081603670304,0.010532516994,5,5,100,88,0.05389,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
20,iDR,False,0.008057081603670304,0.010532516994,5,5,100,85,0.055339,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
21,iDR,False,0.008057081603670304,0.010532516994,5,5,100,91,0.054942,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
22,iDR,False,0.008057081603670304,0.010532516994,5,5,100,91,0.055293,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
23,iDR,False,0.008057081603670304,0.010532516994,5,5,100,90,0.05875,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
24,iDR,False,0.008057081603670304,0.010532516994,5,5,100,94,0.054186,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.958157, 0.010175, 0.010744, 0.010719, 0.010205]","[4, 10, 25, 27, 30]"
