iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy
0,idID,True,0.18965219993919902,0.0036378956955703565,10,"[0.01402132 0.51931412 0.11273235 0.02551345 0.09573765 0.0668706
 0.02175893 0.01982453 0.08141299 0.04281406]",[ 0  1  9 12 16 19 20 24 26 28],100,99,0.019058,1000,100,0.01,0.002,1,10,10,idID,2,first
1,idID,True,0.16573414528878314,0.0037752173825372085,10,"[0.01562669 0.57877281 0.01114495 0.0284346  0.1066991  0.07452693
 0.02425021 0.02209433 0.09073435 0.04771604]",[ 0  1  4 12 16 19 20 24 26 28],100,67,0.016999,1000,100,0.01,0.002,1,10,10,idID,2,first
2,idID,True,0.141798280134862,0.003834576334038919,10,"[0.0169991  0.62960343 0.01212375 0.03093187 0.11606993 0.08107224
 0.02637998 0.02403477 0.01087825 0.05190669]",[ 0  1  4 12 16 19 20 24 25 28],100,61,0.016602,1000,100,0.01,0.002,1,10,10,idID,2,first
3,idID,True,0.12441221635605589,0.0037131719581799923,10,"[0.0182997  0.67777437 0.01305134 0.03329846 0.12495044 0.0107651
 0.02839831 0.02587366 0.01171054 0.05587807]",[ 0  1  4 12 16 17 20 24 25 28],100,58,0.01649,1000,100,0.01,0.002,1,10,10,idID,2,first
4,idID,True,0.11109727997559166,0.003570737777896856,10,"[0.01917962 0.71036453 0.0136789  0.03489959 0.13095857 0.01128273
 0.02976382 0.01048084 0.02711778 0.01227363]",[ 0  1  4 12 16 17 20 21 24 25],100,66,0.01685,1000,100,0.01,0.002,1,10,10,idID,2,first
5,idID,True,0.09606846163142883,0.0040763806162895195,10,"[0.02181879 0.80811268 0.01556115 0.01137603 0.03970187 0.01283526
 0.0338594  0.01192303 0.03084926 0.01396252]",[ 0  1  4  7 12 17 20 21 24 25],100,65,0.016886,1000,100,0.01,0.002,1,10,10,idID,2,first
6,idID,True,0.07837071824775214,0.004041581448190041,10,"[0.02248669 0.83284988 0.0160375  0.01172426 0.01322817 0.03489588
 0.01228801 0.03179359 0.01438993 0.01030611]",[ 0  1  4  7 17 20 21 24 25 27],100,70,0.017102,1000,100,0.01,0.002,1,10,10,idID,2,first
7,idID,True,0.06624886574434745,0.004051072477194835,10,"[0.02306081 0.85411379 0.01644696 0.0120236  0.01025532 0.0135659
 0.01260174 0.03260532 0.01475732 0.01056924]",[ 0  1  4  7 16 17 21 24 25 27],100,70,0.017189,1000,100,0.01,0.002,1,10,10,idID,2,first
8,idID,True,0.054446310463668476,0.004075420354471405,10,"[0.02359416 0.87386785 0.01682735 0.01230168 0.0104925  0.01387966
 0.0128932  0.01509863 0.01081369 0.01023128]",[ 0  1  4  7 16 17 21 25 27 29],100,67,0.016879,1000,100,0.01,0.002,1,10,10,idID,2,first
9,idID,True,0.0472519235862146,0.004121493845353165,10,"[0.88591107 0.01705925 0.01247122 0.01013782 0.0106371  0.01407094
 0.01307088 0.01530672 0.01096272 0.01037228]",[ 1  4  7 10 16 17 21 25 27 29],100,71,0.017255,1000,100,0.01,0.002,1,10,10,idID,2,first
10,idID,True,0.04578386176009792,0.004022712408575049,10,"[0.8922094  0.01255988 0.01020989 0.01071273 0.01417097 0.01316381
 0.01541554 0.01104066 0.01007109 0.01044603]",[ 1  7 10 16 17 21 25 27 28 29],100,68,0.017105,1000,100,0.01,0.002,1,10,10,idID,2,first
11,idID,True,0.04471196522525729,0.004007219001263416,10,"[0.89449921 0.01023609 0.01002566 0.01074022 0.01420734 0.0131976
 0.0154551  0.01106899 0.01009694 0.01047283]",[ 1 10 13 16 17 21 25 27 28 29],100,67,0.017108,1000,100,0.01,0.002,1,10,10,idID,2,first
12,idID,True,0.042146315273929605,0.0040900077901108245,10,"[0.89827858 0.01004225 0.01027934 0.01006802 0.0107856  0.01325336
 0.0155204  0.01111576 0.0101396  0.01051708]",[ 1  8 10 13 16 21 25 27 28 29],100,63,0.016721,1000,100,0.01,0.002,1,10,10,idID,2,first
13,idID,True,0.040564889393641515,0.004096020549763255,10,"[0.90121054 0.01003264 0.01007503 0.01031289 0.01010089 0.0108208
 0.01557106 0.01115204 0.0101727  0.01055141]",[ 1  5  8 10 13 16 25 27 28 29],100,57,0.016298,1000,100,0.01,0.002,1,10,10,idID,2,first
14,idID,True,0.040498595886514534,0.004126517824977509,10,"[0.90123996 0.01007536 0.01031323 0.01010122 0.01082116 0.01000033
 0.01557157 0.0111524  0.01017303 0.01055176]",[ 1  8 10 13 16 19 25 27 28 29],100,62,0.016495,1000,100,0.01,0.002,1,10,10,idID,2,first
15,idID,True,0.039998499235995015,0.004071965882383685,10,"[0.90139593 0.0100771  0.01031501 0.01010296 0.01082303 0.01000173
 0.01000206 0.01557426 0.01115433 0.01055358]",[ 1  8 10 13 16 17 19 25 27 29],100,58,0.016466,1000,100,0.01,0.002,1,10,10,idID,2,first
16,idID,True,0.038838659079533676,0.004059388858304815,10,"[0.90148875 0.01007814 0.01031608 0.01082414 0.01000276 0.01000309
 0.01557587 0.01115548 0.01055467 0.01000103]",[ 1  8 10 16 17 19 25 27 29 30],100,60,0.016391,1000,100,0.01,0.002,1,10,10,idID,2,first
17,idID,True,0.03879183666170289,0.004059606981810489,10,"[0.90158391 0.0100792  0.01031717 0.01082529 0.01000382 0.01000414
 0.01557751 0.01115666 0.01045022 0.01000209]",[ 1  8 10 16 17 19 25 27 29 30],100,50,0.0158,1000,100,0.01,0.002,1,10,10,idID,2,first
18,idID,True,0.03818114114091276,0.004008712611255412,10,"[0.9066407  0.01013574 0.01037503 0.01005609 0.010886   0.01005993
 0.01006025 0.01121924 0.01050884 0.01005819]",[ 1  8 10 15 16 17 19 27 29 30],100,51,0.015787,1000,100,0.01,0.002,1,10,10,idID,2,first
19,idID,True,0.03813413755301783,0.004008924461480062,10,"[0.90673599 0.0101368  0.01037612 0.01005714 0.01088715 0.01006098
 0.01006131 0.01122042 0.01040484 0.01005924]",[ 1  8 10 15 16 17 19 27 29 30],100,46,0.015655,1000,100,0.01,0.002,1,10,10,idID,2,first
20,idID,True,0.037888255459098207,0.004007399976197387,10,"[0.90710322 0.01000405 0.01014091 0.01038032 0.01006122 0.01089156
 0.01006506 0.01006539 0.01122496 0.01006332]",[ 1  5  8 10 15 16 17 19 27 30],100,45,0.015496,1000,100,0.01,0.002,1,10,10,idID,2,first
21,idID,True,0.036251426820905805,0.004051648064762228,10,"[0.90716224 0.0100047  0.01014157 0.010381   0.01006187 0.01089227
 0.01006604 0.01000065 0.01122569 0.01006397]",[ 1  5  8 10 15 16 19 25 27 30],100,49,0.015724,1000,100,0.01,0.002,1,10,10,idID,2,first
22,idID,True,0.03555969961885582,0.004112242578407808,10,"[0.90722216 0.01000066 0.01000536 0.01014224 0.01038169 0.01006254
 0.01089299 0.01000131 0.01122643 0.01006464]",[ 1  4  5  8 10 15 16 25 27 30],100,45,0.015446,1000,100,0.01,0.002,1,10,10,idID,2,first
23,idID,True,0.035498293242556836,0.004142675358993651,10,"[0.90722702 0.01000071 0.01014229 0.01038174 0.01006259 0.01089304
 0.01000005 0.01000136 0.01122649 0.01006469]",[ 1  4  8 10 15 16 19 25 27 30],100,50,0.015834,1000,100,0.01,0.002,1,10,10,idID,2,first
24,idID,True,0.03546166586171365,0.004142888173085513,10,"[0.90732122 0.01000175 0.01014334 0.01027899 0.01006364 0.01089417
 0.01000109 0.0100024  0.01122766 0.01006573]",[ 1  4  8 10 15 16 19 25 27 30],100,52,0.016228,1000,100,0.01,0.002,1,10,10,idID,2,first
25,idID,True,0.0354253890138887,0.004143098902572462,10,"[0.90741449 0.01000278 0.01014439 0.01017725 0.01006467 0.01089529
 0.01000212 0.01000343 0.01122881 0.01006677]",[ 1  4  8 10 15 16 19 25 27 30],100,45,0.015731,1000,100,0.01,0.002,1,10,10,idID,2,first
26,idID,True,0.03538945949974141,0.004143307567447343,10,"[0.90750685 0.0100038  0.01014542 0.0100765  0.01006569 0.0108964
 0.01000314 0.01000445 0.01122995 0.01006779]",[ 1  4  8 10 15 16 19 25 27 30],100,53,0.015841,1000,100,0.01,0.002,1,10,10,idID,2,first
27,idID,True,0.03535440769384133,0.00414300604623618,10,"[0.90759893 0.01000481 0.01004498 0.01007752 0.01006672 0.01089751
 0.01000415 0.01000546 0.01123109 0.01006882]",[ 1  4  8 10 15 16 19 25 27 30],100,47,0.015576,1000,100,0.01,0.002,1,10,10,idID,2,first
28,idID,True,0.03532382574329417,0.004143426845585867,10,"[0.90769784 0.0100059  0.01004608 0.01007862 0.01006781 0.01078971
 0.01000524 0.01000656 0.01123232 0.01006991]",[ 1  4  8 10 15 16 19 25 27 30],100,45,0.015421,1000,100,0.01,0.002,1,10,10,idID,2,first
29,idID,True,0.03529353564979288,0.00414384352730384,10,"[0.90779579 0.01000698 0.01004716 0.01007971 0.0100689  0.01068297
 0.01000632 0.01000763 0.01123353 0.010071  ]",[ 1  4  8 10 15 16 19 25 27 30],100,33,0.014667,1000,100,0.01,0.002,1,10,10,idID,2,first
30,idID,True,0.035263534765842194,0.0041442561307968835,10,"[0.90789278 0.01000805 0.01004824 0.01008079 0.01006998 0.01057727
 0.01000739 0.0100087  0.01123473 0.01007208]",[ 1  4  8 10 15 16 19 25 27 30],100,40,0.01508,1000,100,0.01,0.002,1,10,10,idID,2,first
31,idID,True,0.035233820465224976,0.004144664695112099,10,"[0.90798882 0.01000911 0.0100493  0.01008185 0.01007104 0.0104726
 0.01000845 0.01000976 0.01123592 0.01007314]",[ 1  4  8 10 15 16 19 25 27 30],100,41,0.015139,1000,100,0.01,0.002,1,10,10,idID,2,first
32,idID,True,0.035204390142887086,0.004145069258939831,10,"[0.90808392 0.01001016 0.01005035 0.01008291 0.0100721  0.01036896
 0.0100095  0.01001081 0.0112371  0.0100742 ]",[ 1  4  8 10 15 16 19 25 27 30],100,34,0.014614,1000,100,0.01,0.002,1,10,10,idID,2,first
33,idID,True,0.03517524121482155,0.004145469860616579,10,"[0.90817809 0.0100112  0.01005139 0.01008395 0.01007314 0.01026634
 0.01001054 0.01001185 0.01123826 0.01007524]",[ 1  4  8 10 15 16 19 25 27 30],100,37,0.014908,1000,100,0.01,0.002,1,10,10,idID,2,first
34,idID,True,0.035146371117952484,0.004145866538127918,10,"[0.90827134 0.01001223 0.01005242 0.01008499 0.01007417 0.01016472
 0.01001156 0.01001288 0.01123941 0.01007628]",[ 1  4  8 10 15 16 19 25 27 30],100,42,0.015205,1000,100,0.01,0.002,1,10,10,idID,2,first
35,idID,True,0.035117777310018,0.004146259329111373,10,"[0.90836367 0.01001324 0.01005345 0.01008601 0.0100752  0.01006409
 0.01001258 0.0100139  0.01124056 0.0100773 ]",[ 1  4  8 10 15 16 19 25 27 30],100,46,0.015547,1000,100,0.01,0.002,1,10,10,idID,2,first
36,idID,True,0.035097187729447775,0.004146462610384058,10,"[0.90846579 0.01001437 0.01005458 0.01008715 0.01007633 0.01006522
 0.01001371 0.01001502 0.0111294  0.01007843]",[ 1  4  8 10 15 16 19 25 27 30],100,34,0.014597,1000,100,0.01,0.002,1,10,10,idID,2,first
