iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.09055111488467668,0.005279563936999999,7,7,100,53,0.158645,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.028598, 0.057074, 0.28644, 0.024548, 0.041639, 0.046348, 0.515353]","[2, 7, 8, 15, 18, 19, 25]"
1,idID,True,0.0651511845041269,0.005120730419,7,7,100,48,0.133714,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.019262, 0.038443, 0.192935, 0.016535, 0.028046, 0.031218, 0.673561]","[2, 7, 8, 15, 18, 19, 25]"
2,idID,True,0.050709872499315134,0.0050400719,7,7,100,35,0.128252,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.014522, 0.028982, 0.145453, 0.012466, 0.021144, 0.023535, 0.753898]","[2, 7, 8, 15, 18, 19, 25]"
3,idID,True,0.0457141073797382,0.005010502277,7,7,100,18,0.132644,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.014803, 0.148267, 0.012707, 0.021553, 0.02399, 0.010193, 0.768485]","[2, 8, 15, 18, 19, 21, 25]"
4,idID,True,0.041005064504137816,0.005074986811000001,7,7,100,29,0.123168,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.015013, 0.010142, 0.150371, 0.012887, 0.021859, 0.010338, 0.77939]","[2, 4, 8, 15, 18, 21, 25]"
5,idID,True,0.03835559948248474,0.005108375196000001,6,6,100,47,0.120223,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.01517, 0.010248, 0.151942, 0.013022, 0.022087, 0.787532]","[2, 4, 8, 15, 18, 25]"
6,idID,True,0.03520295409541323,0.005135739916,6,6,100,45,0.128733,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010301, 0.152731, 0.01309, 0.022202, 0.791624, 0.010052]","[4, 8, 15, 18, 25, 27]"
7,idID,True,0.03305732008389768,0.005125638525,6,6,100,59,0.119839,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010428, 0.154618, 0.010124, 0.013252, 0.801403, 0.010176]","[4, 8, 12, 15, 25, 27]"
8,idID,True,0.030749194445428486,0.005132149015,5,5,100,77,0.126468,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010535, 0.156199, 0.013388, 0.809599, 0.01028]","[4, 8, 15, 25, 27]"
9,TID,True,0.028754212665062163,0.0050958796072000006,5,5,100,66,0.131275,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010535, 0.1405791, 0.013388, 0.8252189, 0.01028]","[4, 8, 15, 25, 27]"
10,iDR,True,0.027214613818263306,0.005067082177,5,5,100,59,0.145368,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010685, 0.128325, 0.013579, 0.836984, 0.010427]","[4, 8, 15, 25, 27]"
11,idID,True,0.025708973388270655,0.0050044646830000004,4,4,100,46,0.120875,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.129711, 0.013726, 0.846024, 0.01054]","[8, 15, 25, 27]"
12,idID,True,0.024601598104705736,0.005032865402,3,3,100,20,0.127049,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.131093, 0.013872, 0.855035]","[8, 15, 25]"
13,idID,True,0.021867458674450984,0.005002493758,3,3,100,21,0.123022,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.114495, 0.012116, 0.873389]","[8, 15, 25]"
14,idID,False,0.020524599150069083,0.0051202691480000005,3,3,100,9,0.110801,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010021, 0.114738, 0.875241]","[4, 8, 25]"
15,TID,True,0.01886501033975389,0.005093626984400001,3,3,100,73,0.127774,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.010021, 0.1032642, 0.8867148]","[4, 8, 25]"
16,idID,True,0.017333066762189916,0.005035205498,2,2,100,72,0.125529,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.104309, 0.895691]","[8, 25]"
17,TID,True,0.01578142936419383,0.005010984948200001,2,2,100,40,0.132902,100,100,0.1,0.005,1,2,15,best,81,best,bench_local,"[0.09387809999999999, 0.9061219]","[8, 25]"
