iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.1255398155004575,0.0051230046759999995,7,7,100,56,0.059559,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.052548, 0.035408, 0.508326, 0.048744, 0.037434, 0.061773, 0.255766]","[3, 7, 8, 9, 22, 24, 27]"
1,idID,True,0.09115176841606634,0.003934696636999999,7,7,100,29,0.0587,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.030127, 0.0203, 0.291432, 0.027946, 0.021462, 0.035416, 0.573318]","[3, 7, 8, 9, 22, 24, 27]"
2,idID,True,0.06929213186256289,0.003457163547,7,7,100,46,0.060929,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.021117, 0.014229, 0.204272, 0.019588, 0.015043, 0.024824, 0.700927]","[3, 7, 8, 9, 22, 24, 27]"
3,idID,True,0.05558274586203275,0.003199503573,7,7,100,42,0.059091,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.016255, 0.010953, 0.157244, 0.015078, 0.01158, 0.019109, 0.76978]","[3, 7, 8, 9, 22, 24, 27]"
4,iDR,True,0.052107464086589554,0.00313792572,7,7,100,46,0.059164,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015093, 0.01017, 0.146005, 0.014, 0.010752, 0.017743, 0.786236]","[3, 7, 8, 9, 22, 24, 27]"
5,idID,True,0.048673876727144114,0.003214835792,7,7,100,53,0.059628,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015154, 0.01004, 0.010211, 0.146592, 0.010795, 0.017814, 0.789394]","[3, 4, 7, 8, 22, 24, 27]"
6,idID,True,0.04459770465356607,0.0032401582149999995,7,7,100,77,0.061639,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015273, 0.010119, 0.010291, 0.147746, 0.01088, 0.010079, 0.795611]","[3, 4, 7, 8, 22, 25, 27]"
7,idID,True,0.041756343812774536,0.003224580894,6,6,100,73,0.059882,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015441, 0.01023, 0.010404, 0.149371, 0.01019, 0.804363]","[3, 4, 7, 8, 25, 27]"
8,idID,True,0.038893641326564046,0.0032064489259999995,5,5,100,70,0.061121,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015603, 0.010338, 0.150942, 0.010297, 0.81282]","[3, 4, 8, 25, 27]"
9,TID,True,0.03628313325511009,0.0031343439325999993,5,5,100,70,0.059959,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015603, 0.010338, 0.1358478, 0.010297, 0.8279141999999999]","[3, 4, 8, 25, 27]"
10,iDR,True,0.03424305469843321,0.0030795213099999996,5,5,100,74,0.061289,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.015818, 0.01048, 0.123947, 0.010439, 0.839316]","[3, 4, 8, 25, 27]"
11,idID,True,0.03201221474189861,0.003049641229,5,5,100,59,0.05688,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010541, 0.124672, 0.0105, 0.844228, 0.010059]","[4, 8, 25, 27, 30]"
12,TID,True,0.031076129545666523,0.0030206923906,5,5,100,61,0.066594,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010541, 0.11220480000000001, 0.0229672, 0.844228, 0.010059]","[4, 8, 25, 27, 30]"
13,TID,True,0.030614400566912312,0.0030627691905999997,5,5,100,36,0.059781,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.02176148, 0.10098432, 0.0229672, 0.844228, 0.010059]","[4, 8, 25, 27, 30]"
14,iDR,True,0.02893242677034018,0.0030214226629999997,5,5,100,57,0.058521,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.021983, 0.091813, 0.023201, 0.85284, 0.010162]","[4, 8, 25, 27, 30]"
15,TID,True,0.0284615134054528,0.003055852538,5,5,100,47,0.062074,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0311643, 0.0826317, 0.023201, 0.85284, 0.010162]","[4, 8, 25, 27, 30]"
16,iDR,True,0.027011243407322034,0.0030220327679999996,5,5,100,35,0.05913,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.031424, 0.074988, 0.023394, 0.859947, 0.010247]","[4, 8, 25, 27, 30]"
17,TID,True,0.026563887208619977,0.0030501532679999997,5,5,100,38,0.055743,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0389228, 0.0674892, 0.023394, 0.859947, 0.010247]","[4, 8, 25, 27, 30]"
18,TID,True,0.025171159446734436,0.0030179136771599996,5,5,100,38,0.061811,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0389228, 0.06074028, 0.023394, 0.8666959200000001, 0.010247]","[4, 8, 25, 27, 30]"
19,TID,True,0.024766442070559547,0.0030406912821599997,5,5,100,31,0.058724,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.044996828, 0.054666252, 0.023394, 0.8666959200000001, 0.010247]","[4, 8, 25, 27, 30]"
20,TID,True,0.023608613552723607,0.0030145772135796,5,5,100,48,0.062317,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.044996828, 0.0491996268, 0.023394, 0.8721625452, 0.010247]","[4, 8, 25, 27, 30]"
21,TID,True,0.023126395180618254,0.00300315306023664,5,5,100,43,0.063387,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.044996828, 0.04427966412, 0.028313962680000002, 0.8721625452, 0.010247]","[4, 8, 25, 27, 30]"
22,TID,True,0.022799898030011496,0.0030197579342816395,5,5,100,27,0.054854,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.049424794412000005, 0.039851697708, 0.028313962680000002, 0.8721625452, 0.010247]","[4, 8, 25, 27, 30]"
23,TID,True,0.02193374977403968,0.0030007207782865282,5,5,100,33,0.059228,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.049424794412000005, 0.0358665279372, 0.028313962680000002, 0.8761477149708, 0.010247]","[4, 8, 25, 27, 30]"
24,TID,True,0.021800377411688502,0.003029272918286529,5,5,100,26,0.057087,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.049424794412000005, 0.0358665279372, 0.01, 0.028313962680000002, 0.8761477149708]","[4, 8, 18, 25, 27]"
25,iDR,False,0.02109495242199696,0.0030153094679999997,5,5,100,27,0.058847,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.049615, 0.032404, 0.010038, 0.028423, 0.879519]","[4, 8, 18, 25, 27]"
26,iDR,True,0.020441048857968075,0.003001977281,5,5,100,29,0.055789,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.049776, 0.029258, 0.010071, 0.028515, 0.882379]","[4, 8, 18, 25, 27]"
27,TID,True,0.020215934596890944,0.0030129490310000003,5,5,100,20,0.056184,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0527018, 0.0263322, 0.010071, 0.028515, 0.882379]","[4, 8, 18, 25, 27]"
28,iDR,True,0.019676340802684773,0.0030021267569999995,5,5,100,21,0.057467,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.052841, 0.023762, 0.010098, 0.02859, 0.88471]","[4, 8, 18, 25, 27]"
29,iDR,False,0.019676340802684773,0.0030021267569999995,5,5,100,12,0.054027,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.052841, 0.023762, 0.010098, 0.02859, 0.88471]","[4, 8, 18, 25, 27]"
30,iDR,False,0.019676340802684773,0.0030021267569999995,5,5,100,14,0.057186,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.052841, 0.023762, 0.010098, 0.02859, 0.88471]","[4, 8, 18, 25, 27]"
31,TID,True,0.019487053203048624,0.0030110375069999995,5,5,100,21,0.056373,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0552172, 0.021385799999999996, 0.010098, 0.02859, 0.88471]","[4, 8, 18, 25, 27]"
32,TID,True,0.019004635239026662,0.0030008215103399997,5,5,100,28,0.059459,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0552172, 0.019247219999999995, 0.010098, 0.02859, 0.88684858]","[4, 8, 18, 25, 27]"
33,TID,True,0.018847058977052574,0.0030080392178399996,5,5,100,16,0.058228,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057141922, 0.017322497999999995, 0.010098, 0.02859, 0.88684858]","[4, 8, 18, 25, 27]"
34,iDR,True,0.01848353296743362,0.00300091285,5,5,100,23,0.056116,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.057241, 0.015617, 0.010116, 0.02864, 0.888387]","[4, 8, 18, 25, 27]"
35,TID,True,0.018352873289691256,0.003006769225,5,5,100,16,0.055556,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0588027, 0.0140553, 0.010116, 0.02864, 0.888387]","[4, 8, 18, 25, 27]"
36,TID,True,0.01803147947930222,0.0030000550081899996,5,5,100,23,0.058323,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0588027, 0.01264977, 0.010116, 0.02864, 0.88979253]","[4, 8, 18, 25, 27]"
37,TID,True,0.017923807942628208,0.0030047986719399997,5,5,100,10,0.057099,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060067677, 0.011384792999999999, 0.010116, 0.02864, 0.88979253]","[4, 8, 18, 25, 27]"
38,iDR,True,0.01768125342337758,0.0030001150589999996,5,5,100,28,0.061473,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
39,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,16,0.053985,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
40,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,13,0.058877,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
41,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,16,0.056577,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
42,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,14,0.06846,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
43,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,22,0.062839,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
44,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,20,0.063649,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
45,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,21,0.056318,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
46,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,18,0.050692,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
47,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,22,0.054631,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
48,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,17,0.053971,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
49,iDR,False,0.01768125342337758,0.0030001150589999996,5,5,100,18,0.054427,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.060136, 0.010258, 0.010128, 0.028673, 0.890806]","[4, 8, 18, 25, 27]"
