iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.1510281194877822,0.1510281194877822,0.0036853311430000003,[0.       0.       0.       0.       0.       0.       0.071481 0.       0.       0.       0.       0.       0.       0.726342 0.       0.       0.       0.       0.       0.160838 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.041339 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
1,0.12493852070739904,0.12493852070739904,0.003676020023,[0.       0.       0.       0.       0.       0.       0.056123 0.       0.       0.       0.       0.       0.       0.78514  0.       0.       0.       0.       0.       0.12628  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.032457 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
2,0.10622544679667092,0.10622544679667092,0.003670002624999999,[0.       0.       0.       0.       0.       0.       0.046197 0.       0.       0.       0.       0.       0.       0.82314  0.       0.       0.       0.       0.       0.103946 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.026717 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
3,0.09227250861870509,0.09227250861870509,0.0036657948849999995,[0.       0.       0.       0.       0.       0.       0.039254 0.       0.       0.       0.       0.       0.       0.849719 0.       0.       0.       0.       0.       0.088325 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.022702 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
4,0.08150930204707052,0.08150930204707052,0.0036626899039999996,[0.       0.       0.       0.       0.       0.       0.034126 0.       0.       0.       0.       0.       0.       0.869353 0.       0.       0.       0.       0.       0.076786 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.019736 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
5,0.07296872329760025,0.07296872329760025,0.0036602960879999996,[0.       0.       0.       0.       0.       0.       0.030183 0.       0.       0.       0.       0.       0.       0.884449 0.       0.       0.       0.       0.       0.067913 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.017455 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
6,0.06603463385297764,0.06603463385297764,0.003658399963,[0.       0.       0.       0.       0.       0.       0.027057 0.       0.       0.       0.       0.       0.       0.896418 0.       0.       0.       0.       0.       0.060878 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.015647 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
7,0.06101018539254427,0.06101018539254427,0.003657050802,[0.       0.       0.       0.       0.       0.       0.024831 0.       0.       0.       0.       0.       0.       0.904939 0.       0.       0.       0.       0.       0.05587  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01436  0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
8,0.0560740639432416,0.0560740639432416,0.003655741801,[0.       0.       0.       0.       0.       0.       0.022675 0.       0.       0.       0.       0.       0.       0.913191 0.       0.       0.       0.       0.       0.05102  0.       0.       0.       0.       0.       0.       0.       0.       0.       0.013113 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
9,0.03808014003677452,0.03808014003677452,0.005174698742999999,[0.       0.       0.       0.       0.       0.       0.020864 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.920126 0.046945 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.012066 0.      ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],4.0,500,100,0.1,0.003,1,4,random,83,first
