iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.21169902704690366,0.0023387946450000004,7,7,100,89,0.16553,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.112937, 0.067136, 0.06329, 0.025134, 0.103633, 0.091218, 0.536652]","[2, 3, 5, 7, 13, 20, 21]"
1,idID,True,0.18999106376170982,0.002443291132,7,7,100,57,0.180145,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.07484, 0.070552, 0.028018, 0.011147, 0.115525, 0.101685, 0.598232]","[3, 5, 7, 10, 13, 20, 21]"
2,idID,True,0.18617135906265103,0.002367185973,7,7,100,52,0.146405,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.076213, 0.071847, 0.011352, 0.117645, 0.103551, 0.609209, 0.010183]","[3, 5, 10, 13, 20, 21, 29]"
3,iDR,True,0.18455578716257715,0.002350686833,7,7,100,60,0.143615,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.069118, 0.072399, 0.011439, 0.118548, 0.104346, 0.613888, 0.010261]","[3, 5, 10, 13, 20, 21, 29]"
4,idID,True,0.15020224300524096,0.0022324121,7,7,100,61,0.153457,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.077534, 0.081215, 0.011218, 0.012832, 0.117052, 0.688639, 0.01151]","[3, 5, 8, 10, 20, 21, 29]"
5,idID,True,0.14982750929092753,0.0022325898819999996,7,7,100,47,0.148837,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.077634, 0.081319, 0.011232, 0.011564, 0.117202, 0.689524, 0.011525]","[3, 5, 8, 10, 20, 21, 29]"
6,idID,True,0.14951063261945344,0.002261429733,7,7,100,43,0.146431,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.077756, 0.081446, 0.010016, 0.01125, 0.117386, 0.690604, 0.011543]","[3, 5, 7, 8, 20, 21, 29]"
7,idID,True,0.14604432858161043,0.002235260995,7,7,100,53,0.129765,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.077757, 0.081447, 0.01125, 0.117388, 0.690614, 0.01, 0.011543]","[3, 5, 8, 20, 21, 27, 29]"
8,TID,True,0.14258676883062849,0.0022310232882,7,7,100,50,0.126203,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.077757, 0.081447, 0.01125, 0.1056492, 0.690614, 0.021738800000000003, 0.011543]","[3, 5, 8, 20, 21, 27, 29]"
9,TID,True,0.14026661978620125,0.0022357390695,7,7,100,44,0.127438,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.077757, 0.0733023, 0.01125, 0.1056492, 0.690614, 0.029883500000000004, 0.011543]","[3, 5, 8, 20, 21, 27, 29]"
10,idID,True,0.12010910241247975,0.002297103631,7,7,100,45,0.137041,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.083012, 0.01201, 0.010676, 0.112789, 0.737287, 0.031903, 0.012323]","[3, 8, 12, 20, 21, 27, 29]"
11,TID,True,0.11714780958127625,0.0023892071284,8,8,100,49,0.136381,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.083012, 0.011278900000000001, 0.01201, 0.010676, 0.10151009999999999, 0.737287, 0.031903, 0.012323]","[3, 4, 8, 12, 20, 21, 27, 29]"
12,idID,True,0.0805249648932007,0.002342704093,8,8,100,46,0.150375,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011007, 0.091374, 0.012415, 0.01322, 0.011751, 0.811552, 0.035117, 0.013564]","[0, 3, 4, 8, 12, 21, 27, 29]"
13,iDR,True,0.0801022900796059,0.002340182514,8,8,100,37,0.141227,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.01102, 0.091481, 0.01243, 0.013236, 0.010588, 0.812507, 0.035158, 0.01358]","[0, 3, 4, 8, 12, 21, 27, 29]"
14,idID,True,0.07981518735000864,0.002340194673,8,8,100,45,0.137728,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011059, 0.091804, 0.012474, 0.013283, 0.010625, 0.815374, 0.031754, 0.013628]","[0, 3, 4, 8, 12, 21, 27, 29]"
15,idID,True,0.07914428756703748,0.002340661708,8,8,100,43,0.137046,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011074, 0.091929, 0.012491, 0.013301, 0.010639, 0.816486, 0.031797, 0.012282]","[0, 3, 4, 8, 12, 21, 27, 29]"
16,idID,True,0.04297793237006248,0.002137115298,8,8,100,57,0.137974,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012062, 0.013606, 0.014488, 0.011588, 0.010892, 0.88935, 0.034635, 0.013378]","[0, 4, 8, 12, 13, 21, 27, 29]"
17,idID,True,0.042210937758113486,0.0021373060209999998,8,8,100,42,0.159026,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012078, 0.013624, 0.014507, 0.011604, 0.010907, 0.890542, 0.034681, 0.012056]","[0, 4, 8, 12, 13, 21, 27, 29]"
18,idID,True,0.041176829348450406,0.002109707546,8,8,100,38,0.158969,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012384, 0.013969, 0.014874, 0.011898, 0.011183, 0.010253, 0.913079, 0.012361]","[0, 4, 8, 12, 13, 15, 21, 29]"
19,iDR,True,0.04062723754533838,0.002110691996,8,8,100,42,0.164982,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011159, 0.013986, 0.014892, 0.011913, 0.011197, 0.010266, 0.91421, 0.012376]","[0, 4, 8, 12, 13, 15, 21, 29]"
20,iDR,True,0.03999837359803073,0.002108984277,8,8,100,47,0.140678,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011172, 0.014002, 0.014909, 0.011926, 0.010089, 0.010278, 0.915236, 0.01239]","[0, 4, 8, 12, 13, 15, 21, 29]"
21,TID,True,0.03593457766344533,0.002095620139,8,8,100,55,0.143199,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011172, 0.014002, 0.014909, 0.011926, 0.010278, 0.915236, 0.01, 0.01239]","[0, 4, 8, 12, 15, 21, 27, 29]"
22,iDR,True,0.03519949985822778,0.002095936254,8,8,100,41,0.151106,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.011187, 0.014021, 0.014929, 0.011942, 0.010292, 0.916451, 0.010013, 0.011166]","[0, 4, 8, 12, 15, 21, 27, 29]"
23,iDR,True,0.03469364180414568,0.002096817644,8,8,100,37,0.15901,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.01008, 0.014037, 0.014946, 0.011955, 0.010304, 0.917476, 0.010024, 0.011178]","[0, 4, 8, 12, 15, 21, 27, 29]"
24,idID,True,0.029895326870407163,0.002117177639,7,7,100,49,0.166268,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.010185, 0.014183, 0.015102, 0.012079, 0.927028, 0.010128, 0.011294]","[0, 4, 8, 12, 21, 27, 29]"
25,idID,True,0.029202071372829982,0.002117319603,7,7,100,52,0.155928,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.010197, 0.014199, 0.015119, 0.012093, 0.928077, 0.010139, 0.010176]","[0, 4, 8, 12, 21, 27, 29]"
26,idID,True,0.024362259160648995,0.0021256466210000003,6,6,100,63,0.132138,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.014345, 0.015275, 0.012218, 0.937638, 0.010243, 0.010281]","[4, 8, 12, 21, 27, 29]"
27,idID,True,0.02233832960316364,0.002123441365,5,5,100,55,0.142979,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.014493, 0.015433, 0.012344, 0.947342, 0.010387]","[4, 8, 12, 21, 29]"
28,idID,True,0.021174079083524294,0.002130472631,5,5,100,52,0.144173,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.014499, 0.015439, 0.012349, 0.94771, 0.010004]","[4, 8, 12, 21, 24]"
29,idID,True,0.020046238368815434,0.0020813316339999997,5,5,100,37,0.131504,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.014533, 0.015475, 0.010024, 0.94994, 0.010028]","[4, 8, 15, 21, 24]"
30,idID,True,0.015029643376667111,0.002100980941,4,4,100,54,0.148412,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.01468, 0.015632, 0.959559, 0.01013]","[4, 8, 21, 24]"
31,TID,True,0.014040231029561832,0.002126671241,4,4,100,47,0.133096,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.01468, 0.015632, 0.01, 0.959559]","[4, 8, 18, 21]"
32,iDR,True,0.013554369505055112,0.002119140012,4,4,100,45,0.134812,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.014705, 0.014093, 0.010017, 0.961186]","[4, 8, 18, 21]"
33,idID,True,0.008743404856257898,0.002087019619,3,3,100,49,0.140054,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.014854, 0.014236, 0.970911]","[4, 8, 21]"
34,iDR,True,0.008371723023107156,0.0020739523410000004,3,3,100,32,0.138436,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.013388, 0.014257, 0.972354]","[4, 8, 21]"
35,idID,True,0.007644310489080454,0.002056685635,3,3,100,39,0.146602,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012202, 0.012994, 0.974805]","[4, 8, 21]"
36,iDR,True,0.007220076211531128,0.002050104508,3,3,100,28,0.133757,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012218, 0.01171, 0.976072]","[4, 8, 21]"
37,TID,True,0.006828400827934195,0.002043973152,3,3,100,37,0.133628,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012218, 0.010539, 0.9772430000000001]","[4, 8, 21]"
38,TID,True,0.006392658156930502,0.002016918167,3,3,100,50,0.150456,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.012218, 0.9772430000000001, 0.01]","[4, 21, 25]"
39,TID,True,0.006075503927866842,0.0020059390722000003,3,3,100,44,0.132217,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
40,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,31,0.144182,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
41,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,35,0.1236,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
42,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,40,0.128922,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
43,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,41,0.125893,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
44,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,38,0.12604,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
45,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,39,0.127806,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
46,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,44,0.122864,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
47,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,40,0.122026,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
48,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,36,0.131253,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
49,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,45,0.123395,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
50,iDR,False,0.006075503927866842,0.0020059390722000003,3,3,100,31,0.125842,100,100,0.1,0.002,1,2,15,best,10,random,bench_local,"[0.0109962, 0.9784648000000001, 0.01]","[4, 21, 25]"
