iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.20958063334603444,0.20958063334603444,0.0035033450029999997,[0.015758 0.010994 0.012219 0.012527 0.024695 0.019418 0.02168  0.022907 0.026647 0.023293 0.019327 0.       0.016639 0.016624 0.01964  0.016643 0.013597 0.011839 0.015497 0.019757 0.013367 0.       0.022715 0.024899 0.019431 0.027071 0.505427 0.01599  0.       0.019343 0.012058],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
1,0.2089827971297951,0.2089827971297951,0.0035053230879999995,[0.015792 0.011018 0.012246 0.012554 0.024749 0.01946  0.019554 0.022957 0.026705 0.023344 0.019369 0.       0.016675 0.01666  0.019683 0.016679 0.013627 0.011865 0.015531 0.0198   0.013396 0.       0.022764 0.024953 0.019473 0.02713  0.506524 0.016025 0.       0.019385 0.012084],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
2,0.20843926171576888,0.20843926171576888,0.0035071042959999997,[0.015823 0.01104  0.01227  0.012579 0.024797 0.019498 0.017633 0.023002 0.026757 0.02339  0.019407 0.       0.016708 0.016693 0.019722 0.016712 0.013654 0.011888 0.015561 0.019839 0.013422 0.       0.022809 0.025002 0.019511 0.027183 0.507515 0.016056 0.       0.019423 0.012108],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
3,0.2078582615622472,0.2078582615622472,0.0035062659369999995,[0.015863 0.011068 0.012301 0.012611 0.024859 0.019547 0.017677 0.02306  0.026824 0.023449 0.019456 0.       0.01675  0.016735 0.019771 0.016754 0.013688 0.011918 0.0156   0.019889 0.013456 0.       0.022866 0.022558 0.01956  0.027251 0.508786 0.016096 0.       0.019472 0.012138],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
4,0.20730060836301822,0.20730060836301822,0.0035070077849999994,[0.0159   0.011094 0.01233  0.012641 0.024917 0.019593 0.017718 0.023114 0.026887 0.021154 0.019502 0.       0.016789 0.016774 0.019817 0.016793 0.01372  0.011946 0.015637 0.019936 0.013488 0.       0.02292  0.022611 0.019606 0.027315 0.50998  0.016134 0.       0.019518 0.012166],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
5,0.20658359008869928,0.20658359008869928,0.0035082338705999996,[0.0159    0.011094  0.01233   0.012641  0.024917  0.019593  0.0159462 0.023114  0.026887  0.021154  0.019502  0.        0.016789  0.016774  0.019817  0.016793  0.01372   0.011946  0.015637  0.019936  0.013488  0.        0.02292   0.022611  0.019606  0.027315  0.5117518 0.016134  0.        0.019518  0.012166 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
6,0.20591263294422113,0.20591263294422113,0.0035075437393999997,[0.0159    0.011094  0.01233   0.012641  0.024917  0.019593  0.0159462 0.023114  0.026887  0.021154  0.019502  0.        0.016789  0.016774  0.019817  0.016793  0.01372   0.011946  0.015637  0.019936  0.013488  0.        0.02292   0.022611  0.0176454 0.027315  0.5117518 0.0180946 0.        0.019518  0.012166 ],[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],28.0,500,100,0.1,0.0035,1,28,random,52,best
7,0.2043324182353063,0.2043324182353063,0.0035000322319999996,[0.016078 0.       0.012468 0.012783 0.025197 0.019813 0.016125 0.023373 0.027189 0.021391 0.019721 0.       0.016977 0.016962 0.020039 0.016981 0.013874 0.01208  0.015812 0.02016  0.013639 0.       0.023177 0.022865 0.017843 0.027621 0.517493 0.018298 0.       0.019737 0.012302],[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],27.0,500,100,0.1,0.0035,1,28,random,52,best
8,0.20365293194300368,0.20365293194300368,0.0035144228312999994,[0.016078  0.        0.012468  0.012783  0.0275147 0.019813  0.016125  0.023373  0.027189  0.021391  0.019721  0.        0.016977  0.016962  0.020039  0.016981  0.013874  0.01208   0.015812  0.02016   0.013639  0.        0.0208593 0.022865  0.017843  0.027621  0.517493  0.018298  0.        0.019737  0.012302 ],[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],27.0,500,100,0.1,0.0035,1,28,random,52,best
9,0.20300378539867242,0.20300378539867242,0.003515486274099999,[0.016078  0.        0.012468  0.012783  0.0275147 0.019813  0.016125  0.023373  0.027189  0.021391  0.019721  0.        0.016977  0.016962  0.020039  0.016981  0.013874  0.01208   0.015812  0.02016   0.013639  0.        0.0208593 0.022865  0.0160587 0.027621  0.5192773 0.018298  0.        0.019737  0.012302 ],[1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1.],27.0,500,100,0.1,0.0035,1,28,random,52,best
