iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.10730675971582646,0.008599544979999998,7,7,100,65,0.056046,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.021379, 0.037551, 0.083967, 0.670333, 0.069104, 0.032392, 0.085274]","[0, 1, 2, 4, 8, 13, 22]"
1,idID,True,0.08338614511142065,0.009161225161,7,7,100,33,0.064295,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.016078, 0.028241, 0.063149, 0.752068, 0.051971, 0.024361, 0.064132]","[0, 1, 2, 4, 8, 13, 22]"
2,idID,True,0.06543710678226011,0.009391959517999999,7,7,100,35,0.062538,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.016998, 0.029857, 0.066763, 0.795109, 0.054945, 0.010572, 0.025755]","[0, 1, 2, 4, 8, 10, 13]"
3,idID,True,0.05027127397287165,0.00985491368,7,7,100,31,0.058968,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.018021, 0.031654, 0.842959, 0.058252, 0.011208, 0.027305, 0.010602]","[0, 1, 4, 8, 10, 13, 16]"
4,idID,True,0.039413724040847364,0.009952533938999999,7,7,100,41,0.059844,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.018935, 0.033259, 0.885695, 0.010507, 0.011776, 0.028689, 0.011139]","[0, 1, 4, 9, 10, 13, 16]"
5,idID,True,0.028407619710496195,0.010048743484000002,7,7,100,42,0.057425,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.019386, 0.906786, 0.010757, 0.012056, 0.029372, 0.010238, 0.011404]","[0, 4, 9, 10, 13, 15, 16]"
6,idID,True,0.021330741909317302,0.010157338343000002,7,7,100,39,0.055718,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.019769, 0.9247, 0.01097, 0.012294, 0.01044, 0.011629, 0.010198]","[0, 4, 9, 10, 15, 16, 21]"
7,idID,True,0.017620325634158513,0.010290162072999997,7,7,100,55,0.057619,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.933823, 0.011078, 0.012415, 0.010543, 0.011744, 0.010299, 0.010099]","[4, 9, 10, 15, 16, 21, 28]"
8,idID,True,0.014206019392381496,0.01036973366,6,6,100,76,0.058449,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.944283, 0.012554, 0.010661, 0.011876, 0.010414, 0.010212]","[4, 10, 15, 16, 21, 28]"
9,idID,True,0.011470889842556623,0.010479950802999998,5,5,100,73,0.058379,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.954458, 0.012689, 0.012004, 0.010526, 0.010322]","[4, 10, 16, 21, 28]"
10,idID,True,0.009924738112039595,0.010545644546,5,5,100,50,0.055344,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.956376, 0.012714, 0.010547, 0.01002, 0.010343]","[4, 10, 21, 25, 28]"
11,TID,True,0.008861236600325083,0.010508859315,5,5,100,80,0.058301,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.956376, 0.012714, 0.010547, 0.01002, 0.01]","[4, 10, 21, 25, 27]"
12,TID,True,0.008302696988015919,0.010512841501999999,5,5,100,70,0.054385,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.956376, 0.012714, 0.01002, 0.01, 0.01]","[4, 10, 25, 27, 30]"
13,TID,True,0.008036129704791449,0.010523994222799999,5,5,100,85,0.055951,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.9576474, 0.011442599999999999, 0.01002, 0.01, 0.01]","[4, 10, 25, 27, 30]"
