iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.2068337723452521,0.003747986363,7,7,100,100,0.039965,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.079952, 0.173588, 0.012148, 0.023513, 0.223577, 0.197167, 0.290055]","[3, 19, 20, 21, 22, 23, 27]"
1,iDR,True,0.20126443854632778,0.0037082415329999997,7,7,100,100,0.039603,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.077698, 0.168695, 0.011806, 0.02285, 0.217275, 0.191609, 0.310067]","[3, 19, 20, 21, 22, 23, 27]"
2,iDR,True,0.19547446031519258,0.003667036741,7,7,100,100,0.043934,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.075361, 0.163622, 0.011451, 0.022163, 0.210741, 0.185847, 0.330816]","[3, 19, 20, 21, 22, 23, 27]"
3,iDR,True,0.1894765303163918,0.0036244717609999998,7,7,100,100,0.039602,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.072948, 0.158382, 0.011084, 0.021453, 0.203992, 0.179896, 0.352244]","[3, 19, 20, 21, 22, 23, 27]"
4,iDR,True,0.18329037608045945,0.003580701429,7,7,100,94,0.038984,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.070466, 0.152993, 0.010707, 0.020723, 0.197051, 0.173775, 0.374285]","[3, 19, 20, 21, 22, 23, 27]"
5,iDR,True,0.17693530829169893,0.003535870821,7,7,100,95,0.039559,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.067924, 0.147473, 0.010321, 0.019975, 0.189942, 0.167506, 0.39686]","[3, 19, 20, 21, 22, 23, 27]"
6,iDR,True,0.1749235585913511,0.003530653124,7,7,100,91,0.038874,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.069081, 0.149985, 0.010497, 0.020315, 0.193178, 0.153324, 0.40362]","[3, 19, 20, 21, 22, 23, 27]"
7,iDR,True,0.17290214731730258,0.00352580195,7,7,100,76,0.039222,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.070157, 0.15232, 0.01066, 0.020631, 0.196186, 0.14014, 0.409905]","[3, 19, 20, 21, 22, 23, 27]"
8,iDR,True,0.17089930352510743,0.003521312055,7,7,100,92,0.039145,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.071154, 0.154485, 0.010812, 0.020924, 0.198975, 0.127919, 0.415731]","[3, 19, 20, 21, 22, 23, 27]"
9,iDR,True,0.1689357133638031,0.0035171569299999998,7,7,100,77,0.038171,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.072076, 0.156487, 0.010952, 0.021195, 0.201553, 0.116619, 0.421118]","[3, 19, 20, 21, 22, 23, 27]"
10,iDR,True,0.1670292358805966,0.003513319571,7,7,100,75,0.0382,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.072926, 0.158333, 0.011081, 0.021445, 0.203931, 0.106196, 0.426087]","[3, 19, 20, 21, 22, 23, 27]"
11,iDR,True,0.16519487325693885,0.003509795715,7,7,100,70,0.037772,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.073709, 0.160033, 0.0112, 0.021675, 0.20612, 0.096602, 0.430661]","[3, 19, 20, 21, 22, 23, 27]"
12,iDR,True,0.16344173042032703,0.0035065564710000004,7,7,100,81,0.038668,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.074428, 0.161594, 0.011309, 0.021886, 0.208131, 0.08779, 0.434862]","[3, 19, 20, 21, 22, 23, 27]"
13,iDR,True,0.16177703025914442,0.003503581641,7,7,100,68,0.038542,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.075087, 0.163025, 0.011409, 0.02208, 0.209974, 0.079711, 0.438713]","[3, 19, 20, 21, 22, 23, 27]"
14,iDR,True,0.160205516150219,0.0035008612569999995,7,7,100,76,0.038128,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.07569, 0.164335, 0.011501, 0.022257, 0.211661, 0.072316, 0.442239]","[3, 19, 20, 21, 22, 23, 27]"
15,iDR,True,0.1599460840115375,0.003504482134,7,7,100,54,0.036961,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.075859, 0.164702, 0.011527, 0.020076, 0.212133, 0.072477, 0.443226]","[3, 19, 20, 21, 22, 23, 27]"
16,iDR,True,0.15846495477922384,0.0035020209049999996,7,7,100,67,0.037379,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.076413, 0.165904, 0.011611, 0.020223, 0.213682, 0.065706, 0.446462]","[3, 19, 20, 21, 22, 23, 27]"
17,iDR,True,0.15822289319659993,0.0035053094129999995,7,7,100,46,0.036345,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.076568, 0.16624, 0.011635, 0.018238, 0.214115, 0.065839, 0.447366]","[3, 19, 20, 21, 22, 23, 27]"
18,iDR,True,0.1568322568290798,0.0035030752760000002,7,7,100,72,0.038043,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.077075, 0.167342, 0.011712, 0.018359, 0.215534, 0.059648, 0.45033]","[3, 19, 20, 21, 22, 23, 27]"
19,iDR,True,0.15553617052227375,0.0035010341079999997,7,7,100,67,0.037638,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.077537, 0.168346, 0.011782, 0.018469, 0.216827, 0.054005, 0.453032]","[3, 19, 20, 21, 22, 23, 27]"
20,iDR,True,0.15530202641000856,0.003501987845,7,7,100,62,0.03736,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.077629, 0.168545, 0.010616, 0.018491, 0.217083, 0.054069, 0.453567]","[3, 19, 20, 21, 22, 23, 27]"
21,iDR,True,0.15409752393810316,0.003500141236,7,7,100,57,0.036652,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.078051, 0.169461, 0.010674, 0.018592, 0.218263, 0.048927, 0.456033]","[3, 19, 20, 21, 22, 23, 27]"
22,iDR,True,0.15386256669751952,0.0035031523140000003,7,7,100,46,0.036812,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.078196, 0.169776, 0.010694, 0.016764, 0.218669, 0.049018, 0.456882]","[3, 19, 20, 21, 22, 23, 27]"
23,iDR,True,0.15274433973981064,0.003501484651,7,7,100,61,0.037519,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.078581, 0.170612, 0.010747, 0.016847, 0.219746, 0.044334, 0.459133]","[3, 19, 20, 21, 22, 23, 27]"
24,iDR,True,0.15252818765275175,0.0035042266309999997,7,7,100,54,0.036605,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.078714, 0.1709, 0.010765, 0.015188, 0.220117, 0.044409, 0.459908]","[3, 19, 20, 21, 22, 23, 27]"
25,iDR,True,0.15149254160918965,0.003502716066,7,7,100,65,0.037146,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.079065, 0.171662, 0.010813, 0.015256, 0.221099, 0.040146, 0.461959]","[3, 19, 20, 21, 22, 23, 27]"
26,iDR,True,0.15053973051364167,0.003501349172,7,7,100,64,0.038782,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.079384, 0.172354, 0.010857, 0.015317, 0.22199, 0.036277, 0.463821]","[3, 19, 20, 21, 22, 23, 27]"
27,iDR,True,0.1496650613373885,0.003500111571,7,7,100,53,0.036012,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.079673, 0.172982, 0.010897, 0.015373, 0.222798, 0.032768, 0.46551]","[3, 19, 20, 21, 22, 23, 27]"
28,iDR,True,0.14946003603045907,0.003502604417,7,7,100,50,0.036737,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.079796, 0.173248, 0.010914, 0.013857, 0.223141, 0.032818, 0.466226]","[3, 19, 20, 21, 22, 23, 27]"
29,iDR,True,0.1486558836990377,0.0035014862499999997,7,7,100,58,0.036561,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.080059, 0.173818, 0.01095, 0.013903, 0.223876, 0.029633, 0.467761]","[3, 19, 20, 21, 22, 23, 27]"
30,iDR,True,0.1479203949670347,0.003500474775,7,7,100,53,0.036493,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.080297, 0.174335, 0.010983, 0.013944, 0.224541, 0.026749, 0.469151]","[3, 19, 20, 21, 22, 23, 27]"
31,iDR,True,0.14772999937457312,0.0035027357279999996,7,7,100,44,0.035943,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.080409, 0.174578, 0.010998, 0.012567, 0.224855, 0.026786, 0.469806]","[3, 19, 20, 21, 22, 23, 27]"
32,iDR,True,0.1470568708142859,0.0035018272849999996,7,7,100,68,0.037533,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.080625, 0.175047, 0.011028, 0.012601, 0.225459, 0.024172, 0.471068]","[3, 19, 20, 21, 22, 23, 27]"
33,iDR,True,0.14644285748104596,0.003501001802,7,7,100,59,0.037621,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.08082, 0.175471, 0.011055, 0.012632, 0.226005, 0.021808, 0.472209]","[3, 19, 20, 21, 22, 23, 27]"
34,iDR,True,0.14588390450185307,0.003500260613,7,7,100,54,0.036565,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.080997, 0.175855, 0.011079, 0.01266, 0.226499, 0.01967, 0.473241]","[3, 19, 20, 21, 22, 23, 27]"
35,iDR,True,0.1457071409994036,0.003502314343,7,7,100,50,0.036109,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.0811, 0.176078, 0.011093, 0.011408, 0.226786, 0.019695, 0.47384]","[3, 19, 20, 21, 22, 23, 27]"
36,iDR,True,0.1451970676523194,0.003501642933,7,7,100,59,0.036563,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.08126, 0.176425, 0.011115, 0.011431, 0.227234, 0.01776, 0.474775]","[3, 19, 20, 21, 22, 23, 27]"
37,iDR,True,0.14473355637078483,0.0035010375,7,7,100,65,0.03791,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.081405, 0.176739, 0.011135, 0.011451, 0.227638, 0.016012, 0.47562]","[3, 19, 20, 21, 22, 23, 27]"
38,iDR,True,0.14431287047716093,0.00350049071,7,7,100,68,0.037798,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.081536, 0.177022, 0.011153, 0.011469, 0.228003, 0.014434, 0.476383]","[3, 19, 20, 21, 22, 23, 27]"
39,iDR,True,0.14393153738578748,0.0035000001750000002,7,7,100,61,0.037766,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.081654, 0.177278, 0.011169, 0.011486, 0.228333, 0.013009, 0.477072]","[3, 19, 20, 21, 22, 23, 27]"
40,iDR,True,0.14369398661002203,0.0035008920349999997,7,7,100,46,0.036402,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.081745, 0.177476, 0.010063, 0.011499, 0.228588, 0.013024, 0.477605]","[3, 19, 20, 21, 22, 23, 27]"
41,iDR,True,0.14334742464875735,0.0035004468509999996,7,7,100,35,0.033674,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.081852, 0.177707, 0.010076, 0.011514, 0.228886, 0.011737, 0.478228]","[3, 19, 20, 21, 22, 23, 27]"
42,iDR,True,0.14303398291456096,0.0035000482520000003,7,7,100,33,0.034184,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.081948, 0.177916, 0.010088, 0.011528, 0.229155, 0.010576, 0.47879]","[3, 19, 20, 21, 22, 23, 27]"
43,iDR,True,0.1428675007302354,0.00350191118,7,7,100,30,0.033461,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.082042, 0.178121, 0.0101, 0.010387, 0.229419, 0.010588, 0.479342]","[3, 19, 20, 21, 22, 23, 27]"
44,iDR,False,0.1428675007302354,0.00350191118,7,7,100,35,0.033832,1000,100,0.1,0.0035,1,2,15,iDR,1,first,ccef,"[0.082042, 0.178121, 0.0101, 0.010387, 0.229419, 0.010588, 0.479342]","[3, 19, 20, 21, 22, 23, 27]"
