iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.24337062240689478,0.24337062240689478,0.00354663880294,[0.         0.         0.         0.         0.0373746  0.110661   0.113058   0.095643   0.         0.06104518 0.016108   0.         0.         0.011299   0.         0.         0.065231   0.034982   0.075761   0.081578   0.         0.         0.034725   0.062453   0.055652   0.07930322 0.         0.033755   0.         0.         0.03137   ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
1,0.23828761290387487,0.23828761290387487,0.0035756121009999997,[0.       0.       0.       0.       0.036506 0.10809  0.110431 0.093421 0.       0.059627 0.015734 0.       0.       0.011036 0.       0.       0.063715 0.034169 0.074001 0.079682 0.       0.       0.033918 0.061002 0.054359 0.100699 0.       0.032971 0.       0.       0.030641],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
2,0.23203314185501542,0.23203314185501542,0.0035167350712,[0.        0.        0.        0.        0.036506  0.10809   0.110431  0.093421  0.        0.059627  0.015734  0.        0.        0.011036  0.        0.        0.063715  0.034169  0.074001  0.0557774 0.        0.        0.033918  0.061002  0.054359  0.100699  0.        0.0568756 0.        0.        0.030641 ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
3,0.22672051254347964,0.22672051254347964,0.0035015659624,[0.        0.        0.        0.        0.036506  0.10809   0.110431  0.093421  0.        0.0417389 0.015734  0.        0.        0.011036  0.        0.        0.063715  0.034169  0.074001  0.0557774 0.        0.        0.033918  0.061002  0.054359  0.100699  0.        0.0747637 0.        0.        0.030641 ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
4,0.21859725555448836,0.21859725555448836,0.0035999494804,[0.        0.        0.        0.        0.036506  0.075663  0.110431  0.093421  0.        0.0417389 0.015734  0.        0.        0.011036  0.        0.        0.063715  0.034169  0.074001  0.0557774 0.        0.        0.033918  0.061002  0.054359  0.133126  0.        0.0747637 0.        0.        0.030641 ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
5,0.21336045729760514,0.21336045729760514,0.003572425378,[0.        0.        0.        0.        0.036506  0.075663  0.110431  0.093421  0.        0.0417389 0.015734  0.        0.        0.011036  0.        0.        0.063715  0.034169  0.074001  0.0557774 0.        0.        0.033918  0.0427014 0.054359  0.133126  0.        0.0930643 0.        0.        0.030641 ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
6,0.20628288059703365,0.20628288059703365,0.0036192883369999995,[0.       0.       0.       0.       0.035104 0.072757 0.10619  0.089833 0.       0.040136 0.01513  0.       0.       0.010612 0.       0.       0.061268 0.032857 0.071159 0.053635 0.       0.       0.032615 0.041061 0.052271 0.166417 0.       0.08949  0.       0.       0.029464],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
7,0.19774260765205692,0.19774260765205692,0.0036751074989999997,[0.       0.       0.       0.       0.033435 0.069297 0.101141 0.085561 0.       0.038228 0.014411 0.       0.       0.010107 0.       0.       0.058355 0.031295 0.067775 0.051085 0.       0.       0.031064 0.039109 0.049786 0.206055 0.       0.085235 0.       0.       0.028063],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
8,0.19499411188663907,0.19499411188663907,0.0037631733426000003,[0.        0.        0.        0.        0.0449034 0.069297  0.101141  0.085561  0.        0.0267596 0.014411  0.        0.        0.010107  0.        0.        0.058355  0.031295  0.067775  0.051085  0.        0.        0.031064  0.039109  0.049786  0.206055  0.        0.085235  0.        0.        0.028063 ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
9,0.19076963271710573,0.19076963271710573,0.0037630507385999993,[0.        0.        0.        0.        0.0449034 0.069297  0.101141  0.085561  0.        0.0267596 0.014411  0.        0.        0.010107  0.        0.        0.058355  0.031295  0.067775  0.0357595 0.        0.        0.031064  0.039109  0.049786  0.2213805 0.        0.085235  0.        0.        0.028063 ],[0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 1. 0. 0. 1.],500,100,0.3,0.0035,1,16,iDR,45,best
