iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.17805616737673186,0.17805616737673186,0.0041250544093999995,[0.        0.        0.        0.1567242 0.        0.        0.063143  0.        0.157002  0.        0.        0.        0.        0.011359  0.        0.        0.        0.        0.032855  0.        0.        0.046844  0.        0.        0.        0.1343008 0.        0.096204  0.095085  0.206483  0.       ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,500,100,0.1,0.004,1,10,random,88,random
1,0.17565908925457652,0.17565908925457652,0.0041828696494,[0.        0.        0.        0.1567242 0.        0.        0.063143  0.        0.157002  0.        0.        0.        0.        0.011359  0.        0.        0.        0.        0.032855  0.        0.        0.046844  0.        0.        0.        0.1549491 0.        0.096204  0.095085  0.1858347 0.       ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,500,100,0.1,0.004,1,10,random,88,random
2,0.17379958497483883,0.17379958497483883,0.004173132945399999,[0.        0.        0.        0.1567242 0.        0.        0.063143  0.        0.157002  0.        0.        0.        0.        0.011359  0.        0.        0.        0.        0.032855  0.        0.        0.046844  0.        0.        0.        0.1644576 0.        0.096204  0.0855765 0.1858347 0.       ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,500,100,0.1,0.004,1,10,random,88,random
3,0.17190572753061978,0.17190572753061978,0.004183155452,[0.       0.       0.       0.154188 0.       0.       0.062121 0.       0.154462 0.       0.       0.       0.       0.011175 0.       0.       0.       0.       0.032323 0.       0.       0.046086 0.       0.       0.       0.177976 0.       0.094647 0.084192 0.182828 0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,500,100,0.1,0.004,1,10,random,88,random
4,0.169860391972489,0.169860391972489,0.004193828279,[0.       0.       0.       0.151492 0.       0.       0.061035 0.       0.151761 0.       0.       0.       0.       0.01098  0.       0.       0.       0.       0.031758 0.       0.       0.04528  0.       0.       0.       0.192351 0.       0.092992 0.08272  0.179631 0.      ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,500,100,0.1,0.004,1,10,random,88,random
5,0.16683685403704698,0.16683685403704698,0.0041608484706,[0.        0.        0.        0.1363428 0.        0.        0.061035  0.        0.151761  0.        0.        0.        0.        0.01098   0.        0.        0.        0.        0.031758  0.        0.        0.04528   0.        0.        0.        0.192351  0.        0.1081412 0.08272   0.179631  0.       ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],10.0,500,100,0.1,0.004,1,10,random,88,random
6,0.14614045083687102,0.14614045083687102,0.0040564096106,[0.        0.        0.        0.1363428 0.        0.        0.061035  0.        0.151761  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.031758  0.        0.        0.01098   0.        0.        0.        0.192351  0.        0.1081412 0.08272   0.179631  0.       ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
7,0.14354930156592535,0.14354930156592535,0.00406019994044,[0.         0.         0.         0.12270852 0.         0.         0.061035   0.         0.151761   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031758   0.         0.         0.01098    0.         0.         0.         0.20598528 0.         0.1081412  0.08272    0.179631   0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
8,0.14193091270174482,0.14193091270174482,0.00409210415564,[0.         0.         0.         0.11043767 0.         0.         0.061035   0.         0.16403185 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031758   0.         0.         0.01098    0.         0.         0.         0.20598528 0.         0.1081412  0.08272    0.179631   0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
9,0.14033987283149305,0.14033987283149305,0.00408363362764,[0.         0.         0.         0.11043767 0.         0.         0.061035   0.         0.16403185 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031758   0.         0.         0.01098    0.         0.         0.         0.21425728 0.         0.1081412  0.074448   0.179631   0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
10,0.13924960574041356,0.13924960574041356,0.0040052756119396005,[0.         0.         0.         0.11043767 0.         0.         0.061035   0.         0.14762867 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.031758   0.         0.         0.01098    0.         0.         0.         0.21425728 0.         0.12454439 0.074448   0.179631   0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
11,0.13876524129550474,0.13876524129550474,0.0040036845361396,[0.         0.         0.         0.11043767 0.         0.         0.061035   0.         0.14762867 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.21743308 0.         0.12454439 0.074448   0.179631   0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
12,0.13665310665894995,0.13665310665894995,0.0040539812161396,[0.         0.         0.         0.11043767 0.         0.         0.061035   0.         0.14762867 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.23539618 0.         0.12454439 0.074448   0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
13,0.1351923130437865,0.1351923130437865,0.0040280807569396,[0.         0.         0.         0.11043767 0.         0.         0.061035   0.         0.14762867 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.23539618 0.         0.13198919 0.0670032  0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
14,0.13371807634463634,0.13371807634463634,0.0040567945506196,[0.         0.         0.         0.0993939  0.         0.         0.061035   0.         0.15867243 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.23539618 0.         0.13198919 0.0670032  0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
15,0.13280695509267854,0.13280695509267854,0.0040654915659796,[0.         0.         0.         0.0993939  0.         0.         0.061035   0.         0.16537275 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.23539618 0.         0.13198919 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
16,0.13135107679454763,0.13135107679454763,0.0040913339802916,[0.         0.         0.         0.08945451 0.         0.         0.061035   0.         0.17531214 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.23539618 0.         0.13198919 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
17,0.12980247372938516,0.12980247372938516,0.0040897714842916,[0.         0.         0.         0.08945451 0.         0.         0.0549315  0.         0.17531214 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.01098    0.         0.         0.         0.23539618 0.         0.13809269 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
18,0.12925524020533155,0.12925524020533155,0.0040730600642916,[0.         0.         0.         0.08945451 0.         0.         0.0549315  0.         0.17531214 0.         0.         0.         0.         0.         0.         0.         0.         0.01       0.0285822  0.         0.         0.         0.         0.         0.         0.23539618 0.         0.13809269 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
19,0.12863493152945568,0.12863493152945568,0.0040719600642916,[0.         0.         0.         0.08945451 0.         0.         0.0549315  0.         0.17531214 0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.0285822  0.         0.         0.         0.         0.         0.         0.23539618 0.         0.13809269 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
20,0.12722866217471568,0.12722866217471568,0.0040705538178916,[0.         0.         0.         0.08945451 0.         0.         0.04943835 0.         0.17531214 0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.0285822  0.         0.         0.         0.         0.         0.         0.23539618 0.         0.14358584 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
21,0.1253126582729704,0.1253126582729704,0.0040730406532996245,[0.         0.         0.         0.08050906 0.         0.         0.04943835 0.         0.17531214 0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.0285822  0.         0.         0.         0.         0.         0.         0.24434163 0.         0.14358584 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
22,0.12413846047321357,0.12413846047321357,0.0040323331735278405,[0.         0.         0.         0.08050906 0.         0.         0.04943835 0.         0.15778093 0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.0285822  0.         0.         0.         0.         0.         0.         0.26187285 0.         0.14358584 0.06030288 0.1616679  0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
23,0.12332376633460904,0.12332376633460904,0.004012028788602902,[0.         0.         0.         0.07245815 0.         0.         0.04943835 0.         0.15778093 0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.0285822  0.         0.         0.         0.         0.         0.         0.26187285 0.         0.14358584 0.06030288 0.16971881 0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
24,0.12207957050068931,0.12207957050068931,0.0040058537736909015,[0.         0.         0.         0.07245815 0.         0.         0.04943835 0.         0.15778093 0.         0.         0.         0.         0.         0.         0.         0.01       0.         0.0285822  0.         0.         0.         0.         0.         0.         0.26790313 0.         0.14358584 0.05427259 0.16971881 0.        ],[0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
25,0.1212549260452965,0.1212549260452965,0.004111683773690902,[0.         0.         0.         0.07245815 0.01       0.         0.04943835 0.         0.15778093 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.         0.         0.         0.         0.26790313 0.         0.14358584 0.05427259 0.16971881 0.        ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
26,0.11968242556032463,0.11968242556032463,0.0040959096335705875,[0.         0.         0.         0.06521234 0.01       0.         0.04943835 0.         0.15778093 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.0285822  0.         0.         0.         0.         0.         0.         0.26790313 0.         0.15083165 0.05427259 0.16971881 0.        ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
27,0.09818333670183153,0.09818333670183153,0.0076410801210000006,[0.       0.       0.       0.03355  0.514472 0.       0.025435 0.       0.081174 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.014705 0.       0.       0.       0.       0.       0.       0.137829 0.       0.077599 0.027922 0.087316 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
28,0.09488571216777991,0.09488571216777991,0.007798809952000001,[0.       0.       0.       0.031908 0.538228 0.       0.02419  0.       0.077202 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.013985 0.       0.       0.       0.       0.       0.       0.131085 0.       0.073802 0.026556 0.083043 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
29,0.09363614799282456,0.09363614799282456,0.007801674935500001,[0.        0.        0.        0.031908  0.538228  0.        0.02419   0.        0.077202  0.        0.        0.        0.        0.        0.        0.        0.        0.        0.013985  0.        0.        0.        0.        0.        0.        0.131085  0.        0.0821063 0.026556  0.0747387 0.       ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
30,0.09026308268517291,0.09026308268517291,0.007958140954000001,[0.       0.       0.       0.030278 0.561813 0.       0.022955 0.       0.073259 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.013271 0.       0.       0.       0.       0.       0.       0.12439  0.       0.077913 0.0252   0.070922 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
31,0.08677966347788507,0.08677966347788507,0.008112758394,[0.       0.       0.       0.028667 0.585121 0.       0.021734 0.       0.069362 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.012565 0.       0.       0.       0.       0.       0.       0.117773 0.       0.073769 0.02386  0.067149 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
32,0.08320782821836172,0.08320782821836172,0.008264898961999998,[0.       0.       0.       0.027082 0.608055 0.       0.020533 0.       0.065528 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01187  0.       0.       0.       0.       0.       0.       0.111263 0.       0.069691 0.022541 0.063437 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
33,0.07957013379159611,0.07957013379159611,0.008413935598,[0.       0.       0.       0.02553  0.630521 0.       0.019356 0.       0.061772 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01119  0.       0.       0.       0.       0.       0.       0.104885 0.       0.065696 0.021249 0.059801 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
34,0.07588888901348385,0.07588888901348385,0.008559316845,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.058108 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.010526 0.       0.       0.       0.       0.       0.       0.098664 0.       0.061799 0.019989 0.056254 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],9.0,500,100,0.1,0.004,1,10,random,88,random
35,0.05593071703176114,0.05593071703176114,0.008412456297,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.058108 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.098664 0.       0.061799 0.019989 0.010526 0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0.],8.0,500,100,0.1,0.004,1,10,random,88,random
36,0.049906181718447865,0.049906181718447865,0.008336431708,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.058108 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.098664 0.       0.061799 0.010526 0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0.],7.0,500,100,0.1,0.004,1,10,random,88,random
37,0.04939753088291806,0.04939753088291806,0.008296131966,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.058108 0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.098664 0.       0.061799 0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],7.0,500,100,0.1,0.004,1,10,random,88,random
38,0.03448403118229218,0.03448403118229218,0.007932913546,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.098664 0.       0.061799 0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],6.0,500,100,0.1,0.004,1,10,random,88,random
39,0.019719753437951616,0.019719753437951616,0.007436796994,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.       0.061799 0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0.],5.0,500,100,0.1,0.004,1,10,random,88,random
40,0.011966513288439038,0.011966513288439038,0.0072677609320000005,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,500,100,0.1,0.004,1,10,random,88,random
41,0.011966513288439038,0.011966513288439038,0.0072677609320000005,[0.       0.       0.       0.024016 0.652436 0.       0.018208 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01     0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,500,100,0.1,0.004,1,10,random,88,random
42,0.0085731876450016,0.0085731876450016,0.0072230893800000005,[0.       0.       0.       0.024016 0.652436 0.       0.01     0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.      ],[0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],3.0,500,100,0.1,0.004,1,10,random,88,random
43,0.0075622362960816,0.0075622362960816,0.00722094938,[0.       0.       0.       0.024016 0.652436 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.01    ],[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],3.0,500,100,0.1,0.004,1,10,random,88,random
44,0.0069811204750919046,0.0069811204750919046,0.00723619954,[0.        0.        0.        0.0216144 0.6548376 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.01     ],[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],3.0,500,100,0.1,0.004,1,10,random,88,random
45,0.0024824893416,0.0024824893416,0.007159960524,[0.        0.        0.        0.01      0.6548376 0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.        0.       ],[0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,500,100,0.1,0.004,1,10,random,88,random
