iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.18882321264851837,0.18882321264851837,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.214954   0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.25393104 0.14801996 0.         0.         0.228767   0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
1,0.18846587539271356,0.18846587539271356,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.214954   0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.25139173 0.15055927 0.         0.         0.228767   0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
2,0.1881077704158891,0.1881077704158891,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.214954   0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24887781 0.15307319 0.         0.         0.228767   0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
3,0.18776148207287405,0.18776148207287405,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.21280446 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24887781 0.15522273 0.         0.         0.228767   0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
4,0.18741588169715775,0.18741588169715775,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.21067642 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24887781 0.15735077 0.         0.         0.228767   0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
5,0.18710869672216643,0.18710869672216643,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.21067642 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24887781 0.15963844 0.         0.         0.22647933 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
6,0.18676380301448287,0.18676380301448287,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.20856965 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24887781 0.16174521 0.         0.         0.22647933 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
7,0.18645636726282752,0.18645636726282752,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.20856965 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24887781 0.16401    0.         0.         0.22421454 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
8,0.18609715329856735,0.18609715329856735,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.20856965 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24638903 0.16649878 0.         0.         0.22421454 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
9,0.18578919696429963,0.18578919696429963,0.00382542049,[0.         0.         0.         0.         0.         0.         0.         0.20856965 0.         0.         0.         0.         0.         0.         0.         0.         0.154328   0.         0.         0.         0.         0.         0.         0.         0.24638903 0.16874092 0.         0.         0.22197239 0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0.],5.0,1000,100,0.01,0.003,1,4,TID,,first,single_objective
