iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.21176893906887978,0.21176893906887978,0.003336267453,[0.       0.       0.       0.013488 0.       0.079716 0.       0.012109 0.027116 0.087398 0.037175 0.061434 0.064795 0.       0.01     0.050597 0.       0.       0.051441 0.       0.054121 0.       0.067469 0.082782 0.       0.027065 0.025462 0.055844 0.057778 0.       0.058071],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
1,0.18412758244088973,0.18412758244088973,0.003018742827,[0.       0.       0.       0.013488 0.       0.079716 0.       0.012109 0.027116 0.087398 0.037175 0.061434 0.064795 0.       0.       0.050597 0.       0.       0.051441 0.       0.054121 0.       0.067469 0.082782 0.       0.027065 0.025462 0.055844 0.01     0.       0.058071],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
2,0.18226112818670973,0.18226112818670973,0.003069222827,[0.       0.       0.       0.013488 0.01     0.079716 0.       0.012109 0.027116 0.087398 0.037175 0.061434 0.064795 0.       0.       0.050597 0.       0.       0.051441 0.       0.054121 0.       0.067469 0.082782 0.       0.027065 0.025462 0.055844 0.       0.       0.058071],[0. 0. 0. 1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
3,0.1579707639752941,0.1579707639752941,0.0027145980719999996,[0.       0.       0.       0.013488 0.       0.079716 0.       0.012109 0.027116 0.087398 0.037175 0.061434 0.01     0.       0.       0.050597 0.       0.       0.051441 0.       0.054121 0.       0.067469 0.082782 0.       0.027065 0.025462 0.055844 0.       0.       0.058071],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
4,0.15665212796314726,0.15665212796314726,0.0027259310094,[0.        0.        0.        0.013488  0.        0.079716  0.        0.012109  0.027116  0.087398  0.037175  0.061434  0.01      0.        0.        0.050597  0.        0.        0.051441  0.        0.0487089 0.        0.067469  0.082782  0.        0.0324771 0.025462  0.055844  0.        0.        0.058071 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
5,0.15504694334605124,0.15504694334605124,0.0027268553347,[0.        0.        0.        0.013488  0.        0.079716  0.        0.012109  0.027116  0.087398  0.037175  0.061434  0.01      0.        0.        0.050597  0.        0.        0.051441  0.        0.0487089 0.        0.0607221 0.082782  0.        0.039224  0.025462  0.055844  0.        0.        0.058071 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
6,0.15471813479156019,0.15471813479156019,0.0027319681043,[0.        0.        0.        0.013488  0.        0.079716  0.        0.012109  0.027116  0.087398  0.037175  0.061434  0.01      0.        0.        0.050597  0.        0.        0.0539872 0.        0.0487089 0.        0.0607221 0.082782  0.        0.039224  0.0229158 0.055844  0.        0.        0.058071 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
7,0.13345917105264668,0.13345917105264668,0.0025826027832000003,[0.        0.        0.        0.013488  0.        0.079716  0.        0.012109  0.027116  0.087398  0.037175  0.061434  0.        0.        0.        0.050597  0.        0.        0.0539872 0.        0.01      0.        0.0607221 0.082782  0.        0.039224  0.0229158 0.055844  0.        0.        0.058071 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
8,0.13270582804331668,0.13270582804331668,0.0025595327832000003,[0.        0.        0.        0.013488  0.        0.079716  0.        0.012109  0.027116  0.087398  0.037175  0.061434  0.        0.        0.        0.050597  0.        0.01      0.0539872 0.        0.        0.        0.0607221 0.082782  0.        0.039224  0.0229158 0.055844  0.        0.        0.058071 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
9,0.10255744186011533,0.10255744186011533,0.0024329823392,[0.        0.        0.        0.013488  0.        0.01      0.        0.012109  0.027116  0.087398  0.037175  0.061434  0.        0.        0.        0.050597  0.        0.        0.0539872 0.        0.        0.        0.0607221 0.082782  0.        0.039224  0.0229158 0.055844  0.        0.        0.058071 ],[0. 0. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1.],500,100,0.1,0.0015,1,20,idID,26,best
