iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,89,0.060747,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
1,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,90,0.062358,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
2,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,92,0.060183,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
3,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,92,0.060791,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
4,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,89,0.060977,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
5,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,91,0.061293,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
6,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,89,0.061694,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
7,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,83,0.06398,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
8,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,96,0.059957,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
9,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,90,0.062021,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
10,iDR,False,0.012097367726752807,0.0052459051049999995,5,5,100,85,0.060613,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010007, 0.959094, 0.010026, 0.010867, 0.01]","[8, 18, 25, 27, 30]"
