iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.208563803884538,0.208563803884538,0.003595955129,[0.         0.         0.149504   0.         0.12868008 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13930092 0.         0.         0.         0.         0.         0.         0.         0.162207   0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
1,0.20821482488904297,0.20821482488904297,0.003595955129,[0.         0.         0.149504   0.         0.13007309 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13790791 0.         0.         0.         0.         0.         0.         0.         0.162207   0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
2,0.20786812013350664,0.20786812013350664,0.003595955129,[0.         0.         0.149504   0.         0.13145217 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13652883 0.         0.         0.         0.         0.         0.         0.         0.162207   0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
3,0.20752369106497437,0.20752369106497437,0.003595955129,[0.         0.         0.149504   0.         0.13281746 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13516354 0.         0.         0.         0.         0.         0.         0.         0.162207   0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
4,0.2072360556024924,0.2072360556024924,0.003595955129,[0.         0.         0.149504   0.         0.13443953 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13516354 0.         0.         0.         0.         0.         0.         0.         0.16058493 0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
5,0.20694995290241952,0.20694995290241952,0.003595955129,[0.         0.         0.149504   0.         0.13604538 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13516354 0.         0.         0.         0.         0.         0.         0.         0.15897908 0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
6,0.20666539437461684,0.20666539437461684,0.003595955129,[0.         0.         0.149504   0.         0.13763517 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13516354 0.         0.         0.         0.         0.         0.         0.         0.15738929 0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
7,0.20632347229227133,0.20632347229227133,0.003595955129,[0.         0.         0.149504   0.         0.1389868  0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13381191 0.         0.         0.         0.         0.         0.         0.         0.15738929 0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
8,0.2059835106206479,0.2059835106206479,0.003595955129,[0.         0.         0.14800896 0.         0.14048184 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13381191 0.         0.         0.         0.         0.         0.         0.         0.15738929 0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
9,0.2056439415140948,0.2056439415140948,0.003595955129,[0.         0.         0.14800896 0.         0.14181996 0.         0.         0.         0.         0.         0.128145   0.         0.         0.         0.         0.         0.         0.148925   0.         0.         0.13247379 0.         0.         0.         0.         0.         0.         0.         0.15738929 0.         0.143238  ],[0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],7.0,1000,100,0.01,0.0025,1,6,TID,,random,single_objective
