iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.09680432474202294,0.004126223945,7,7,100,43,0.061084,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.048883, 0.053557, 0.040859, 0.047355, 0.047625, 0.678258, 0.083462]","[1, 6, 14, 15, 21, 25, 26]"
1,idID,True,0.07498045186449022,0.004288538513999999,7,7,100,38,0.061295,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.036984, 0.04052, 0.030913, 0.035828, 0.036032, 0.756578, 0.063146]","[1, 6, 14, 15, 21, 25, 26]"
2,idID,True,0.05897309873512703,0.0043852407150000005,7,7,100,26,0.062004,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.03906, 0.042794, 0.010561, 0.032648, 0.037839, 0.038054, 0.799043]","[1, 6, 8, 14, 15, 21, 25]"
3,idID,True,0.04759624839904019,0.004473890545,7,7,100,43,0.061672,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.040384, 0.010919, 0.033755, 0.039122, 0.010339, 0.039344, 0.826136]","[1, 8, 14, 15, 18, 21, 25]"
4,idID,True,0.03842384543342713,0.004464665433000001,7,7,100,45,0.058992,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011261, 0.034813, 0.040348, 0.010663, 0.040577, 0.852025, 0.010313]","[8, 14, 15, 18, 21, 25, 30]"
5,idID,True,0.02840986608203377,0.004638906489,7,7,100,51,0.057387,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010315, 0.011616, 0.035911, 0.041621, 0.010999, 0.878899, 0.010638]","[4, 8, 14, 15, 18, 25, 30]"
6,idID,True,0.021456901917101815,0.004824002938000001,7,7,100,49,0.057199,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010652, 0.011995, 0.037084, 0.011358, 0.010327, 0.907599, 0.010985]","[4, 8, 14, 18, 23, 25, 30]"
7,idID,True,0.0153458711236482,0.004810255785000001,7,7,100,53,0.056515,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010949, 0.012329, 0.010278, 0.011674, 0.010614, 0.932865, 0.011291]","[4, 8, 16, 18, 23, 25, 30]"
8,idID,True,0.012497432444567186,0.004820636276000001,6,6,100,58,0.06034,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011066, 0.012461, 0.010388, 0.011799, 0.942873, 0.011412]","[4, 8, 16, 18, 25, 30]"
9,idID,True,0.0101047844341811,0.004868282435,5,5,100,54,0.057078,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011182, 0.012592, 0.011923, 0.952771, 0.011532]","[4, 8, 18, 25, 30]"
10,idID,True,0.009239356516535546,0.004861732491,5,5,100,24,0.056968,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010209, 0.011497, 0.010886, 0.956879, 0.010529]","[4, 8, 18, 25, 30]"
11,TID,True,0.007804617194932064,0.004860053471,5,5,100,75,0.056182,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010209, 0.011497, 0.010886, 0.956879, 0.01]","[4, 8, 18, 25, 27]"
12,TID,True,0.007598131762209618,0.0048573838676,5,5,100,71,0.055066,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010209, 0.0103473, 0.010886, 0.9580287000000001, 0.01]","[4, 8, 18, 25, 27]"
13,TID,True,0.0074360675324803725,0.004802573383600001,5,5,100,88,0.055123,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010209, 0.0103473, 0.01, 0.9580287000000001, 0.01]","[4, 8, 16, 25, 27]"
14,TID,True,0.007383268973588371,0.004852693383600001,5,5,100,89,0.057901,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010209, 0.0103473, 0.01, 0.9580287000000001, 0.01]","[4, 8, 18, 25, 27]"
15,iDR,False,0.007383268973588371,0.004852693383600001,5,5,100,93,0.057351,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010209, 0.0103473, 0.01, 0.9580287000000001, 0.01]","[4, 8, 18, 25, 27]"
