iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.10645019826089779,0.10645019826089779,0.004044229032,[0.       0.       0.       0.       0.184475 0.184885 0.       0.       0.       0.       0.       0.       0.       0.184246 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.446395 0.       0.       0.      ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
1,0.1007986455043937,0.10345990046091615,0.004044229032,[0.       0.       0.       0.       0.171244 0.171402 0.       0.       0.       0.       0.       0.       0.       0.171155 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.486198 0.       0.       0.      ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
2,0.1007986455043937,0.1007986455043937,0.004044229032,[0.       0.       0.       0.       0.171244 0.171402 0.       0.       0.       0.       0.       0.       0.       0.171155 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.486198 0.       0.       0.      ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
3,0.1007986455043937,0.10331861164200354,0.004044229032,[0.       0.       0.       0.       0.171244 0.171402 0.       0.       0.       0.       0.       0.       0.       0.171155 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.486198 0.       0.       0.      ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
4,0.10053882801792376,0.10557876029314345,0.004044229032,[0.         0.         0.         0.         0.171244   0.171402   0.         0.         0.         0.         0.         0.         0.         0.16944345 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.48790955 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
5,0.10017727845520594,0.10017727845520594,0.004044229032,[0.         0.         0.         0.         0.171244   0.16968798 0.         0.         0.         0.         0.         0.         0.         0.16944345 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.48962357 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
6,0.10017727845520594,0.10017727845520594,0.004044229032,[0.         0.         0.         0.         0.171244   0.16968798 0.         0.         0.         0.         0.         0.         0.         0.16944345 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.48962357 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
7,0.10017727845520594,0.10268171041658608,0.004044229032,[0.         0.         0.         0.         0.171244   0.16968798 0.         0.         0.         0.         0.         0.         0.         0.16944345 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.48962357 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
8,0.10017727845520594,0.10518614237796624,0.004044229032,[0.         0.         0.         0.         0.171244   0.16968798 0.         0.         0.         0.         0.         0.         0.         0.16944345 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.48962357 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
9,0.10017727845520594,0.10769057433934638,0.004044229032,[0.         0.         0.         0.         0.171244   0.16968798 0.         0.         0.         0.         0.         0.         0.         0.16944345 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.48962357 0.         0.         0.        ],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,random,,first,single_objective
