iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.0915718565318253,0.004194000549,7,7,100,58,0.05818,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.083592, 0.041357, 0.031403, 0.016531, 0.055548, 0.681674, 0.089895]","[3, 5, 9, 14, 16, 25, 26]"
1,idID,True,0.0685640794547422,0.004262539288,7,7,100,31,0.058126,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.090851, 0.044948, 0.03413, 0.017966, 0.060371, 0.740865, 0.010868]","[3, 5, 9, 14, 16, 25, 27]"
2,idID,True,0.04760300328631333,0.004268626839,7,7,100,45,0.057635,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.048902, 0.01088, 0.037132, 0.019546, 0.065681, 0.806035, 0.011824]","[5, 8, 9, 14, 16, 25, 27]"
3,idID,True,0.03658559432803727,0.004464956222000001,7,7,100,25,0.056865,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010405, 0.01132, 0.038635, 0.020337, 0.06834, 0.838661, 0.012303]","[4, 8, 9, 14, 16, 25, 27]"
4,idID,True,0.025444807303379703,0.004761915056000001,7,7,100,38,0.058252,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01105, 0.012021, 0.041029, 0.021597, 0.01062, 0.890619, 0.013065]","[4, 8, 9, 14, 23, 25, 27]"
5,idID,True,0.01736494319605952,0.004807351278,7,7,100,43,0.05752,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011404, 0.012406, 0.022289, 0.01032, 0.01096, 0.919138, 0.013483]","[4, 8, 14, 20, 23, 25, 27]"
6,idID,True,0.0144181064258102,0.004818037576000001,6,6,100,42,0.05755,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.01153, 0.012543, 0.022536, 0.010434, 0.929323, 0.013632]","[4, 8, 14, 20, 25, 27]"
7,idID,True,0.011506247575169846,0.004791686547000001,6,6,100,45,0.057551,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011676, 0.012702, 0.010127, 0.010566, 0.941123, 0.013805]","[4, 8, 16, 20, 25, 27]"
8,idID,True,0.008740295105090166,0.004814043263000001,5,5,100,41,0.059183,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011801, 0.012838, 0.010235, 0.951174, 0.013952]","[4, 8, 16, 25, 27]"
9,TID,True,0.008511008040652919,0.004811062279399999,5,5,100,42,0.05859,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011801, 0.0115542, 0.010235, 0.9524577999999999, 0.013952]","[4, 8, 16, 25, 27]"
10,iDR,True,0.008313651836880714,0.004808404158000001,5,5,100,36,0.058586,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.011815, 0.010411, 0.010247, 0.95356, 0.013968]","[4, 8, 16, 25, 27]"
11,TID,True,0.008116896055505807,0.00480123009,5,5,100,56,0.056875,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.0106335, 0.010411, 0.010247, 0.9547414999999999, 0.013968]","[4, 8, 16, 25, 27]"
12,iDR,True,0.007942299015163301,0.004804670462,5,5,100,72,0.057325,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.010261, 0.956076, 0.012589]","[4, 8, 16, 25, 27]"
13,TID,True,0.00777472125043143,0.0048077610615,5,5,100,78,0.058228,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.010261, 0.9573349, 0.0113301]","[4, 8, 16, 25, 27]"
14,TID,True,0.007623523103396585,0.00481054260105,5,5,100,71,0.05479,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.010261, 0.95846791, 0.010197089999999999]","[4, 8, 16, 25, 27]"
15,TID,True,0.007586669492066478,0.00484724899905,5,5,100,92,0.059872,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 14, 25, 27]"
16,TID,True,0.007506960453261878,0.00486058899905,5,5,100,90,0.053808,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
17,iDR,False,0.007506960453261878,0.00486058899905,5,5,100,86,0.056459,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
18,iDR,False,0.007506960453261878,0.00486058899905,5,5,100,85,0.053282,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
19,iDR,False,0.007506960453261878,0.00486058899905,5,5,100,88,0.055077,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
20,iDR,False,0.007506960453261878,0.00486058899905,5,5,100,87,0.053861,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
21,iDR,False,0.007506960453261878,0.00486058899905,5,5,100,90,0.055953,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
22,iDR,False,0.007506960453261878,0.00486058899905,5,5,100,87,0.054049,100,100,0.1,0.003,5,15,best,42,best,gls,"[0.010648, 0.010426, 0.01, 0.95846791, 0.010197089999999999]","[4, 8, 18, 25, 27]"
