iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.18410483481093626,0.18410483481093626,0.004540982235,[0.       0.       0.       0.       0.112952 0.       0.       0.       0.       0.       0.       0.114242 0.113453 0.       0.11316  0.       0.       0.       0.       0.113159 0.113373 0.       0.       0.       0.       0.       0.       0.20628  0.       0.113382 0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.],8.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
1,0.18212653059526906,0.18212653059526906,0.004540982235,[0.       0.       0.       0.       0.110268 0.       0.       0.       0.       0.       0.       0.110386 0.110314 0.       0.110287 0.       0.       0.       0.       0.110287 0.110307 0.       0.       0.       0.       0.109091 0.       0.118753 0.       0.110307 0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
2,0.181873515333894,0.181873515333894,0.004540982235,[0.         0.         0.         0.         0.110268   0.         0.         0.         0.         0.         0.         0.10928214 0.110314   0.         0.110287   0.         0.         0.         0.         0.110287   0.110307   0.         0.         0.         0.         0.109091   0.         0.11985686 0.         0.110307   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
3,0.18162879460726242,0.18162879460726242,0.004540982235,[0.         0.         0.         0.         0.110268   0.         0.         0.         0.         0.         0.         0.10818932 0.110314   0.         0.110287   0.         0.         0.         0.         0.110287   0.110307   0.         0.         0.         0.         0.11018382 0.         0.11985686 0.         0.110307   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
4,0.1763691225675505,0.1763691225675505,0.004540982235,[0.       0.       0.       0.       0.105865 0.       0.       0.       0.       0.       0.       0.105754 0.105867 0.       0.105866 0.       0.       0.       0.       0.105866 0.105867 0.       0.       0.       0.       0.10586  0.       0.153187 0.       0.105867 0.      ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
5,0.17616316906793783,0.17616316906793783,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
6,0.17616316906793783,0.17616316906793783,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
7,0.17616316906793783,0.17812053761313715,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
8,0.17616316906793783,0.18007790615833644,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
9,0.17616316906793783,0.18203527470353575,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
10,0.17616316906793783,0.18399264324873507,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
11,0.17616316906793783,0.1859500117939344,0.004540982235,[0.         0.         0.         0.         0.105865   0.         0.         0.         0.         0.         0.         0.105754   0.105867   0.         0.10480734 0.         0.         0.         0.         0.105866   0.105867   0.         0.         0.         0.         0.10586    0.         0.15424566 0.         0.105867   0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.],9.0,1000,100,0.01,0.0035,1,7,random,,best,single_objective
