iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.2090700226517425,0.2090700226517425,0.005318125579,[0.         0.         0.118673   0.11534094 0.25928106 0.         0.         0.121843   0.         0.12548    0.         0.         0.122959   0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
1,0.20878286613454972,0.20878286613454972,0.005318125579,[0.         0.         0.118673   0.11534094 0.26053586 0.         0.         0.121843   0.         0.1242252  0.         0.         0.122959   0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
2,0.2085038318382496,0.2085038318382496,0.005318125579,[0.         0.         0.118673   0.11534094 0.26175429 0.         0.         0.12062457 0.         0.1242252  0.         0.         0.122959   0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
3,0.20827291280490653,0.20827291280490653,0.005318125579,[0.         0.         0.118673   0.11534094 0.26298388 0.         0.         0.12062457 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
4,0.20797533578813435,0.20797533578813435,0.005318125579,[0.         0.         0.118673   0.11418753 0.26413729 0.         0.         0.12062457 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
5,0.20767974094737401,0.20767974094737401,0.005318125579,[0.         0.         0.118673   0.11304566 0.26527916 0.         0.         0.12062457 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
6,0.20740195879229048,0.20740195879229048,0.005318125579,[0.         0.         0.118673   0.11304566 0.26648541 0.         0.         0.11941832 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
7,0.20710828627862474,0.20710828627862474,0.005318125579,[0.         0.         0.118673   0.1119152  0.26761587 0.         0.         0.11941832 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
8,0.20683216845424068,0.20683216845424068,0.005318125579,[0.         0.         0.118673   0.1119152  0.26881005 0.         0.         0.11822414 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
9,0.20654041961346273,0.20654041961346273,0.005318125579,[0.         0.         0.118673   0.11079605 0.2699292  0.         0.         0.11822414 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
10,0.20625065281191826,0.20625065281191826,0.005318125579,[0.         0.         0.118673   0.10968809 0.27103716 0.         0.         0.11822414 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.136423   0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
11,0.2061466625035306,0.2061466625035306,0.005318125579,[0.         0.         0.118673   0.10859121 0.27103716 0.         0.         0.11822414 0.         0.1242252  0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.13751988 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
12,0.2058609927360241,0.2058609927360241,0.005318125579,[0.         0.         0.118673   0.10859121 0.27227941 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.13751988 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
13,0.2056304969313878,0.2056304969313878,0.005318125579,[0.         0.         0.118673   0.10859121 0.27365461 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
14,0.2053447029709306,0.2053447029709306,0.005318125579,[0.         0.         0.118673   0.10750529 0.27474053 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
15,0.20505904057976188,0.20505904057976188,0.005318125579,[0.         0.         0.11748627 0.10750529 0.27592726 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
16,0.20477527487122565,0.20477527487122565,0.005318125579,[0.         0.         0.11748627 0.10643024 0.27700231 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.12172941 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
17,0.20454147810368944,0.20454147810368944,0.005318125579,[0.         0.         0.11748627 0.10643024 0.2782196  0.         0.         0.11822414 0.         0.12298295 0.         0.         0.12051212 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
18,0.20430880094402964,0.20430880094402964,0.005318125579,[0.         0.         0.11748627 0.10643024 0.27942472 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.11930699 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
19,0.20402639367833916,0.20402639367833916,0.005318125579,[0.         0.         0.11748627 0.10536594 0.28048903 0.         0.         0.11822414 0.         0.12298295 0.         0.         0.11930699 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
20,0.20374223788803664,0.20374223788803664,0.005318125579,[0.         0.         0.11748627 0.10536594 0.28171886 0.         0.         0.11822414 0.         0.12175312 0.         0.         0.11930699 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
21,0.2034580640217708,0.2034580640217708,0.005318125579,[0.         0.         0.11631141 0.10536594 0.28289372 0.         0.         0.11822414 0.         0.12175312 0.         0.         0.11930699 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
22,0.20317581255543132,0.20317581255543132,0.005318125579,[0.         0.         0.11514829 0.10536594 0.28405683 0.         0.         0.11822414 0.         0.12175312 0.         0.         0.11930699 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
23,0.20290016686068812,0.20290016686068812,0.005318125579,[0.         0.         0.11514829 0.10536594 0.28523907 0.         0.         0.1170419  0.         0.12175312 0.         0.         0.11930699 0.         0.         0.         0.         0.         0.         0.         0.         0.13614468 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],7.0,1000,100,0.01,0.0025,1,7,TID,,first,single_objective
