iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.19583089997111097,0.19583089997111097,0.004627639435999999,[0.         0.         0.         0.         0.15716524 0.         0.         0.         0.         0.25940376 0.253823   0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
1,0.1952647477963182,0.1952647477963182,0.004627639435999999,[0.         0.         0.         0.         0.15975928 0.         0.         0.         0.         0.25680972 0.253823   0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
2,0.19469994375739744,0.19469994375739744,0.004627639435999999,[0.         0.         0.         0.         0.16232737 0.         0.         0.         0.         0.25424163 0.253823   0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
3,0.19413656020936887,0.19413656020936887,0.004627639435999999,[0.         0.         0.         0.         0.16486979 0.         0.         0.         0.         0.25169921 0.253823   0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
4,0.1935746670755586,0.1935746670755586,0.004627639435999999,[0.         0.         0.         0.         0.16738678 0.         0.         0.         0.         0.24918222 0.253823   0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
5,0.1934345241686089,0.1934345241686089,0.004627639435999999,[0.         0.         0.         0.         0.16738678 0.         0.         0.         0.         0.24669039 0.25631482 0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
6,0.19287506174202929,0.19287506174202929,0.004627639435999999,[0.         0.         0.         0.         0.16985369 0.         0.         0.         0.         0.24422349 0.25631482 0.         0.         0.         0.         0.         0.         0.         0.         0.329608   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
7,0.1923689446078486,0.1923689446078486,0.004627639435999999,[0.         0.         0.         0.         0.17314977 0.         0.         0.         0.         0.24422349 0.25631482 0.         0.         0.         0.         0.         0.         0.         0.         0.32631192 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
8,0.19181190496744888,0.19181190496744888,0.004627639435999999,[0.         0.         0.         0.         0.175592   0.         0.         0.         0.         0.24178126 0.25631482 0.         0.         0.         0.         0.         0.         0.         0.         0.32631192 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
9,0.19130495739402953,0.19130495739402953,0.004627639435999999,[0.         0.         0.         0.         0.17885512 0.         0.         0.         0.         0.24178126 0.25631482 0.         0.         0.         0.         0.         0.         0.         0.         0.3230488  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.0035,1,3,TID,,first,single_objective
