iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.185977850474295,0.185977850474295,0.002468701642,[0.       0.152144 0.       0.       0.       0.       0.       0.       0.       0.137448 0.       0.       0.16904  0.       0.       0.       0.380317 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.161052 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
1,0.1814141420395522,0.1851336990490381,0.002468701642,[0.       0.146967 0.       0.       0.       0.       0.       0.       0.       0.14243  0.       0.       0.152183 0.       0.       0.       0.408702 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.149717 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
2,0.18107380104246576,0.18107380104246576,0.002468701642,[0.         0.146967   0.         0.         0.         0.         0.         0.         0.         0.14243    0.         0.         0.152183   0.         0.         0.         0.41019917 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14821983 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
3,0.18048976473760497,0.18048976473760497,0.002468701642,[0.       0.146222 0.       0.       0.       0.       0.       0.       0.       0.144795 0.       0.       0.147862 0.       0.       0.       0.414505 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.146616 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
4,0.18048976473760497,0.18048976473760497,0.002468701642,[0.       0.146222 0.       0.       0.       0.       0.       0.       0.       0.144795 0.       0.       0.147862 0.       0.       0.       0.414505 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.146616 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
5,0.18048976473760497,0.18409956003235708,0.002468701642,[0.       0.146222 0.       0.       0.       0.       0.       0.       0.       0.144795 0.       0.       0.147862 0.       0.       0.       0.414505 0.       0.       0.       0.       0.       0.       0.       0.       0.       0.146616 0.       0.       0.       0.      ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
6,0.18015092273080757,0.18737051332031177,0.002468701642,[0.         0.146222   0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41597116 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
7,0.18015092273080757,0.18015092273080757,0.002468701642,[0.         0.146222   0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41597116 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
8,0.18015092273080757,0.18375394118542374,0.002468701642,[0.         0.146222   0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41597116 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
9,0.18015092273080757,0.18735695964003987,0.002468701642,[0.         0.146222   0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41597116 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
10,0.17989983348819139,0.19070888885203985,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41743338 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
11,0.17989983348819139,0.17989983348819139,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41743338 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
12,0.17989983348819139,0.1834978301579552,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.144795   0.         0.         0.147862   0.         0.         0.         0.41743338 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
13,0.17955882821091684,0.1867548215504445,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14334705 0.         0.         0.147862   0.         0.         0.         0.41888133 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
14,0.17955882821091684,0.17955882821091684,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14334705 0.         0.         0.147862   0.         0.         0.         0.41888133 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
15,0.17921914567709568,0.18281032224131402,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14191358 0.         0.         0.147862   0.         0.         0.         0.4203148  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
16,0.17921914567709568,0.17921914567709568,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14191358 0.         0.         0.147862   0.         0.         0.         0.4203148  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
17,0.17921914567709568,0.1828035285906376,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14191358 0.         0.         0.147862   0.         0.         0.         0.4203148  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
18,0.17921914567709568,0.18638791150417952,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14191358 0.         0.         0.147862   0.         0.         0.         0.4203148  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
19,0.17921914567709568,0.18997229441772143,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14191358 0.         0.         0.147862   0.         0.         0.         0.4203148  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
20,0.17921914567709568,0.19355667733126333,0.002468701642,[0.         0.14475978 0.         0.         0.         0.         0.         0.         0.         0.14191358 0.         0.         0.147862   0.         0.         0.         0.4203148  0.         0.         0.         0.         0.         0.         0.         0.         0.         0.14514984 0.         0.         0.         0.        ],[0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],5.0,1000,100,0.01,0.002,1,5,random,,best,single_objective
