iter,obj,aug_obj,return,X,Z,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy
0,0.22003212201997382,0.22003212201997382,0.0036603592926,[0.        0.        0.        0.        0.        0.043009  0.069375  0.        0.043329  0.024036  0.066055  0.        0.117052  0.0789152 0.0801514 0.        0.        0.        0.        0.        0.11588   0.043197  0.        0.        0.056354  0.1511026 0.        0.0338208 0.0633    0.        0.014425 ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.0035,1,14,random,24,random
1,0.21148973958168596,0.21148973958168596,0.0037094704170000004,[0.       0.       0.       0.       0.       0.041144 0.066366 0.       0.04145  0.022994 0.06319  0.       0.111976 0.075493 0.076675 0.       0.       0.       0.       0.       0.110855 0.041324 0.       0.       0.05391  0.187915 0.       0.032354 0.060555 0.       0.013799],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1.],500,100,0.3,0.0035,1,14,random,24,random
2,0.1916664444020728,0.1916664444020728,0.0036249093220000004,[0.       0.       0.       0.       0.       0.041144 0.066366 0.       0.04145  0.022994 0.06319  0.       0.111976 0.075493 0.076675 0.       0.       0.       0.       0.       0.110855 0.013799 0.       0.       0.05391  0.187915 0.       0.032354 0.060555 0.       0.      ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
3,0.1837561134167448,0.1837561134167448,0.003694548433,[0.        0.        0.        0.        0.        0.041144  0.066366  0.        0.04145   0.022994  0.06319   0.        0.111976  0.075493  0.076675  0.        0.        0.        0.        0.        0.0775985 0.013799  0.        0.        0.05391   0.2211715 0.        0.032354  0.060555  0.        0.       ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
4,0.17899152149956926,0.17899152149956926,0.0036650155714,[0.        0.        0.        0.        0.        0.041144  0.066366  0.        0.04145   0.022994  0.06319   0.        0.111976  0.0528451 0.076675  0.        0.        0.        0.        0.        0.0775985 0.013799  0.        0.        0.05391   0.2211715 0.        0.0550019 0.060555  0.        0.       ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
5,0.15123996517618338,0.15123996517618338,0.0035357118874,[0.        0.        0.        0.        0.        0.041144  0.066366  0.        0.04145   0.022994  0.013799  0.        0.111976  0.0528451 0.076675  0.        0.        0.        0.        0.        0.0775985 0.        0.        0.        0.05391   0.2211715 0.        0.0550019 0.060555  0.        0.       ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
6,0.1487513217530126,0.1487513217530126,0.0035096505803999998,[0.        0.        0.        0.        0.        0.041144  0.066366  0.        0.04145   0.022994  0.        0.        0.111976  0.0528451 0.076675  0.        0.01      0.        0.        0.        0.0775985 0.        0.        0.        0.05391   0.2211715 0.        0.0550019 0.060555  0.        0.       ],[0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
7,0.14677921417878687,0.14677921417878687,0.0036220477596,[0.        0.        0.        0.        0.0123432 0.0288008 0.066366  0.        0.04145   0.022994  0.        0.        0.111976  0.0528451 0.076675  0.        0.01      0.        0.        0.        0.0775985 0.        0.        0.        0.05391   0.2211715 0.        0.0550019 0.060555  0.        0.       ],[0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
8,0.14251338533438102,0.14251338533438102,0.0035497896467999997,[0.        0.        0.        0.        0.0123432 0.0288008 0.066366  0.        0.04145   0.022994  0.        0.        0.0783832 0.0528451 0.076675  0.        0.01      0.        0.        0.        0.0775985 0.        0.        0.        0.05391   0.2211715 0.        0.0885947 0.060555  0.        0.       ],[0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
9,0.13895898819146674,0.13895898819146674,0.0035440967508,[0.        0.        0.        0.        0.0123432 0.0288008 0.066366  0.        0.04145   0.022994  0.        0.        0.0783832 0.0528451 0.076675  0.        0.01      0.        0.        0.        0.0775985 0.        0.        0.        0.037737  0.2211715 0.        0.1047677 0.060555  0.        0.       ],[0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 0. 0.],500,100,0.3,0.0035,1,14,random,24,random
