iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.15692317995205815,0.004447891946,7,7,100,62,0.111048,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.099851, 0.078687, 0.045186, 0.065488, 0.514019, 0.043953, 0.152816]","[0, 4, 7, 15, 18, 26, 30]"
1,idID,True,0.1438464473769488,0.007525033591999999,7,7,100,49,0.111234,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.05197, 0.520477, 0.023518, 0.034085, 0.267535, 0.022877, 0.079537]","[0, 4, 7, 15, 18, 26, 30]"
2,idID,True,0.11200758498559751,0.008607543904000002,7,7,100,43,0.109825,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.035126, 0.675894, 0.015896, 0.023038, 0.180825, 0.015462, 0.053759]","[0, 4, 7, 15, 18, 26, 30]"
3,idID,True,0.11062942496608001,0.008900956287000002,7,7,100,45,0.107161,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.036733, 0.706824, 0.016623, 0.010458, 0.024092, 0.1891, 0.01617]","[0, 4, 7, 9, 15, 18, 26]"
4,idID,True,0.044385926746885525,0.009671652654,7,7,100,52,0.105913,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.044747, 0.861035, 0.02025, 0.01274, 0.012182, 0.029348, 0.019698]","[0, 4, 7, 9, 14, 15, 26]"
5,idID,True,0.04125633103330954,0.009746332027,7,7,100,30,0.104804,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.045185, 0.869467, 0.020448, 0.012865, 0.010098, 0.012301, 0.029635]","[0, 4, 7, 9, 12, 14, 15]"
6,idID,True,0.03826825664955531,0.009963743337999998,7,7,100,32,0.103912,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.04609, 0.886882, 0.0102, 0.020858, 0.013123, 0.0103, 0.012547]","[0, 4, 6, 7, 9, 12, 14]"
7,idID,True,0.036703594213932655,0.009954422142999998,7,7,100,36,0.103207,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.046234, 0.88966, 0.010232, 0.020923, 0.010332, 0.012586, 0.010031]","[0, 4, 6, 7, 12, 14, 15]"
8,idID,True,0.034299241980008756,0.009978331908,7,7,100,53,0.104509,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.046354, 0.891968, 0.010259, 0.020977, 0.010359, 0.010057, 0.010026]","[0, 4, 6, 7, 12, 15, 25]"
9,idID,True,0.030862238658468582,0.010054873781000001,6,6,100,61,0.099001,1000,100,0.1,0.003,1,2,15,best,8,random,ccef,"[0.046834, 0.901214, 0.021194, 0.010466, 0.010161, 0.01013]","[0, 4, 7, 12, 15, 25]"
