iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.10866886175203329,0.10866886175203329,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.73498591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.26501409 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
1,0.10866886175203329,0.11410230483963496,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.73498591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.26501409 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
2,0.10866886175203329,0.11953574792723662,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.73498591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.26501409 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
3,0.10866886175203329,0.12496919101483828,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.73498591 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.26501409 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
4,0.10797008249883623,0.1297038548492429,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.73763605 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.26236395 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
5,0.10797008249883623,0.10797008249883623,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.73763605 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.26236395 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
6,0.1072705716418211,0.11266907576676291,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.74025969 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25974031 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
7,0.1072705716418211,0.1072705716418211,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.74025969 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25974031 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
8,0.10657049011301345,0.1119340186951045,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.74285709 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25714291 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
9,0.10586999417816043,0.10586999417816043,0.00432135817893,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.74542852 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.25457148 0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.004,1,2,random,,best,single_objective
