iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.17069000465818365,0.0037165244529999996,8,8,100,72,0.055672,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.066412, 0.031032, 0.076048, 0.555441, 0.118752, 0.023007, 0.116377, 0.012931]","[1, 2, 10, 12, 17, 18, 22, 27]"
1,idID,True,0.11366640173858891,0.0030317450079999997,8,8,100,55,0.069644,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.033422, 0.015617, 0.038271, 0.279528, 0.059762, 0.011578, 0.058567, 0.503254]","[1, 2, 10, 12, 17, 18, 22, 27]"
2,idID,True,0.10265759285473958,0.0030140905359999997,8,8,100,25,0.061273,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.035128, 0.016414, 0.01051, 0.040225, 0.293797, 0.062813, 0.012169, 0.528944]","[1, 2, 4, 10, 12, 17, 18, 27]"
3,idID,True,0.09778225461319046,0.0030009439760000003,8,8,100,32,0.059197,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.016837, 0.010781, 0.041262, 0.30137, 0.064432, 0.012483, 0.542578, 0.010258]","[2, 4, 10, 12, 17, 18, 27, 28]"
4,idID,True,0.08870259422031827,0.003172152797,8,8,100,18,0.053073,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.017806, 0.011402, 0.043637, 0.318718, 0.013202, 0.573811, 0.010848, 0.010576]","[2, 4, 10, 12, 18, 27, 28, 30]"
5,idID,True,0.08340613793726132,0.003207507539,8,8,100,66,0.060398,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.018426, 0.011799, 0.329812, 0.013662, 0.010348, 0.593784, 0.011226, 0.010944]","[2, 4, 12, 18, 21, 27, 28, 30]"
6,TID,True,0.07985470577691516,0.0031365649778,8,8,100,60,0.0567,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.018426, 0.011799, 0.2968308, 0.013662, 0.010348, 0.6267652, 0.011226, 0.010944]","[2, 4, 12, 18, 21, 27, 28, 30]"
7,TID,True,0.07611036987078956,0.00307271667272,8,8,100,59,0.057605,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.018426, 0.011799, 0.26714772, 0.013662, 0.010348, 0.65644828, 0.011226, 0.010944]","[2, 4, 12, 18, 21, 27, 28, 30]"
8,TID,True,0.07229654951620718,0.0030152531981479996,8,8,100,49,0.057955,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.018426, 0.011799, 0.24043294799999998, 0.013662, 0.010348, 0.683163052, 0.011226, 0.010944]","[2, 4, 12, 18, 21, 27, 28, 30]"
9,idID,True,0.06997732792628374,0.003049966446,8,8,100,45,0.056292,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.011899, 0.242476, 0.010085, 0.013778, 0.010436, 0.688968, 0.011321, 0.011037]","[4, 12, 13, 18, 21, 27, 28, 30]"
10,idID,True,0.06694245124032944,0.003036053869,8,8,100,51,0.056537,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.011915, 0.242797, 0.010098, 0.013796, 0.01045, 0.010013, 0.689879, 0.011052]","[4, 12, 13, 18, 21, 25, 27, 30]"
11,idID,True,0.06487934327198912,0.0030482785709999996,7,7,100,70,0.058343,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.012041, 0.245361, 0.010205, 0.013942, 0.010119, 0.697164, 0.011169]","[4, 12, 13, 18, 25, 27, 30]"
12,iDR,True,0.062241486001908916,0.0030120424809999997,7,7,100,49,0.055362,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.012344, 0.226379, 0.010462, 0.014293, 0.010374, 0.714699, 0.01145]","[4, 12, 13, 18, 25, 27, 30]"
13,idID,True,0.06044053985224624,0.003005375036,6,6,100,27,0.057908,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.012474, 0.228772, 0.014444, 0.010484, 0.722255, 0.011571]","[4, 12, 18, 25, 27, 30]"
14,TID,True,0.05885411596589014,0.0030123297048,6,6,100,25,0.056245,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.012474, 0.2058948, 0.014444, 0.0333612, 0.722255, 0.011571]","[4, 12, 18, 25, 27, 30]"
15,TID,True,0.05834016161908673,0.00314360822928,6,6,100,33,0.058224,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.03306348, 0.18530532, 0.014444, 0.0333612, 0.722255, 0.011571]","[4, 12, 18, 25, 27, 30]"
16,iDR,True,0.05517764188788632,0.0030893392549999994,6,6,100,40,0.056771,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.030836, 0.172823, 0.013471, 0.031114, 0.740964, 0.010792]","[4, 12, 18, 25, 27, 30]"
17,TID,True,0.05188411175965969,0.0030521650276999993,6,6,100,61,0.058117,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.030836, 0.1555407, 0.013471, 0.031114, 0.7582462999999999, 0.010792]","[4, 12, 18, 25, 27, 30]"
18,TID,True,0.04876945146857509,0.0030187082231299994,6,6,100,49,0.057558,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.030836, 0.13998663, 0.013471, 0.031114, 0.7738003699999999, 0.010792]","[4, 12, 18, 25, 27, 30]"
19,idID,True,0.04689702309692684,0.0030256698429999996,5,5,100,46,0.059434,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031172, 0.141514, 0.013618, 0.031453, 0.782242]","[4, 12, 18, 25, 27]"
20,iDR,True,0.04448369118449645,0.003004663057,5,5,100,36,0.060229,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031619, 0.129191, 0.013813, 0.031905, 0.793472]","[4, 12, 18, 25, 27]"
21,TID,True,0.04303416031468463,0.0030085904634,5,5,100,30,0.05568,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031619, 0.1162719, 0.013813, 0.044824100000000006, 0.793472]","[4, 12, 18, 25, 27]"
22,TID,True,0.04165392211674997,0.0030121251291599996,5,5,100,29,0.055423,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031619, 0.10464471, 0.013813, 0.05645129000000001, 0.793472]","[4, 12, 18, 25, 27]"
23,TID,True,0.04035042280237448,0.0030153063283439997,5,5,100,27,0.057265,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031619, 0.094180239, 0.013813, 0.066915761, 0.793472]","[4, 12, 18, 25, 27]"
24,iDR,True,0.03851191204910323,0.003001297232,5,5,100,20,0.0568,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.03192, 0.085568, 0.013944, 0.067552, 0.801016]","[4, 12, 18, 25, 27]"
25,TID,True,0.03823856764638627,0.003008185456,5,5,100,17,0.056338,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.03192, 0.0770112, 0.0225008, 0.067552, 0.801016]","[4, 12, 18, 25, 27]"
26,iDR,True,0.037862977181078304,0.003003026677,5,5,100,18,0.054145,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031992, 0.077185, 0.020296, 0.067704, 0.802822]","[4, 12, 18, 25, 27]"
27,iDR,False,0.037862977181078304,0.003003026677,5,5,100,21,0.05534,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031992, 0.077185, 0.020296, 0.067704, 0.802822]","[4, 12, 18, 25, 27]"
28,TID,True,0.036802206635663685,0.003005373101,5,5,100,26,0.058816,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.031992, 0.0694665, 0.020296, 0.0754225, 0.802822]","[4, 12, 18, 25, 27]"
29,iDR,True,0.03646130950480926,0.0030007248889999997,5,5,100,9,0.05541,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.032057, 0.069608, 0.018304, 0.075576, 0.804456]","[4, 12, 18, 25, 27]"
30,TID,True,0.03616827759520681,0.003006328333,5,5,100,16,0.057232,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.032057, 0.0626472, 0.0252648, 0.075576, 0.804456]","[4, 12, 18, 25, 27]"
31,iDR,False,0.03574779235660106,0.0030005293929999998,5,5,100,13,0.055308,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.032138, 0.062806, 0.022796, 0.075767, 0.806493]","[4, 12, 18, 25, 27]"
32,TID,True,0.0351284905390783,0.0030405744985999997,5,5,100,20,0.057651,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0384186, 0.0565254, 0.022796, 0.075767, 0.806493]","[4, 12, 18, 25, 27]"
33,idID,True,0.03354164051427909,0.00300637854,5,5,100,29,0.057642,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.038917, 0.057258, 0.01013, 0.076749, 0.816947]","[4, 12, 19, 25, 27]"
34,TID,True,0.032709593577547484,0.0030081191832,5,5,100,19,0.054851,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.038917, 0.0515322, 0.01013, 0.0824748, 0.816947]","[4, 12, 19, 25, 27]"
35,iDR,True,0.031569084685899584,0.003000447858,5,5,100,26,0.061135,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.039119, 0.046619, 0.010182, 0.082902, 0.821178]","[4, 12, 19, 25, 27]"
36,TID,True,0.031002564248231987,0.003022714076,5,5,100,19,0.05533,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.039119, 0.01, 0.046619, 0.082902, 0.821178]","[4, 8, 12, 25, 27]"
37,TID,True,0.02983065052574399,0.0030126863290999995,5,5,100,22,0.052845,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.039119, 0.01, 0.0419571, 0.082902, 0.8258399]","[4, 8, 12, 25, 27]"
38,iDR,True,0.02888421483004918,0.003007016007,5,5,100,12,0.052834,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.039291, 0.010044, 0.037927, 0.083267, 0.829471]","[4, 8, 12, 25, 27]"
39,iDR,True,0.028007855871144786,0.003001375705,5,5,100,20,0.05451,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.039441, 0.010082, 0.034264, 0.083584, 0.832629]","[4, 8, 12, 25, 27]"
40,iDR,False,0.028007855871144786,0.003001375705,5,5,100,16,0.055768,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.039441, 0.010082, 0.034264, 0.083584, 0.832629]","[4, 8, 12, 25, 27]"
41,TID,True,0.027602851609322944,0.0030232224314,5,5,100,15,0.059716,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.0428674, 0.010082, 0.030837600000000003, 0.083584, 0.832629]","[4, 8, 12, 25, 27]"
42,idID,True,0.021805965937396664,0.0030002589599999996,5,5,100,21,0.057403,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
43,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,14,0.052897,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
44,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,21,0.05395,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
45,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,21,0.057798,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
46,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,20,0.054554,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
47,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,18,0.055188,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
48,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,24,0.052941,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
49,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,15,0.059218,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
50,iDR,False,0.021805965937396664,0.0030002589599999996,5,5,100,18,0.053791,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.04378, 0.010297, 0.010213, 0.085363, 0.850348]","[4, 8, 18, 25, 27]"
