iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.1348551144069716,0.1348551144069716,0.0037869021370000003,[0.         0.         0.         0.         0.         0.250674   0.         0.         0.         0.         0.         0.13966029 0.         0.         0.         0.         0.         0.         0.         0.         0.144819   0.         0.         0.         0.         0.46484671 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
1,0.13452318896161233,0.13452318896161233,0.0037869021370000003,[0.         0.         0.         0.         0.         0.250674   0.         0.         0.         0.         0.         0.13966029 0.         0.         0.         0.         0.         0.         0.         0.         0.14337081 0.         0.         0.         0.         0.4662949  0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
2,0.1341761976716603,0.1341761976716603,0.0037869021370000003,[0.         0.         0.         0.         0.         0.250674   0.         0.         0.         0.         0.         0.13826369 0.         0.         0.         0.         0.         0.         0.         0.         0.14337081 0.         0.         0.         0.         0.4676915  0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
3,0.13383137257340355,0.13383137257340355,0.0037869021370000003,[0.         0.         0.         0.         0.         0.250674   0.         0.         0.         0.         0.         0.13688105 0.         0.         0.         0.         0.         0.         0.         0.         0.14337081 0.         0.         0.         0.         0.46907414 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
4,0.13342906387198614,0.13342906387198614,0.0037869021370000003,[0.         0.         0.         0.         0.         0.24816726 0.         0.         0.         0.         0.         0.13688105 0.         0.         0.         0.         0.         0.         0.         0.         0.14337081 0.         0.         0.         0.         0.47158088 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
5,0.13309989204111033,0.13309989204111033,0.0037869021370000003,[0.         0.         0.         0.         0.         0.24816726 0.         0.         0.         0.         0.         0.13688105 0.         0.         0.         0.         0.         0.         0.         0.         0.1419371  0.         0.         0.         0.         0.47301459 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
6,0.13269827956243155,0.13269827956243155,0.0037869021370000003,[0.         0.         0.         0.         0.         0.24568559 0.         0.         0.         0.         0.         0.13688105 0.         0.         0.         0.         0.         0.         0.         0.         0.1419371  0.         0.         0.         0.         0.47549626 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
7,0.13235561099786602,0.13235561099786602,0.0037869021370000003,[0.         0.         0.         0.         0.         0.24568559 0.         0.         0.         0.         0.         0.13551224 0.         0.         0.         0.         0.         0.         0.         0.         0.1419371  0.         0.         0.         0.         0.47686507 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
8,0.1322349383204232,0.1322349383204232,0.0037869021370000003,[0.         0.         0.         0.         0.         0.24704071 0.         0.         0.         0.         0.         0.13415712 0.         0.         0.         0.         0.         0.         0.         0.         0.1419371  0.         0.         0.         0.         0.47686507 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
9,0.13189665450335128,0.13189665450335128,0.0037869021370000003,[0.         0.         0.         0.         0.         0.24704071 0.         0.         0.         0.         0.         0.13281555 0.         0.         0.         0.         0.         0.         0.         0.         0.1419371  0.         0.         0.         0.         0.47820664 0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],4.0,1000,100,0.01,0.003,1,4,TID,,random,single_objective
