iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,TID,True,0.2143570368978905,0.0040518495272,8,8,100,57,0.051882,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.1977813, 0.083487, 0.091388, 0.2152332, 0.075572, 0.0458905, 0.024379, 0.266269]","[7, 8, 18, 22, 24, 27, 29, 30]"
1,iDR,True,0.2123103655862489,0.004008494049000001,8,8,100,100,0.056397,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.192652, 0.081322, 0.089018, 0.209651, 0.073612, 0.0447, 0.023747, 0.285299]","[7, 8, 18, 22, 24, 27, 29, 30]"
2,idID,True,0.12042656462134549,0.0031923407760000005,8,8,100,100,0.048518,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.098528, 0.041591, 0.045526, 0.107222, 0.037647, 0.51143, 0.012145, 0.145911]","[7, 8, 18, 22, 24, 27, 29, 30]"
3,TID,True,0.11891320714210651,0.0032589149158000004,9,9,100,60,0.044959,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010722200000000001, 0.098528, 0.041591, 0.045526, 0.0964998, 0.037647, 0.51143, 0.012145, 0.145911]","[4, 7, 8, 18, 22, 24, 27, 29, 30]"
4,idID,True,0.10006130244900023,0.0030861918750000003,9,9,100,72,0.038276,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010971, 0.011764, 0.045631, 0.049948, 0.105872, 0.041304, 0.561103, 0.013325, 0.160083]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
5,TID,True,0.09756857795821408,0.0030855195263999997,9,9,100,59,0.039176,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010971, 0.011764, 0.045631, 0.049948, 0.105872, 0.041304, 0.5771113, 0.013325, 0.1440747]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
6,iDR,True,0.0928166974333504,0.0030447276349999997,9,9,100,95,0.047222,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010372, 0.011122, 0.043141, 0.047223, 0.100095, 0.03905, 0.600185, 0.012598, 0.136214]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
7,TID,True,0.09054349491393682,0.0030441555361999995,9,9,100,58,0.036591,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010372, 0.011122, 0.043141, 0.047223, 0.100095, 0.03905, 0.6138064, 0.012598, 0.1225926]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
8,TID,True,0.08805232413291063,0.0030209535151999997,9,9,100,47,0.037989,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010372, 0.011122, 0.043141, 0.047223, 0.0900855, 0.03905, 0.6238159, 0.012598, 0.1225926]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
9,TID,True,0.08593268293341062,0.0030204386262799995,9,9,100,44,0.037113,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010372, 0.011122, 0.043141, 0.047223, 0.0900855, 0.03905, 0.63607516, 0.012598, 0.11033334]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
10,iDR,True,0.08433364798810668,0.0030055651490000002,9,9,100,88,0.041013,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010466, 0.011223, 0.043533, 0.047652, 0.081814, 0.039405, 0.641857, 0.012713, 0.111336]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
11,iDR,True,0.0828321858557381,0.0029919555439999997,9,9,100,87,0.051095,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010552, 0.011316, 0.043892, 0.048045, 0.07424, 0.03973, 0.647152, 0.012818, 0.112255]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
12,TID,True,0.0808748678083269,0.0029747467119999992,9,9,100,38,0.044941,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010552, 0.011316, 0.043892, 0.048045, 0.066816, 0.03973, 0.6545759999999999, 0.012818, 0.112255]","[1, 4, 8, 18, 22, 24, 27, 29, 30]"
13,idID,True,0.06620371145129529,0.0028749252039999996,9,9,100,78,0.047779,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.011188, 0.011998, 0.046536, 0.050939, 0.042123, 0.010602, 0.694007, 0.01359, 0.119017]","[1, 4, 8, 18, 24, 25, 27, 29, 30]"
14,idID,True,0.05086177346789457,0.002962658361,9,9,100,61,0.04298,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.012557, 0.013466, 0.05223, 0.057172, 0.011224, 0.047277, 0.011899, 0.778923, 0.015253]","[1, 4, 8, 18, 19, 24, 25, 27, 29]"
15,idID,True,0.04046961021023416,0.00295886556,9,9,100,60,0.045117,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010387, 0.013043, 0.013987, 0.054252, 0.059386, 0.011659, 0.01236, 0.809082, 0.015844]","[0, 1, 4, 8, 18, 19, 25, 27, 29]"
16,idID,True,0.032569627684840216,0.0028201776119999994,9,9,100,68,0.044513,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.010927, 0.013721, 0.014714, 0.05707, 0.01052, 0.012265, 0.013002, 0.851115, 0.016667]","[0, 1, 4, 8, 13, 19, 25, 27, 29]"
17,TID,True,0.03185105082110435,0.0028588141689999996,9,9,100,51,0.038815,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.013721, 0.014714, 0.05707, 0.01052, 0.01, 0.012265, 0.013002, 0.851115, 0.016667]","[1, 4, 8, 13, 18, 19, 25, 27, 29]"
18,TID,True,0.03152088362506398,0.0028802154189999994,9,9,100,44,0.040111,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.013721, 0.020421, 0.051363000000000006, 0.01052, 0.01, 0.012265, 0.013002, 0.851115, 0.016667]","[1, 4, 8, 13, 18, 19, 25, 27, 29]"
19,idID,True,0.023633630450028174,0.0026299127959999993,9,9,100,68,0.040836,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.014327, 0.021323, 0.010985, 0.010442, 0.010442, 0.012807, 0.013576, 0.888697, 0.017403]","[1, 4, 13, 17, 18, 19, 25, 27, 29]"
20,TID,True,0.023270832158474503,0.0026272780606999995,9,9,100,59,0.039917,100,100,0.1,0.001,1,2,15,random,59,best,bench_local,"[0.0128943, 0.021323, 0.010985, 0.010442, 0.010442, 0.012807, 0.013576, 0.8901296999999999, 0.017403]","[1, 4, 13, 17, 18, 19, 25, 27, 29]"
