iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.16676993531044185,0.16676993531044185,0.004314208019,[0.         0.         0.         0.128154   0.         0.         0.         0.15525279 0.133903   0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.32290221 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
1,0.16642160972379647,0.16642160972379647,0.004314208019,[0.         0.         0.         0.128154   0.         0.         0.         0.15370026 0.133903   0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.32445474 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
2,0.1660752501340652,0.1660752501340652,0.004314208019,[0.         0.         0.         0.128154   0.         0.         0.         0.15216326 0.133903   0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.32599174 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
3,0.1657671641193358,0.1657671641193358,0.004314208019,[0.         0.         0.         0.12687246 0.         0.         0.         0.15216326 0.133903   0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.32727328 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
4,0.16546118451379752,0.16546118451379752,0.004314208019,[0.         0.         0.         0.12560374 0.         0.         0.         0.15216326 0.133903   0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.32854201 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
5,0.16533199423626616,0.16533199423626616,0.004314208019,[0.         0.         0.         0.1243477  0.         0.         0.         0.15216326 0.13515904 0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.32854201 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
6,0.16498817652553696,0.16498817652553696,0.004314208019,[0.         0.         0.         0.1243477  0.         0.         0.         0.15064163 0.13515904 0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.33006364 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
7,0.1646463395190193,0.1646463395190193,0.004314208019,[0.         0.         0.         0.1243477  0.         0.         0.         0.14913521 0.13515904 0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.33157005 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
8,0.1643449379171029,0.1643449379171029,0.004314208019,[0.         0.         0.         0.12310422 0.         0.         0.         0.14913521 0.13515904 0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.33281353 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
9,0.16400524353197557,0.16400524353197557,0.004314208019,[0.         0.         0.         0.12310422 0.         0.         0.         0.14764386 0.13515904 0.         0.         0.125036   0.13475    0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.33430488 0.         0.         0.        ],[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],6.0,1000,100,0.01,0.003,1,6,TID,,random,single_objective
