iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.20590931051811848,0.0026611958490000004,8,8,100,81,0.037889,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.018276, 0.05724, 0.147115, 0.033275, 0.124933, 0.512925, 0.010624, 0.095612]","[0, 1, 9, 12, 16, 24, 25, 26]"
1,TID,True,0.20567651025577882,0.0027690639765,8,8,100,52,0.032568,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.018276, 0.05724, 0.147115, 0.033275, 0.124933, 0.46163249999999995, 0.0619165, 0.095612]","[0, 1, 9, 12, 16, 24, 25, 26]"
2,iDR,True,0.2035995178039672,0.002762840283,8,8,100,100,0.039815,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.018549, 0.058095, 0.13438, 0.033772, 0.126798, 0.468525, 0.062841, 0.09704]","[0, 1, 9, 12, 16, 24, 25, 26]"
3,TID,True,0.20294766870473444,0.002771486547,8,8,100,52,0.032436,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.018549, 0.067799, 0.13438, 0.033772, 0.126798, 0.468525, 0.062841, 0.087336]","[0, 1, 9, 12, 16, 24, 25, 26]"
4,idID,True,0.20255047903705306,0.002774207195,8,8,100,73,0.036719,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.016725, 0.067925, 0.13463, 0.033835, 0.127034, 0.469396, 0.062958, 0.087498]","[0, 1, 9, 12, 16, 24, 25, 26]"
5,iDR,True,0.20218857933344084,0.0027766576,8,8,100,100,0.039174,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.015078, 0.068039, 0.134855, 0.033892, 0.127247, 0.470182, 0.063063, 0.087644]","[0, 1, 9, 12, 16, 24, 25, 26]"
6,idID,True,0.19588860836651864,0.002898773378,8,8,100,73,0.036694,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.027932, 0.126041, 0.249816, 0.062784, 0.235722, 0.018525, 0.116823, 0.162358]","[0, 1, 9, 12, 16, 18, 25, 26]"
7,iDR,True,0.19555769078042048,0.0028887247589999996,8,8,100,100,0.039823,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.028108, 0.126837, 0.251394, 0.056863, 0.237211, 0.018642, 0.117561, 0.163384]","[0, 1, 9, 12, 16, 18, 25, 26]"
8,idID,True,0.19454951897898776,0.00281577908,8,8,100,78,0.037573,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.028353, 0.127943, 0.253585, 0.057359, 0.010087, 0.239279, 0.118586, 0.164808]","[0, 1, 9, 12, 15, 16, 25, 26]"
9,iDR,True,0.19422270462760685,0.002806127054,8,8,100,60,0.034783,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.028517, 0.128681, 0.255048, 0.051921, 0.010145, 0.240659, 0.11927, 0.165759]","[0, 1, 9, 12, 15, 16, 25, 26]"
10,iDR,True,0.19273618141100862,0.0028295446719999997,8,8,100,68,0.036158,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.028181, 0.127164, 0.252042, 0.051309, 0.010025, 0.237822, 0.129651, 0.163805]","[0, 1, 9, 12, 15, 16, 25, 26]"
11,idID,True,0.19236086362390498,0.0028567763470000005,7,7,100,76,0.036603,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.028466, 0.128452, 0.254595, 0.051829, 0.240231, 0.130964, 0.165464]","[0, 1, 9, 12, 16, 25, 26]"
12,idID,True,0.1896452454031527,0.0029116996240000003,7,7,100,90,0.037305,1000,100,0.1,0.0025,1,2,15,random,2,random,ccef,"[0.130868, 0.259385, 0.052804, 0.24475, 0.010188, 0.133428, 0.168577]","[1, 9, 12, 16, 23, 25, 26]"
