iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,iDR,True,0.1558728606373564,0.004436620458,7,7,100,100,0.048305,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.053582, 0.076555, 0.072769, 0.085494, 0.087259, 0.104786, 0.519556]","[3, 10, 16, 23, 25, 27, 28]"
1,TID,True,0.15558496445657302,0.004462345421,7,7,100,41,0.040634,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.053582, 0.076555, 0.072769, 0.085494, 0.09773760000000001, 0.0943074, 0.519556]","[3, 10, 16, 23, 25, 27, 28]"
2,TID,True,0.15484997298080824,0.0044396641604,7,7,100,32,0.041114,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.0482238, 0.076555, 0.07812720000000001, 0.085494, 0.09773760000000001, 0.0943074, 0.519556]","[3, 10, 16, 23, 25, 27, 28]"
3,idID,True,0.1528114532119395,0.004444816662999999,7,7,100,76,0.041441,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.04864, 0.077215, 0.078801, 0.077608, 0.09858, 0.095121, 0.524036]","[3, 10, 16, 23, 25, 27, 28]"
4,iDR,True,0.15266925631054096,0.004424963806,7,7,100,100,0.056872,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.048182, 0.076487, 0.078058, 0.076877, 0.097651, 0.103647, 0.519098]","[3, 10, 16, 23, 25, 27, 28]"
5,idID,True,0.10737425162650047,0.0045995402529999995,7,7,100,76,0.041429,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.025328, 0.040207, 0.041032, 0.040412, 0.525666, 0.054484, 0.272872]","[3, 10, 16, 23, 25, 27, 28]"
6,iDR,True,0.1069480307068704,0.004617319706000001,7,7,100,100,0.046288,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.025432, 0.040373, 0.037081, 0.040578, 0.527831, 0.054708, 0.273996]","[3, 10, 16, 23, 25, 27, 28]"
7,TID,True,0.1063211485080551,0.004625333861000001,7,7,100,50,0.0345,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.025432, 0.040373, 0.037081, 0.0365202, 0.527831, 0.054708, 0.2780538]","[3, 10, 16, 23, 25, 27, 28]"
8,TID,True,0.10464530213847975,0.004765695419240001,8,8,100,40,0.037591,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.025432, 0.027805380000000005, 0.040373, 0.037081, 0.0365202, 0.527831, 0.054708, 0.25024842]","[3, 4, 10, 16, 23, 25, 27, 28]"
9,idID,True,0.06673925872407402,0.004404628186,8,8,100,86,0.046017,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.033474, 0.036598, 0.05314, 0.013162, 0.048807, 0.048069, 0.694742, 0.072008]","[3, 4, 10, 13, 16, 23, 25, 27]"
10,iDR,True,0.06653242917751882,0.004419611886,8,8,100,100,0.046179,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.033717, 0.036863, 0.053525, 0.013257, 0.049161, 0.048418, 0.699781, 0.065277]","[3, 4, 10, 13, 16, 23, 25, 27]"
11,idID,True,0.06539242267402356,0.00440948718,8,8,100,72,0.046493,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.033827, 0.036983, 0.0537, 0.049322, 0.048576, 0.702068, 0.06549, 0.010033]","[3, 4, 10, 16, 23, 25, 27, 30]"
12,idID,True,0.06442197502160711,0.0044122679840000005,8,8,100,69,0.052496,100,100,0.1,0.004,1,2,15,random,22,random,bench_local,"[0.033992, 0.037164, 0.053962, 0.049563, 0.043932, 0.705496, 0.06581, 0.010082]","[3, 4, 10, 16, 23, 25, 27, 30]"
