iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.21305470194325085,0.21305470194325085,0.004169927556,[0.110229   0.         0.         0.         0.109091   0.         0.11111067 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.11350233 0.110987   0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
1,0.21280117075644747,0.21280117075644747,0.004169927556,[0.110229   0.         0.         0.         0.11020211 0.         0.10999956 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.11350233 0.110987   0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
2,0.21252260426935107,0.21252260426935107,0.004169927556,[0.110229   0.         0.         0.         0.11020211 0.         0.10889957 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.11460233 0.110987   0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
3,0.21225711812537112,0.21225711812537112,0.004169927556,[0.110229   0.         0.         0.         0.11020211 0.         0.10889957 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1157122  0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
4,0.21200725772829973,0.21200725772829973,0.004169927556,[0.110229   0.         0.         0.         0.1112911  0.         0.10781057 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1157122  0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
5,0.2117590171210712,0.2117590171210712,0.004169927556,[0.110229   0.         0.         0.         0.11236921 0.         0.10673247 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1157122  0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
6,0.21151239759418827,0.21151239759418827,0.004169927556,[0.110229   0.         0.         0.         0.11343653 0.         0.10566514 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1157122  0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
7,0.21126740007722944,0.21126740007722944,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.10460849 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1157122  0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
8,0.21099901692965614,0.21099901692965614,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.10356241 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.11675828 0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
9,0.21073247756886573,0.21073247756886573,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.10252678 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.1177939  0.10987713 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
10,0.2104698080166088,0.2104698080166088,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.10252678 0.         0.         0.         0.         0.110276   0.         0.112453   0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.11889268 0.10877836 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
11,0.21024487673462564,0.21024487673462564,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.10252678 0.         0.         0.         0.         0.110276   0.         0.11132847 0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12001721 0.10877836 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
12,0.20998024263442577,0.20998024263442577,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.10150151 0.         0.         0.         0.         0.110276   0.         0.11132847 0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12104247 0.10877836 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
13,0.2097174479316477,0.2097174479316477,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.1004865  0.         0.         0.         0.         0.110276   0.         0.11132847 0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12205749 0.10877836 0.         0.111228   0.         0.        ],[1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],9.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
14,0.15276001186349047,0.15276001186349047,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.         0.         0.         0.         0.         0.110276   0.         0.11132847 0.         0.111122   0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12205749 0.10877836 0.         0.1004865  0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],8.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
15,0.15266879572651568,0.15266879572651568,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.         0.         0.         0.         0.         0.110276   0.         0.11021519 0.         0.11223528 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12205749 0.10877836 0.         0.1004865  0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0.],8.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
16,0.14414583560388716,0.14414583560388716,0.004169927556,[0.110229   0.         0.         0.         0.11449318 0.         0.         0.         0.1        0.         0.         0.110276   0.         0.11021519 0.         0.11223528 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.12205749 0.10877836 0.         0.         0.         0.        ],[1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0.],8.0,1000,100,0.01,0.0035,1,8,TID,,best,single_objective
