iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.11980895403968168,0.002956963526,7,7,100,60,0.034919,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.013114, 0.127506, 0.066302, 0.057114, 0.145082, 0.501733, 0.089148]","[4, 6, 10, 14, 18, 27, 29]"
1,TID,True,0.11745929512997835,0.0029850020954,8,8,100,48,0.035723,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.013114, 0.11475540000000001, 0.066302, 0.057114, 0.145082, 0.0127506, 0.501733, 0.089148]","[4, 6, 10, 14, 18, 25, 27, 29]"
2,TID,True,0.11523627488895859,0.0030102368078599997,8,8,100,52,0.030045,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.013114, 0.10327986, 0.066302, 0.057114, 0.145082, 0.02422614, 0.501733, 0.089148]","[4, 6, 10, 14, 18, 25, 27, 29]"
3,iDR,True,0.11041527707487997,0.002978119911,8,8,100,100,0.036809,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.012487, 0.098346, 0.063134, 0.054385, 0.138151, 0.023069, 0.525539, 0.084889]","[4, 6, 10, 14, 18, 25, 27, 29]"
4,TID,True,0.10757595303140768,0.0029756022533999997,8,8,100,35,0.034241,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.012487, 0.0885114, 0.063134, 0.054385, 0.138151, 0.023069, 0.5353736, 0.084889]","[4, 6, 10, 14, 18, 25, 27, 29]"
5,iDR,True,0.10272472345317565,0.0029431989759999997,8,8,100,100,0.039739,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011852, 0.084014, 0.059926, 0.051621, 0.131131, 0.021897, 0.558984, 0.080575]","[4, 6, 10, 14, 18, 25, 27, 29]"
6,TID,True,0.100710572505275,0.0029044366524,8,8,100,42,0.027378,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011852, 0.084014, 0.059926, 0.051621, 0.1180179, 0.021897, 0.5720971, 0.080575]","[4, 6, 10, 14, 18, 25, 27, 29]"
7,TID,True,0.09818457016091348,0.002902285894,8,8,100,40,0.031609,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011852, 0.0756126, 0.059926, 0.051621, 0.1180179, 0.021897, 0.5804985, 0.080575]","[4, 6, 10, 14, 18, 25, 27, 29]"
8,idID,True,0.08063916179106742,0.002916280552,8,8,100,67,0.036603,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.012684, 0.064134, 0.055246, 0.126305, 0.010702, 0.023435, 0.621261, 0.086233]","[4, 10, 14, 18, 21, 25, 27, 29]"
9,TID,True,0.07861346687394304,0.002878944794,8,8,100,42,0.033746,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.012684, 0.064134, 0.055246, 0.1136745, 0.010702, 0.023435, 0.6338914999999999, 0.086233]","[4, 10, 14, 18, 21, 25, 27, 29]"
10,TID,True,0.07700026918661898,0.0028819198324999996,8,8,100,43,0.0334,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.012684, 0.064134, 0.055246, 0.1136745, 0.010702, 0.023435, 0.6425147999999999, 0.0776097]","[4, 10, 14, 18, 21, 25, 27, 29]"
11,iDR,True,0.07271705359390258,0.002849081126,8,8,100,91,0.036547,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011918, 0.060262, 0.051911, 0.106812, 0.010056, 0.02202, 0.664097, 0.072924]","[4, 10, 14, 18, 21, 25, 27, 29]"
12,iDR,True,0.07153074898822645,0.002843280002,8,8,100,69,0.034495,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.01198, 0.060576, 0.046964, 0.107369, 0.010108, 0.022135, 0.667562, 0.073305]","[4, 10, 14, 18, 21, 25, 27, 29]"
13,TID,True,0.0697304876180076,0.0028115417256,8,8,100,50,0.03228,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.01198, 0.060576, 0.046964, 0.0966321, 0.010108, 0.022135, 0.6782989, 0.073305]","[4, 10, 14, 18, 21, 25, 27, 29]"
14,idID,True,0.05975369574406411,0.002769721101,8,8,100,70,0.039041,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010384, 0.01244, 0.062901, 0.100341, 0.010496, 0.022985, 0.704335, 0.076119]","[1, 4, 10, 18, 21, 25, 27, 29]"
15,idID,True,0.046567546280124245,0.0025390389539999996,8,8,100,71,0.03543,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011415, 0.013675, 0.010993, 0.069148, 0.011538, 0.025268, 0.774284, 0.083679]","[1, 4, 8, 10, 21, 25, 27, 29]"
16,iDR,True,0.043419824695673605,0.0025245895689999997,8,8,100,90,0.045371,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010595, 0.012692, 0.010203, 0.064179, 0.010709, 0.023452, 0.790505, 0.077665]","[1, 4, 8, 10, 21, 25, 27, 29]"
17,iDR,True,0.04221040528814065,0.002527373648,8,8,100,76,0.036494,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010663, 0.012774, 0.010269, 0.058134, 0.010778, 0.023603, 0.795611, 0.078167]","[1, 4, 8, 10, 21, 25, 27, 29]"
18,iDR,True,0.04109212358567873,0.002529917572,8,8,100,70,0.036885,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010725, 0.012849, 0.010329, 0.052627, 0.010841, 0.023741, 0.800264, 0.078624]","[1, 4, 8, 10, 21, 25, 27, 29]"
19,idID,True,0.030598368363402524,0.002596280597,8,8,100,51,0.041306,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011515, 0.013796, 0.01109, 0.056505, 0.010737, 0.01164, 0.02549, 0.859228]","[1, 4, 8, 10, 12, 21, 25, 27]"
20,iDR,True,0.029480523918829906,0.0025991320949999997,8,8,100,79,0.038618,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.01158, 0.013874, 0.011153, 0.051143, 0.010798, 0.011706, 0.025635, 0.86411]","[1, 4, 8, 10, 12, 21, 25, 27]"
21,TID,True,0.028693521943384242,0.0025870798729999995,8,8,100,41,0.033095,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.01158, 0.013874, 0.011153, 0.051143, 0.01, 0.011706, 0.025635, 0.86411]","[1, 4, 8, 10, 13, 21, 25, 27]"
22,TID,True,0.027514913893174158,0.0025883328765,8,8,100,40,0.032999,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.01158, 0.013874, 0.011153, 0.0460287, 0.01, 0.011706, 0.025635, 0.8692243000000001]","[1, 4, 8, 10, 13, 21, 25, 27]"
23,TID,True,0.0272605192952198,0.0025830050883999998,8,8,100,29,0.029339,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.01158, 0.013874, 0.0100377, 0.0460287, 0.01, 0.011706, 0.025635, 0.8703396000000001]","[1, 4, 8, 10, 13, 21, 25, 27]"
24,iDR,True,0.026345943079433092,0.0025873427449999995,8,8,100,36,0.039045,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011643, 0.013949, 0.010092, 0.041651, 0.010054, 0.01177, 0.025774, 0.875067]","[1, 4, 8, 10, 13, 21, 25, 27]"
25,TID,True,0.0258772916002186,0.002598588515,8,8,100,37,0.035505,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.011643, 0.013949, 0.010092, 0.0374859, 0.010054, 0.01177, 0.0299391, 0.875067]","[1, 4, 8, 10, 13, 21, 25, 27]"
26,TID,True,0.02558842554077466,0.0025964473673000003,8,8,100,42,0.047139,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.0104787, 0.013949, 0.010092, 0.0374859, 0.010054, 0.01177, 0.0299391, 0.8762313]","[1, 4, 8, 10, 13, 21, 25, 27]"
27,TID,True,0.025031564442284993,0.0025726078374000002,8,8,100,50,0.042668,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.013949, 0.010092, 0.0374859, 0.010054, 0.01177, 0.0299391, 0.8762313, 0.01]","[4, 8, 10, 13, 21, 25, 27, 29]"
28,TID,True,0.024663032691510885,0.00256525778835,8,8,100,53,0.037132,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.013949, 0.010092, 0.0374859, 0.010054, 0.01177, 0.02694519, 0.8792252100000001, 0.01]","[4, 8, 10, 13, 21, 25, 27, 29]"
29,idID,True,0.01844128440099751,0.0026013093769999994,8,8,100,59,0.03961,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010288, 0.01435, 0.010382, 0.010343, 0.012109, 0.02772, 0.90452, 0.010288]","[1, 4, 8, 13, 21, 25, 27, 29]"
30,iDR,True,0.018141343539658707,0.002595220999,8,8,100,72,0.045036,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010317, 0.01439, 0.010411, 0.010372, 0.012143, 0.025017, 0.907034, 0.010317]","[1, 4, 8, 13, 21, 25, 27, 29]"
31,TID,True,0.01780288044541193,0.002574086734,8,8,100,56,0.037128,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010317, 0.01439, 0.010372, 0.01, 0.012143, 0.025017, 0.907034, 0.010317]","[1, 4, 13, 18, 21, 25, 27, 29]"
32,iDR,True,0.017540728005921328,0.002569574329,8,8,100,36,0.037472,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.010347, 0.014432, 0.010402, 0.010029, 0.012178, 0.022581, 0.909683, 0.010347]","[1, 4, 13, 18, 21, 25, 27, 29]"
33,idID,True,0.015031182415119979,0.002552772454,7,7,100,59,0.046214,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014583, 0.010511, 0.010134, 0.012305, 0.022817, 0.919195, 0.010455]","[4, 13, 18, 21, 25, 27, 29]"
34,idID,True,0.012820272258765312,0.0025412027289999995,6,6,100,69,0.040913,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014738, 0.010242, 0.012436, 0.023059, 0.928959, 0.010566]","[4, 18, 21, 25, 27, 29]"
35,TID,True,0.01252188018274206,0.0025355417444999995,6,6,100,44,0.034465,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014738, 0.010242, 0.012436, 0.0207531, 0.9312649, 0.010566]","[4, 18, 21, 25, 27, 29]"
36,TID,True,0.01222428308604982,0.0025361125568999997,6,6,100,45,0.038683,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014738, 0.010242, 0.011192399999999998, 0.0207531, 0.9325085, 0.010566]","[4, 18, 21, 25, 27, 29]"
37,iDR,True,0.01196880753025468,0.002536848529,6,6,100,75,0.038995,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014755, 0.010253, 0.010084, 0.020776, 0.933553, 0.010578]","[4, 18, 21, 25, 27, 29]"
38,idID,True,0.009617288887250617,0.002543549097,5,5,100,56,0.039891,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014905, 0.010357, 0.020988, 0.943064, 0.010686]","[4, 18, 25, 27, 29]"
39,iDR,True,0.009362172219312452,0.0025388136929999994,5,5,100,73,0.045202,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.014936, 0.010379, 0.018929, 0.945047, 0.010708]","[4, 18, 25, 27, 29]"
40,idID,True,0.0072587002377832045,0.002544726012,4,4,100,58,0.038864,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.015098, 0.010491, 0.019134, 0.955277]","[4, 18, 25, 27]"
41,TID,True,0.007007424865626973,0.002540028615,4,4,100,43,0.033985,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.015098, 0.010491, 0.017220600000000003, 0.9571904]","[4, 18, 25, 27]"
42,idID,True,0.004863101136078723,0.0025108293309999996,3,3,100,51,0.038845,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.015258, 0.017403, 0.967339]","[4, 25, 27]"
43,iDR,True,0.00463975890479835,0.002506854145,3,3,100,65,0.046739,100,100,0.1,0.0025,1,2,15,random,35,first,bench_local,"[0.015285, 0.01569, 0.969025]","[4, 25, 27]"
