iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.16407905214239707,0.16407905214239707,0.003478484015,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.130962 0.       0.       0.       0.       0.129201 0.       0.       0.       0.       0.337481 0.136525 0.       0.131104 0.       0.134727],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
1,0.16407905214239707,0.16407905214239707,0.003478484015,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.130962 0.       0.       0.       0.       0.129201 0.       0.       0.       0.       0.337481 0.136525 0.       0.131104 0.       0.134727],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
2,0.16376603710537546,0.16650068797441542,0.003478484015,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.130962   0.         0.         0.         0.         0.129201   0.         0.         0.         0.         0.33884625 0.13515975 0.         0.131104   0.         0.134727  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
3,0.16338693374192695,0.16338693374192695,0.003478484015,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.131535 0.       0.       0.       0.       0.131111 0.       0.       0.       0.       0.340796 0.132546 0.       0.131569 0.       0.132442],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
4,0.16338693374192695,0.16338693374192695,0.003478484015,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.131535 0.       0.       0.       0.       0.131111 0.       0.       0.       0.       0.340796 0.132546 0.       0.131569 0.       0.132442],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
5,0.16338693374192695,0.1661100493042924,0.003478484015,[0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.       0.131535 0.       0.       0.       0.       0.131111 0.       0.       0.       0.       0.340796 0.132546 0.       0.131569 0.       0.132442],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
6,0.16307907244802688,0.16852530357275777,0.003478484015,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.131535   0.         0.         0.         0.         0.131111   0.         0.         0.         0.         0.34212146 0.13122054 0.         0.131569   0.         0.132442  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
7,0.1627730435387738,0.1627730435387738,0.003478484015,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.131535   0.         0.         0.         0.         0.131111   0.         0.         0.         0.         0.34343367 0.12990833 0.         0.131569   0.         0.132442  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
8,0.1627730435387738,0.1627730435387738,0.003478484015,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.131535   0.         0.         0.         0.         0.131111   0.         0.         0.         0.         0.34343367 0.12990833 0.         0.131569   0.         0.132442  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
9,0.1627730435387738,0.16548592759775338,0.003478484015,[0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.131535   0.         0.         0.         0.         0.131111   0.         0.         0.         0.         0.34343367 0.12990833 0.         0.131569   0.         0.132442  ],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.],6.0,1000,100,0.01,0.0025,1,6,random,,first,single_objective
