iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,seed,selection_strategy,tag,X,Z
0,idID,True,0.0974829246264827,0.004138119826,7,7,100,59,0.057172,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.011321, 0.064965, 0.633286, 0.019909, 0.141891, 0.047982, 0.080645]","[8, 15, 18, 23, 27, 29, 30]"
1,idID,True,0.08379624772454194,0.004268679924,7,7,100,37,0.059751,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.012182, 0.01076, 0.069903, 0.681426, 0.021422, 0.152677, 0.051629]","[8, 10, 15, 18, 23, 27, 29]"
2,idID,True,0.07033518368709961,0.00464577012,7,7,100,48,0.059245,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.010637, 0.012958, 0.011446, 0.724847, 0.022787, 0.162406, 0.054919]","[4, 8, 10, 18, 23, 27, 29]"
3,idID,True,0.056359987953846634,0.004752614684,7,7,100,40,0.056574,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.011137, 0.013567, 0.011984, 0.01047, 0.758938, 0.023859, 0.170044]","[4, 8, 10, 16, 18, 23, 27]"
4,idID,True,0.04252216911360631,0.005242016915,7,7,100,50,0.057659,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.013259, 0.016152, 0.014267, 0.012465, 0.903546, 0.011905, 0.028405]","[4, 8, 10, 16, 18, 19, 23]"
5,idID,True,0.03358182455653555,0.005288403508,7,7,100,35,0.057929,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.013508, 0.016455, 0.014535, 0.012699, 0.920489, 0.012128, 0.010188]","[4, 8, 10, 16, 18, 19, 28]"
6,idID,True,0.029847098280039085,0.005282953661,6,6,100,39,0.05789,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.013647, 0.016624, 0.014685, 0.01283, 0.929962, 0.012253]","[4, 8, 10, 16, 18, 19]"
7,idID,True,0.025150811958496246,0.005201578165,6,6,100,29,0.056395,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.016685, 0.014739, 0.012877, 0.933365, 0.012298, 0.010037]","[8, 10, 16, 18, 19, 25]"
8,idID,True,0.022299438430035963,0.005236384652,6,6,100,47,0.059872,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.016733, 0.014782, 0.936057, 0.012333, 0.010066, 0.010029]","[8, 10, 18, 19, 25, 27]"
9,idID,True,0.02030571186834426,0.005240888707,5,5,100,52,0.055446,100,100,0.1,0.003,2,15,best,42,best,gls,"[0.016903, 0.014932, 0.945575, 0.012458, 0.010131]","[8, 10, 18, 19, 27]"
