iter,obj,aug_obj,return,X,Z,Q,max_iter,neighbours,alpha,exp_return,n_port,k,move_strategy,seed,selection_strategy,tag
0,0.1569325170164098,0.1569325170164098,0.003268124952,[0.         0.         0.         0.         0.         0.         0.35318349 0.         0.         0.         0.         0.         0.         0.64681651 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
1,0.15621152693765822,0.15621152693765822,0.003268124952,[0.         0.         0.         0.         0.         0.         0.34965166 0.         0.         0.         0.         0.         0.         0.65034834 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
2,0.15548086489137505,0.15548086489137505,0.003268124952,[0.         0.         0.         0.         0.         0.         0.34615514 0.         0.         0.         0.         0.         0.         0.65384486 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
3,0.15474096354641514,0.15474096354641514,0.003268124952,[0.         0.         0.         0.         0.         0.         0.34269359 0.         0.         0.         0.         0.         0.         0.65730641 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
4,0.15399224455955612,0.15399224455955612,0.003268124952,[0.         0.         0.         0.         0.         0.         0.33926665 0.         0.         0.         0.         0.         0.         0.66073335 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
5,0.15323511881865845,0.15323511881865845,0.003268124952,[0.         0.         0.         0.         0.         0.         0.33587398 0.         0.         0.         0.         0.         0.         0.66412602 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
6,0.15246998668074632,0.15246998668074632,0.003268124952,[0.         0.         0.         0.         0.         0.         0.33251524 0.         0.         0.         0.         0.         0.         0.66748476 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
7,0.15246998668074632,0.15246998668074632,0.003268124952,[0.         0.         0.         0.         0.         0.         0.33251524 0.         0.         0.         0.         0.         0.         0.66748476 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
8,0.1516972382051128,0.1593207375391501,0.003268124952,[0.         0.         0.         0.         0.         0.         0.32919009 0.         0.         0.         0.         0.         0.         0.67080991 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
9,0.1509172533815513,0.1509172533815513,0.003268124952,[0.         0.         0.         0.         0.         0.         0.32589819 0.         0.         0.         0.         0.         0.         0.67410181 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.0,1000,100,0.01,0.003,1,2,TID,,first,single_objective
